"grappe","s04q00","s04q00_autre","s04q01","s04q02","s04q03","s04q03_autre","s04q04","s04q05_1","s04q05_2","s04q05_3","s04q05_4","s04q05_5","s04q05_6","s04q05_7","s04q05_8","s04q05_9","s04q05_10","s04q05_11","s04q05_12","s04q05_autre","s04q06","s04q07_1","s04q07_2","s04q07_3","s04q07_4","s04q07_5","s04q07_6","s04q07_7","s04q07_8","s04q07_autre","s04q08","s04q09_1","s04q09_2","s04q09_3","s04q09_4","s04q09_5","s04q09_6"
601,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,12,,1,1,4,,1,2,2,1,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"le comite de gestion d'ecole",,2,2,2,2,2,2
601,13,,1,1,10,,1,2,2,2,2,2,2,2,2,1,2,2,1,"les autorites municipales",1,2,1,2,2,2,2,2,2,,1,2,2,1,2,2,2
601,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,17,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2
601,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,2,,1,1,3,,1,2,1,2,2,2,2,2,2,2,2,2,1,"la jeunesse du village",1,2,2,2,2,2,2,2,1,"le comite villageois de developpement (cvd)",,2,1,2,1,2,1
602,3,,1,1,3,,1,2,1,2,2,2,2,2,2,2,2,2,1,"la jeunesse du village",1,2,2,2,2,2,2,2,1,"le comite villageois de developpement (cvd)",,2,1,2,1,2,1
602,4,,1,1,3,,1,2,1,2,2,2,2,2,2,2,2,2,1,"la jeunesse du village",1,2,2,2,2,2,,2,1,"le comite villageois de developpement (cvd)",,2,1,2,1,2,1
602,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,6,,1,1,1,,1,2,1,1,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"""projet """"les jeunes pour la terre """"""",,2,2,2,1,2,1
602,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,9,,1,1,1,,1,2,1,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"""le projet """"les jeunes pour la terre """"""",,1,2,2,1,2,1
602,10,,1,1,5,,1,2,1,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"le comite villageois de developpement (cvd)",,1,1,2,1,2,1
602,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,12,,1,1,3,,1,2,1,2,2,2,2,2,2,2,2,2,2,,1,2,1,2,2,2,2,2,2,,1,2,1,2,2,2,1
602,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,18,"la grande mosquee du village",1,1,1,,1,1,1,2,2,2,2,2,1,1,2,1,2,,1,2,2,2,2,2,2,2,1,"un projet",,1,2,2,1,2,1
603,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2,,1,1,13,"les jeunes du village",2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1
603,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,6,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
603,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,5,,1,1,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,2,1,2,2,1,1,2,2,,1,1,2,2,1,2,2
604,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,15,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,7,,1,1,9,,1,1,1,1,2,2,2,2,1,2,2,2,2,,1,,,,,,,1,,,,1,2,1,2,2,2
605,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,16,,1,1,7,,1,2,2,2,2,2,1,2,2,2,2,2,2,,1,,,,,,,1,,,,2,2,1,2,2,2
605,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,2,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2
610,3,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2
610,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,5,,1,1,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,2,1,2,2,2,2,2,2,,1,2,2,2,1,2,1
610,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,11,,1,1,2,,1,1,1,2,2,1,2,2,2,2,2,2,2,,1,2,1,2,2,2,2,2,2,,1,2,2,2,2,2,2
610,12,,1,1,2,,1,1,1,2,2,1,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"les cotisations volontaires des habitants du village",,2,2,2,2,2,1
610,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,1,,1,1,13,"la societe miniere de ouona",2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
611,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,3,,1,1,13,"la societe miniere de ouona",2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
611,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,9,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,12,,1,1,13,"la societe miniere de ouona",1,1,1,2,2,2,2,2,2,2,2,2,1,"la societe miniere de ouona",1,2,2,2,2,2,2,2,1,"la societe miniere de ouona",,2,2,2,2,2,1
611,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,15,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,16,,1,1,13,"la societe miniere de ouona",1,1,1,2,2,2,2,2,2,2,2,1,2,,1,2,2,2,2,2,2,2,1,"la societe miniere de ouona",,2,2,2,2,2,1
611,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,2,,1,1,2,,1,1,2,2,2,2,2,2,2,2,2,2,1,"les jeunes du quartier",1,2,1,2,2,2,2,2,2,,1,2,2,2,1,2,1
612,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,4,,1,1,2,,1,1,2,2,2,2,2,2,2,2,2,2,1,"les jeunes du quartier",1,2,1,2,2,2,2,2,2,,1,2,2,2,1,2,1
612,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,6,,1,1,4,,1,2,2,1,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"cotisations volontaires",,2,2,2,2,2,2
613,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,10,,1,1,5,,1,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"cotisations volontaires des habitants du secteur",,2,2,2,2,2,2
613,11,,1,1,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,1,2,,,2,2,2,2,2,2
613,12,,1,1,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"des cotisations volontaires des habitants du quartier",,2,2,2,2,2,2
613,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,2,,1,1,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,1,1,2,1,2,1
614,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,12,,1,1,6,,1,2,2,2,2,1,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"cotisations des habitants des differents quartiers du village",,1,2,2,2,2,1
614,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,5,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2
615,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,11,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2
615,12,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2
615,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,15,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2
615,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,2,,1,1,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,1,1,2,1,2,1
616,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,6,,1,1,4,,1,2,2,1,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"le comite de gestion d'ecole (coges)",,2,2,2,2,2,1
616,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,15,,1,1,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"le projet pacof",,2,2,1,2,2,2
616,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,18,"enclos pour elevage de moutons",1,1,3,,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,1,"le projet pacof",,2,2,1,2,2,2
617,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,2,,1,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1
617,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,7,,1,1,13,"mairie",1,2,2,2,2,2,2,2,2,1,2,2,1,"les autorites  de la mairie",1,2,1,2,2,2,2,2,2,,1,2,2,1,2,2,2
617,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,11,,1,1,13,"mairie",2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2
617,12,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2
617,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,17,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,15,,1,1,13,"village",1,1,1,2,2,2,2,2,1,2,2,2,2,,1,,,,,,,1,,,,1,1,2,2,2,2
619,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1
621,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,8,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1
621,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
