"grappe","menage","vague","membres__id","s06q00_0","s06q00","s06q01__1","s06q01__2","s06q01__3","s06q01__4","s06q01__5","s06q02","s06q03","s06q04","s06q04_autre","s06q05","s06q06","s06q06_autre","s06q07","s06q08","s06q09","s06q10","s06q11","s06q011_autre","s06q12","s06q12_autre","s06q13a","s06q13b","s06q14","s06q15","s06q16","s06q17","s06q18","s06q19"
299,13,1,1,1,,1,2,2,2,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
300,1,2,2,1,,2,2,2,1,2,2,2,10,"problème de santé",,,,2,2,2,,,,,,,,,,,,,
300,1,2,1,1,,1,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
300,1,2,3,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,1,2,6,1,,1,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,2,2,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,2,2,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,2,2,7,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,2,2,1,1,,1,2,2,1,1,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,3,2,3,1,,2,2,2,1,2,2,2,10,"éléve",,,,2,2,2,,,,,,,,,,,,,
300,3,2,4,1,,2,2,2,1,2,2,2,10,"éléve",,,,2,2,2,,,,,,,,,,,,,
300,3,2,2,1,,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
300,3,2,1,1,,1,2,2,1,2,2,2,10,"arnaque",,,,2,2,2,,,,,,,,,,,,,
300,4,2,7,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,4,2,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,4,2,8,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,4,2,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,4,2,11,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,4,2,1,1,,1,2,2,1,2,1,1,,,1,,,,2,1,1,5,,1,,3,2022,600000,2,11,55000,1,1
300,4,2,3,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,4,2,9,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,5,2,3,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,5,2,2,1,,1,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,5,2,5,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,5,2,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,7,2,9,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,7,2,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,7,2,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,7,2,10,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,7,2,13,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,7,2,14,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,8,2,8,2,2,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,8,2,1,2,2,1,2,2,1,1,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,8,2,2,1,,1,2,2,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
300,9,2,6,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,9,2,3,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,9,2,5,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,9,2,4,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,9,2,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,11,2,1,1,,1,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
300,11,2,3,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
300,11,2,5,1,,1,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
300,13,2,3,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
300,13,2,1,1,,1,2,2,1,2,2,1,,,1,,,,2,1,1,8,,1,,4,2022,260000,3,13,20000,0,1
300,13,2,5,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
300,13,2,2,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
300,13,2,4,1,,1,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
300,14,2,16,1,,1,2,2,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
300,14,2,14,1,,1,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,14,2,4,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,14,2,3,1,,1,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
300,14,2,9,2,16,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,14,2,15,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,14,2,8,2,16,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
300,15,2,2,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
300,15,2,3,1,,1,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
300,15,2,1,1,,2,2,2,1,2,2,2,2,,,,,1,2,2,,,,,,,,,,,,,
300,15,2,4,1,,2,2,2,1,2,1,2,4,,,,,2,2,2,,,,,,,,,,,,,
301,1,1,8,1,,2,2,2,1,2,1,2,5,,,,,2,2,,,,,,,,,,,,,,
301,1,1,3,1,,2,2,2,1,2,1,2,6,,,,,1,2,,,,,,,,,,,,,,
301,1,1,1,1,,1,1,2,2,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
301,2,1,2,1,,2,2,2,1,2,2,2,3,,,,,2,2,,,,,,,,,,,,,,
301,2,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
301,2,1,4,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
301,2,1,3,2,3,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
301,3,1,2,1,,2,2,2,1,2,2,2,3,,,,,1,2,,,,,,,,,,,,,,
301,3,1,6,2,2,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
301,3,1,7,2,2,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,3,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
301,4,1,19,2,19,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
301,4,1,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,,,,,,,,,,,,,,
301,4,1,2,1,,2,2,2,1,2,2,2,8,,,,,1,2,,,,,,,,,,,,,,
301,6,1,2,1,,2,2,2,1,2,2,2,8,,,,,1,2,,,,,,,,,,,,,,
301,6,1,3,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,6,1,19,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,6,1,1,1,,1,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
301,7,1,8,1,,1,2,2,1,1,2,2,6,,,,,2,2,,,,,,,,,,,,,,
301,7,1,2,1,,2,2,2,1,2,2,2,3,,,,,2,2,,,,,,,,,,,,,,
301,7,1,3,1,,2,2,2,1,2,2,2,6,,,,,2,2,,,,,,,,,,,,,,
301,7,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
301,7,1,4,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
301,7,1,5,1,,2,2,2,1,2,2,2,6,,,,,2,2,,,,,,,,,,,,,,
301,9,1,4,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
301,9,1,15,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
301,9,1,12,1,,2,2,2,1,2,2,2,4,,,,,2,2,,,,,,,,,,,,,,
301,9,1,9,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
301,9,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
301,9,1,11,1,,2,2,2,1,2,2,2,6,,,,,2,2,,,,,,,,,,,,,,
301,10,1,1,1,,1,2,2,1,2,2,2,6,,,,,2,2,,,,,,,,,,,,,,
301,10,1,9,2,1,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,10,1,6,2,1,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
301,10,1,7,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
301,10,1,3,2,1,2,2,2,2,2,,2,2,,,,,1,2,,,,,,,,,,,,,,
301,10,1,8,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
301,10,1,2,2,1,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
301,11,1,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,,,,,,,,,,,,,,
301,11,1,8,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,11,1,9,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,11,1,4,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,11,1,6,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,12,1,2,1,,2,2,1,1,2,2,1,,,1,,,,2,1,1,1,,2,,9,2021,300000,2,9,32000,0,1
301,12,1,4,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
301,12,1,5,1,,2,2,2,1,2,2,2,8,,,,,1,2,,,,,,,,,,,,,,
301,12,1,8,1,,2,2,1,1,2,2,1,,,1,,,,2,1,1,9,,2,,7,2021,100000,2,9,11000,1,1
301,13,1,2,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
301,13,1,1,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
301,13,1,5,1,,2,2,2,1,2,2,2,2,,,,,2,2,,,,,,,,,,,,,,
301,13,1,4,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
301,13,1,3,1,,2,2,2,2,2,,2,6,,,,,1,1,,,,,,,,,,,,,,
301,14,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
301,14,1,1,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
301,14,1,3,1,,2,2,2,1,2,2,2,3,,,,,1,2,,,,,,,,,,,,,,
301,14,1,4,1,,2,2,2,1,2,1,2,3,,,,,2,2,,,,,,,,,,,,,,
302,1,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
302,1,2,6,2,2,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,1,2,1,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,1,2,5,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
302,2,2,8,2,1,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
302,2,2,9,2,1,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
302,2,2,19,2,1,2,1,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
302,2,2,18,2,1,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
302,2,2,11,2,1,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
302,2,2,1,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
302,2,2,7,2,1,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,2,2,5,2,1,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
302,3,2,19,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,3,2,5,2,1,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
302,3,2,17,1,,2,2,2,1,2,2,2,5,,,,,1,1,2,,,,,,,,,,,,,
302,3,2,7,2,1,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,3,2,1,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,3,2,11,2,1,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,3,2,9,2,9,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,3,2,21,2,1,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,3,2,6,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,6,2,1,1,,1,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,6,2,15,1,,2,2,1,1,2,1,2,10,"peur",,,,1,2,2,,,,,,,,,,,,,
302,6,2,14,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,6,2,12,1,,2,2,2,1,2,1,2,10,"pas confiant",,,,1,2,2,,,,,,,,,,,,,
302,6,2,7,2,3,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,6,2,3,1,,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
302,6,2,13,1,,2,2,2,2,2,,1,,,1,,,,2,1,1,11,"sante",9,"boutiquier",4,2022,2500,7,,,,1
302,6,2,6,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,6,2,2,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,7,2,8,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,7,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,7,2,2,1,,2,2,2,1,2,2,2,3,,,,,1,2,2,,,,,,,,,,,,,
302,7,2,7,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,9,2,5,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,9,2,9,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,9,2,4,2,3,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
302,9,2,6,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,9,2,1,1,,1,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
302,9,2,3,1,,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
302,10,2,7,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,10,2,1,1,,1,2,2,1,2,2,2,7,,,,,2,2,2,,,,,,,,,,,,,
302,10,2,2,2,1,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
302,10,2,5,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,10,2,6,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,11,2,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
302,11,2,9,2,11,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,11,2,11,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,11,2,2,2,11,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,12,2,2,2,3,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,12,2,10,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
302,12,2,13,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
302,12,2,3,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
302,13,2,8,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,13,2,6,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,13,2,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,13,2,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,13,2,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,13,2,3,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,14,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,14,2,5,2,1,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,24,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,22,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,19,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,18,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,30,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,21,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,17,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,20,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,25,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,1,1,,1,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
302,15,2,23,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
303,2,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
303,2,1,3,2,1,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
303,2,1,1,1,,1,2,2,1,1,1,2,8,,,,,1,2,,,,,,,,,,,,,,
303,3,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
303,3,1,10,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
303,3,1,6,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
303,3,1,7,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
303,3,1,5,2,1,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
303,3,1,11,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
303,4,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
303,4,1,5,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
303,4,1,10,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
303,4,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
303,5,1,8,1,,2,2,2,2,2,,2,5,,,,,1,2,,,,,,,,,,,,,,
303,5,1,3,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
303,5,1,1,1,,1,2,2,2,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
303,5,1,4,1,,2,2,2,2,2,,2,6,,,,,2,2,,,,,,,,,,,,,,
303,5,1,2,1,,2,2,2,2,2,,2,5,,,,,1,2,,,,,,,,,,,,,,
303,6,1,1,1,,1,2,2,1,2,1,2,6,,,,,2,2,,,,,,,,,,,,,,
303,7,1,2,1,,2,2,2,2,2,,2,5,,,,,1,2,,,,,,,,,,,,,,
303,7,1,11,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
303,7,1,10,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
303,7,1,1,1,,1,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
303,7,1,8,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
303,7,1,9,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
303,7,1,6,1,,2,2,2,2,2,,2,2,,,,,1,2,,,,,,,,,,,,,,
303,8,1,1,1,,2,1,2,1,2,1,1,,,1,,,,2,1,1,6,,1,,7,2021,200000,2,8,24500,3,1
303,8,1,7,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
303,8,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
303,9,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
303,9,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
303,10,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,1,,,,,,,,,,,,,,
303,10,1,7,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
303,10,1,6,1,,2,2,2,2,2,,2,5,,,,,1,2,,,,,,,,,,,,,,
303,11,1,4,1,,1,2,2,1,1,2,2,8,,,,,2,2,,,,,,,,,,,,,,
303,11,1,1,1,,2,2,2,1,2,2,2,6,,,,,2,2,,,,,,,,,,,,,,
303,11,1,3,1,,2,2,2,1,2,2,2,4,,,,,2,2,,,,,,,,,,,,,,
303,11,1,5,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
303,12,1,2,1,,1,1,1,1,1,2,2,5,,,,,1,1,,,,,,,,,,,,,,
303,12,1,4,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
303,12,1,1,1,,2,2,2,2,2,,2,5,,,,,1,2,,,,,,,,,,,,,,
303,13,1,1,1,,1,2,2,2,2,1,1,,,2,5,,,2,2,,,,,,,,,,,,,
303,13,1,3,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
304,1,2,11,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
304,1,2,2,1,,2,2,1,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,1,2,5,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,1,2,7,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,1,2,4,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,1,2,6,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
304,1,2,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,2,2,1,1,,1,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,2,2,2,1,,1,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,4,2,9,2,4,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,4,2,4,1,,2,2,1,1,2,2,1,,,1,,,1,1,1,3,2,,2,,6,2022,75000,1,30,2500,25,1
304,4,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,5,2,2,1,,1,2,2,1,2,1,1,,,1,,,,2,1,2,5,,1,,4,2022,520000,2,10,52000,2,1
304,5,2,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,5,2,3,2,2,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,5,2,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,5,2,7,1,,1,2,2,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
304,5,2,8,1,,1,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,5,2,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,5,2,6,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,6,2,1,1,,2,2,1,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,6,2,18,1,,1,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,6,2,17,1,,2,2,1,1,2,1,2,3,,,,,2,2,2,,,,,,,,,,,,,
304,6,2,7,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,6,2,12,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
304,6,2,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,6,2,10,2,17,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
304,7,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,7,2,15,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
304,7,2,12,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,7,2,14,1,,1,2,1,1,2,2,1,,,1,,,,2,1,1,5,,2,,6,2022,50000,1,7,7000,2,1
304,7,2,10,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,7,2,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,7,2,18,1,,2,2,2,1,2,2,2,10,"pas intéressé",,,,1,1,1,1,8,,7,,5,2022,30000,1,25,1200,12,1
304,7,2,17,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,7,2,9,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,7,2,13,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
304,8,2,14,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
304,8,2,1,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
304,8,2,9,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
304,8,2,8,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,8,2,10,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
304,8,2,7,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
304,8,2,2,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
304,9,2,1,1,,1,2,2,1,2,2,2,8,,,,,2,2,1,1,4,,1,,12,2021,500000,2,10,50000,5,1
304,9,2,3,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
