"grappe","menage","vague","s20bq01","s20bq03","s20bq04a","s20bq04b","s20bq04c","s20bq04d","s20bq06a","s20bq06b","s20bq07a","s20bq07b","s20bq07c","s20bq08__1","s20bq08__2","s20bq08__3","s20bq08__4","s20bq09","s20bq10","s20bq11","s20bq12__1","s20bq12__2","s20bq12__3","s20bq12a1","s20bq12b1","s20bq12c1","s20bq12d1","s20bq12a2","s20bq12b2","s20bq12c2","s20bq12d2","s20bq13a","s20bq13b2","s20bq13c","s20bq13d","s20bq13e","s20bq13f","s20bq13g","s20bq13h","s20bq13i","s20bq13j","s20bq14a","s20bq14b","s20bq14c","s20bq15a","s20bq15b","s20bq15c","s20bq16","s20bq17a","s20bq17b","s20bq18a","s20bq18b","s20bq18c","s20bq18d","s20bq18e","s20bq18f","s20bq18g","s20bq18g_autre"
512,12,1,1,2,2,2,2,2,1,1,3,3,3,2,2,2,2,3,3,3,0,0,1,,,,,,,,,4,4,4,4,3,2,3,3,2,2,1,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,
513,1,2,2,1,1,1,3,1,2,2,3,3,3,1,1,1,1,2,1,3,0,0,1,,,,,,,,,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,
513,2,2,3,2,2,2,4,1,1,1,1,2,2,1,2,2,2,1,2,1,0,0,1,,,,,,,,,2,2,2,2,3,2,2,2,3,3,1,4,2,1,1,1,1,2,2,3,3,3,3,2,3,3,
513,3,2,1,2,2,2,4,1,1,1,1,3,3,2,2,2,2,1,3,1,0,0,1,,,,,,,,,2,1,1,2,3,2,2,3,3,3,2,3,2,1,1,1,2,3,3,3,3,3,3,3,3,3,
513,4,2,2,3,2,2,3,1,1,1,2,2,3,2,2,1,1,2,2,1,0,0,1,,,,,,,,,2,1,2,2,3,3,3,2,4,4,2,2,2,3,2,2,3,4,4,3,3,3,3,1,3,3,
513,5,2,2,1,2,2,3,1,1,1,1,2,3,1,2,2,2,2,3,4,0,0,1,,,,,,,,,2,2,2,2,3,2,2,2,3,2,2,2,2,2,1,1,2,2,3,3,2,3,3,3,3,3,
513,6,2,1,2,1,1,4,1,1,1,4,4,4,1,1,1,1,1,1,2,0,0,1,,,,,,,,,2,2,2,2,4,4,3,3,4,4,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,
513,7,2,2,2,2,2,2,2,1,1,4,4,3,2,2,2,1,3,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,
513,8,2,2,2,2,2,2,2,1,1,4,4,4,1,1,1,1,1,2,1,0,0,1,,,,,,,,,1,1,1,1,3,3,1,1,3,3,2,3,2,3,2,2,2,3,2,2,2,3,3,3,3,3,
513,9,2,2,3,2,2,2,1,2,2,1,2,4,2,2,2,1,2,3,2,0,0,1,,,,,,,,,3,1,2,2,3,3,3,3,4,4,2,3,2,3,2,2,4,4,4,3,3,3,3,3,3,3,
513,11,2,2,2,2,2,3,1,1,1,1,2,3,1,2,2,2,1,2,1,0,0,1,,,,,,,,,2,1,1,1,3,2,2,3,3,3,2,2,2,1,1,1,1,2,2,3,3,3,3,2,3,3,
513,12,2,2,3,2,2,3,2,1,1,2,2,3,2,2,1,1,2,2,2,0,0,1,,,,,,,,,2,2,2,3,3,3,2,2,4,4,2,3,2,3,2,2,4,4,4,3,1,3,3,3,3,3,
513,13,2,2,3,2,2,2,1,2,2,2,2,3,1,1,2,1,2,2,1,0,0,1,,,,,,,,,2,2,2,2,3,3,2,2,4,4,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
514,1,1,2,1,1,1,1,1,1,1,3,4,3,2,1,1,1,3,3,3,0,0,1,,,,,,,,,3,3,3,3,4,4,4,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
514,2,1,1,1,1,1,4,1,1,1,2,2,4,1,2,2,1,1,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,
514,3,1,2,2,2,2,4,2,1,1,4,4,4,1,1,1,2,3,2,3,0,0,1,,,,,,,,,3,3,3,3,4,4,4,4,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
514,4,1,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,
514,5,1,3,3,3,2,3,2,2,2,1,1,2,2,2,2,2,2,3,1,1,0,0,9,"service publique","voyage",100000,,,,,1,1,1,1,1,1,1,1,1,1,2,4,2,3,2,2,4,4,4,3,2,2,2,3,3,3,
514,6,1,2,2,4,1,4,1,1,1,3,2,4,2,2,1,1,1,2,1,0,0,1,,,,,,,,,1,1,1,1,3,1,1,1,4,4,1,3,1,1,1,1,3,4,3,2,3,3,2,3,2,3,
514,7,1,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,3,3,2,2,3,3,
514,8,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,2,3,2,4,0,0,1,,,,,,,,,3,3,4,4,4,4,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
514,9,1,1,2,1,1,3,1,1,1,1,1,2,1,2,2,2,1,1,1,0,0,1,,,,,,,,,1,1,2,1,1,1,1,2,4,3,1,1,1,1,1,1,3,3,2,1,2,1,2,2,2,3,
514,11,1,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,4,4,4,3,2,2,3,3,3,3,
514,12,1,2,2,3,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,0,0,1,,,,,,,,,3,3,3,3,3,3,3,3,3,3,1,3,2,2,2,2,3,3,3,3,2,2,2,3,3,3,
514,13,1,2,2,1,1,4,3,1,1,4,4,4,1,1,1,2,3,3,3,0,0,1,,,,,,,,,4,2,2,2,4,2,3,3,4,4,2,3,2,2,2,2,4,4,4,3,2,3,2,3,3,3,
515,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,0,0,1,,,,,,,,,2,2,2,2,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,
515,2,2,2,3,2,2,3,1,1,1,2,2,3,2,2,1,1,2,2,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,2,4,3,2,3,2,3,2,2,3,3,4,3,3,3,3,3,3,3,
515,3,2,1,3,2,2,2,2,1,1,3,3,3,2,2,2,1,2,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
515,4,2,1,2,2,2,4,1,2,2,1,3,3,1,1,1,1,1,2,1,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,4,4,2,3,2,1,1,1,1,3,3,3,3,3,3,3,3,3,
515,5,2,1,2,2,2,4,1,1,2,1,1,3,1,2,2,2,1,3,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,3,3,3,2,3,2,1,1,1,1,3,3,3,1,3,3,3,3,3,
515,6,2,2,2,2,2,2,2,1,1,3,3,3,2,2,2,1,3,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,
515,7,2,1,2,1,2,3,3,1,1,3,2,4,1,1,1,1,2,1,3,0,0,1,,,,,,,,,2,2,2,2,4,4,2,3,4,4,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,
515,8,2,2,3,2,2,3,1,2,2,2,2,3,2,2,1,1,3,2,2,0,0,1,,,,,,,,,2,2,2,2,3,3,2,2,4,4,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,
515,9,2,1,2,2,2,4,1,1,1,1,3,2,1,2,2,2,2,2,2,0,0,1,,,,,,,,,2,2,2,2,3,2,2,3,4,3,1,4,1,2,1,1,1,3,3,3,2,3,3,2,3,3,
515,10,2,3,3,2,2,2,2,1,1,2,2,3,2,2,1,1,2,2,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,3,4,4,2,3,2,3,2,2,3,4,4,3,3,3,3,2,3,3,
515,11,2,2,3,2,2,2,1,2,2,1,2,3,2,2,2,2,3,3,1,0,0,1,,,,,,,,,1,1,1,2,3,3,3,2,4,4,2,4,2,3,2,2,4,4,4,3,3,3,3,3,3,3,
515,12,2,1,2,2,2,4,1,1,2,1,3,3,2,2,2,2,2,3,4,0,0,1,,,,,,,,,2,2,2,2,2,2,2,3,4,3,2,3,2,1,1,1,1,3,3,3,3,3,3,3,3,3,
516,1,1,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,0,0,1,,,,,,,,,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,3,3,3,3,3,2,3,2,3,3,
516,2,1,1,2,1,1,1,1,1,1,3,3,4,1,2,2,1,1,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,3,3,1,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,
516,4,1,2,1,2,1,3,2,1,1,3,3,3,1,1,1,1,2,3,2,0,0,1,,,,,,,,,3,3,3,3,4,4,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
516,5,1,1,2,1,1,3,1,1,1,1,3,3,2,2,2,1,1,3,1,0,0,1,,,,,,,,,1,2,2,2,2,1,3,1,2,2,2,1,2,1,1,1,4,3,4,3,3,3,2,2,3,3,
516,6,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,2,3,3,3,3,3,3,
516,7,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,
516,8,1,2,2,2,2,3,2,1,1,3,3,3,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
516,9,1,2,1,1,1,3,2,1,1,4,4,4,2,1,1,2,3,3,3,0,0,1,,,,,,,,,2,3,3,4,4,4,4,4,4,4,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
516,10,1,2,2,2,1,3,2,1,1,4,4,3,1,1,1,1,2,2,3,0,0,1,,,,,,,,,3,3,3,3,4,4,4,4,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
516,11,1,1,1,1,1,3,2,1,1,2,2,2,1,2,2,1,1,3,4,0,0,1,,,,,,,,,4,1,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,
516,12,1,1,1,1,1,3,1,1,1,3,3,3,2,2,2,1,1,3,1,0,0,1,,,,,,,,,1,1,1,1,3,1,1,2,3,3,2,2,2,1,1,1,1,1,3,3,2,3,2,2,3,3,
516,13,1,1,1,1,1,4,1,1,1,4,4,4,2,1,1,2,3,3,2,0,0,1,,,,,,,,,3,3,3,4,4,4,4,4,4,4,1,1,2,3,3,3,3,2,2,3,3,3,3,3,3,3,
517,1,2,1,2,2,2,4,1,1,2,1,2,2,1,2,2,2,2,2,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,3,4,3,2,3,2,1,1,1,1,3,3,3,3,3,3,2,3,3,
517,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,
517,3,2,3,3,2,2,3,1,2,2,2,1,3,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,1,2,2,3,3,3,2,3,3,2,3,2,3,2,2,3,4,3,3,2,3,3,3,3,3,
517,4,2,1,3,2,2,4,1,1,1,1,3,3,1,1,1,2,1,1,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,3,4,3,2,4,2,1,1,1,2,3,3,3,3,3,3,2,3,3,
517,5,2,2,3,2,2,3,1,2,2,2,2,3,2,2,1,2,3,2,2,0,0,1,,,,,,,,,2,2,2,2,3,3,2,2,4,4,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
517,6,2,1,1,2,2,4,1,1,1,1,2,2,1,1,2,2,1,2,2,0,0,1,,,,,,,,,3,2,2,2,3,3,3,3,4,4,2,3,2,1,1,1,2,2,3,3,3,3,3,2,3,3,
517,7,2,2,3,1,1,3,1,2,2,1,2,3,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,2,3,3,2,3,2,3,2,2,3,4,4,3,2,3,3,2,3,3,
517,8,2,1,3,2,2,4,1,1,2,1,3,2,2,1,1,2,1,2,2,0,0,1,,,,,,,,,3,2,2,3,3,3,3,3,4,4,2,3,2,1,1,1,2,3,3,3,3,3,3,3,3,3,
517,9,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
517,10,2,2,2,2,2,2,2,2,2,3,4,4,1,2,2,1,2,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,
517,11,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
517,12,2,3,3,2,2,3,1,2,2,2,2,3,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,3,3,2,2,3,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,
518,1,1,3,2,2,1,4,2,1,1,3,3,3,2,1,1,2,2,2,3,0,0,1,,,,,,,,,3,3,3,4,4,4,4,4,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
518,2,1,2,1,2,2,4,1,1,1,3,3,3,2,2,2,1,2,2,2,0,0,1,,,,,,,,,4,3,3,4,4,4,4,4,4,4,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,
518,3,1,1,1,1,1,2,1,1,1,3,2,2,1,2,2,2,1,3,1,0,0,1,,,,,,,,,1,1,3,1,1,1,1,1,1,4,2,2,1,1,1,1,3,3,4,3,2,3,3,3,3,3,
518,4,1,2,3,2,2,3,2,2,2,3,3,3,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
518,5,1,2,2,2,2,3,2,1,1,3,3,3,2,2,2,2,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,2,3,3,
518,6,1,3,3,3,3,3,2,1,1,2,2,2,2,2,2,2,3,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,3,3,3,3,3,3,2,3,3,
518,7,1,1,2,1,1,3,2,2,2,2,2,2,1,2,2,2,1,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,3,1,1,2,1,1,1,4,3,1,2,2,3,3,3,3,3,
518,8,1,1,2,1,2,4,2,1,1,3,4,4,1,1,1,2,3,3,2,0,0,1,,,,,,,,,4,4,4,4,4,4,4,3,4,4,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,
518,9,1,1,1,1,1,3,1,1,1,2,2,2,2,2,1,1,1,3,3,0,0,1,,,,,,,,,1,1,1,1,2,1,1,1,4,3,2,1,2,1,1,1,3,3,2,3,3,3,3,2,3,3,
518,10,1,1,2,1,1,1,1,1,1,4,2,2,1,2,2,1,1,3,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,2,4,4,2,1,2,1,1,1,2,3,3,3,3,3,3,3,3,3,
518,11,1,2,2,2,2,4,2,1,1,3,3,3,1,2,1,2,3,2,2,0,0,1,,,,,,,,,3,3,3,3,4,4,4,3,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
518,12,1,2,3,2,2,1,2,2,2,3,3,3,2,2,2,2,3,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,4,2,3,2,3,4,3,4,2,3,3,3,3,3,3,
519,1,2,1,1,1,2,4,1,2,2,3,3,3,1,1,1,1,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
519,2,2,1,2,2,2,3,1,1,1,1,2,3,1,1,1,2,1,1,2,0,0,1,,,,,,,,,2,1,2,2,3,3,3,3,4,4,1,3,2,1,1,1,2,4,2,3,3,3,3,3,3,3,
519,3,2,1,2,2,2,2,2,1,1,3,3,3,1,1,1,1,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
519,4,2,3,2,2,2,3,1,1,1,3,2,4,2,2,1,2,2,2,2,0,0,1,,,,,,,,,3,2,3,2,3,3,3,2,4,4,2,3,2,3,1,1,3,4,4,3,3,3,3,3,3,3,
519,5,2,2,2,2,2,4,2,1,1,4,3,3,1,1,1,1,2,3,2,0,0,1,,,,,,,,,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
519,6,2,1,2,2,2,3,1,1,1,1,2,1,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,2,2,3,3,3,3,3,4,4,2,3,2,1,1,1,1,3,3,3,3,3,3,3,3,3,
519,7,2,1,2,2,2,3,1,2,2,2,2,3,2,2,1,2,2,2,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,2,4,4,2,3,2,2,1,1,4,4,4,3,3,3,3,3,2,3,
519,8,2,1,3,2,2,2,1,2,2,2,2,3,2,2,1,2,3,2,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,2,3,3,2,3,2,2,1,1,3,3,4,3,3,3,3,3,3,3,
519,9,2,2,2,2,2,4,2,1,1,4,4,4,1,1,1,1,1,2,3,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,
519,10,2,1,2,3,2,3,1,1,1,1,2,2,1,2,2,2,2,2,2,0,0,1,,,,,,,,,3,2,2,2,3,3,3,3,4,4,2,3,2,2,1,1,2,3,3,3,3,3,3,3,3,3,
519,11,2,2,3,2,2,3,2,2,2,2,2,3,1,2,1,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,2,3,3,2,3,2,3,1,1,3,4,4,3,3,3,3,3,3,3,
519,12,2,1,2,2,2,4,1,1,2,1,2,2,1,1,2,2,1,1,2,0,0,1,,,,,,,,,2,2,2,2,3,2,3,3,4,4,2,3,2,1,1,1,2,3,3,3,3,3,3,3,3,3,
520,1,1,3,2,2,2,3,1,1,1,3,3,4,1,2,1,2,2,3,3,0,0,1,,,,,,,,,4,3,3,4,3,3,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
520,2,1,1,1,1,1,3,1,1,1,1,3,3,2,2,2,1,1,3,1,0,0,1,,,,,,,,,1,1,1,1,3,2,2,3,3,3,2,1,1,1,1,1,3,3,3,3,2,3,3,2,3,3,
520,3,1,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,
520,4,1,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,
520,5,1,2,3,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
520,6,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,
520,7,1,2,2,2,2,4,2,1,1,3,4,4,2,2,1,1,3,3,2,0,0,1,,,,,,,,,4,1,3,4,4,4,3,3,4,4,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
520,8,1,2,1,2,2,4,2,1,1,3,3,4,1,1,1,1,1,2,2,0,0,1,,,,,,,,,3,2,1,3,4,4,3,1,4,4,1,3,2,2,2,3,4,4,3,3,3,3,3,3,3,3,
520,9,1,3,3,2,2,4,2,1,1,3,3,4,1,1,1,1,3,2,3,0,0,1,,,,,,,,,4,3,3,3,4,4,4,2,4,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
520,10,1,1,1,2,2,4,1,1,1,3,3,2,2,2,2,1,1,3,1,0,0,1,,,,,,,,,1,1,1,1,2,1,1,3,3,3,1,1,2,1,1,1,3,2,3,3,3,3,3,3,3,3,
520,11,1,1,1,1,1,2,1,1,1,3,3,4,1,2,2,2,1,3,3,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,3,4,2,3,2,1,1,1,4,4,4,3,2,3,3,3,3,3,
520,12,1,1,2,2,1,3,2,1,1,3,3,2,2,2,2,1,1,3,1,0,0,1,,,,,,,,,1,3,1,1,1,1,1,1,4,4,2,2,2,1,1,1,3,2,2,3,3,3,3,3,3,3,
521,1,2,1,2,2,2,3,1,1,2,1,2,2,2,2,2,2,1,3,2,0,0,1,,,,,,,,,2,3,3,3,3,3,3,3,3,3,1,3,2,2,1,2,2,2,2,3,3,3,3,3,3,3,
521,2,2,3,3,4,4,4,1,1,1,3,3,4,1,1,1,1,3,2,1,0,0,1,,,,,,,,,2,2,2,1,1,1,1,3,4,4,1,3,2,3,3,1,3,4,4,3,3,3,3,3,3,3,
521,3,2,3,4,4,4,4,1,1,1,3,3,4,1,1,1,1,4,3,1,0,0,1,,,,,,,,,2,2,2,1,3,3,1,3,4,3,2,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,
521,4,2,3,3,3,4,4,1,1,1,3,3,3,1,1,1,1,3,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,3,4,3,2,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,
521,5,2,4,3,2,1,2,1,1,2,1,1,1,2,2,2,2,1,3,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,4,2,3,2,1,4,3,4,3,3,3,3,3,3,3,
521,6,2,1,2,3,1,4,2,1,1,2,2,3,2,2,1,1,1,3,2,0,0,1,,,,,,,,,2,2,2,1,3,2,3,2,3,3,2,3,2,1,1,1,3,3,4,2,3,3,3,2,3,3,
521,7,2,1,1,1,1,3,2,2,2,1,1,1,2,2,2,2,1,2,1,0,0,1,,,,,,,,,1,1,3,2,3,3,1,1,2,3,1,1,2,1,1,2,2,3,3,2,2,3,3,3,3,3,
521,8,2,2,3,1,1,3,1,1,1,3,3,2,2,2,1,1,2,3,2,1,0,0,200,"transport","voyage permanent interurbain",250000,,,,,3,1,1,1,2,2,2,2,3,3,2,3,2,2,2,1,3,3,3,3,2,2,2,3,3,3,
521,9,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,3,2,0,0,1,,,,,,,,,3,3,3,3,4,3,3,1,2,2,1,2,2,1,1,1,2,2,3,2,2,3,2,3,2,3,
521,10,2,3,3,4,1,4,2,1,1,1,1,2,2,2,1,2,3,3,2,0,0,1,,,,,,,,,3,2,2,2,3,2,2,2,3,3,1,2,2,3,1,2,3,4,3,3,3,3,3,2,3,3,
521,11,2,1,3,4,4,4,1,2,2,3,3,3,1,1,1,1,3,2,2,0,0,1,,,,,,,,,2,1,2,1,1,1,1,2,2,3,2,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,
521,12,2,1,2,4,2,4,2,1,2,1,2,2,2,2,2,2,1,2,2,0,0,1,,,,,,,,,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,
522,1,1,2,3,3,3,3,3,1,1,3,3,3,2,2,2,2,3,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,
522,2,1,1,2,1,1,3,1,1,1,4,2,2,2,2,1,1,1,3,1,0,0,1,,,,,,,,,1,3,1,1,1,1,1,1,4,4,2,1,2,1,1,1,2,3,3,3,2,3,3,3,3,3,
522,3,1,1,2,1,1,3,1,1,1,3,2,2,2,2,2,1,1,3,2,0,0,1,,,,,,,,,1,1,1,1,2,1,1,1,3,3,1,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,
522,4,1,3,2,2,2,3,2,2,2,3,3,3,2,2,2,2,2,3,3,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,
522,5,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,3,3,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,3,2,1,2,1,1,1,3,3,2,3,3,3,3,3,3,3,
522,6,1,2,1,1,1,3,2,1,1,3,3,3,1,1,1,1,3,2,3,0,0,1,,,,,,,,,3,3,3,4,4,4,2,4,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
522,7,1,1,1,1,1,3,1,1,2,2,2,3,2,2,2,1,1,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,3,1,1,2,1,1,1,4,4,4,3,2,3,3,3,3,3,
522,8,1,3,1,2,1,3,2,1,1,4,4,4,1,1,1,1,2,2,2,0,0,1,,,,,,,,,4,2,2,3,4,3,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
522,9,1,3,2,2,2,2,2,1,1,3,3,3,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
522,10,1,3,2,3,3,3,3,1,1,3,3,3,2,2,2,2,3,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
522,11,1,2,3,2,2,3,2,1,1,3,3,3,2,1,2,2,3,3,2,0,0,1,,,,,,,,,3,3,3,4,4,4,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
522,12,1,1,4,2,3,4,2,1,1,3,3,4,1,1,2,2,2,3,3,0,0,1,,,,,,,,,3,3,3,3,4,4,3,4,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,
523,1,2,1,2,4,2,4,2,1,1,3,3,2,2,2,2,2,3,3,2,0,0,1,,,,,,,,,3,3,3,3,4,3,3,3,3,3,1,3,2,1,1,1,2,2,2,3,2,3,2,3,3,3,
523,2,2,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,
523,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,
