"grappe","menage","vague","s01q00a","s07aq00","s07aq01b","s07aq02b","s07aq03b","s07aq04b","s07aq05b","s07aq06b","s07aq07b","s07aq08b","s07aq09b","s07aq10b","s07aq11b","s07aq12b","s07aq13b","s07aq14b","s07aq15b","s07aq16b","s07aq17b","s07aq18b","s07aq19b","s07aq20b","s07aq21b"
217,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
217,8,1,,1,1,1400,,3,2800,1000,1,2100,,1,700,,1,450,,1,1500,,4,,
217,9,1,,1,1,10500,,4,,,4,,,1,1500,,1,2500,,4,,,4,,
217,10,1,,1,1,7000,,1,11400,,1,7000,,4,,,4,,,4,,,4,,
217,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
217,12,1,,3,1,14000,,4,,,4,,,4,,,1,2800,,4,,,4,,
217,13,1,,1,1,7000,,4,,,4,,,4,,,1,2000,,4,,,4,,
217,14,1,,1,4,,,2,,2500,4,,,1,200,,4,,,4,,,4,,
218,1,1,,1,4,,,4,,,4,,,4,,,1,1400,,4,,,4,,
218,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
218,3,1,,1,1,1000,,4,,,4,,,4,,,1,2200,,4,,,4,,
218,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
218,5,1,,15,1,2800,,4,,,4,,,4,,,1,2000,,4,,,4,,
218,6,1,,1,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
218,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
218,8,1,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
218,9,1,,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
218,10,1,,2,4,,,4,,,4,,,4,,,1,1400,,4,,,4,,
218,11,1,,1,1,4900,,4,,,4,,,4,,,1,2400,,4,,,4,,
218,12,1,,2,1,800,,4,,,4,,,4,,,1,1000,,4,,,4,,
219,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,3,2,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,4,2,,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,5,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,8,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,9,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,10,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,12,2,,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
219,14,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
220,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
220,2,1,,1,4,,,4,,,4,,,2,,1500,4,,,4,,,4,,
220,3,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
220,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
220,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
220,6,1,,4,4,,,4,,,4,,,2,,3500,4,,,4,,,4,,
220,7,1,,1,1,12000,,4,,,4,,,4,,,1,7000,,4,,,4,,
220,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
220,9,1,,1,1,7000,,4,,,4,,,4,,,1,600,,4,,,4,,
220,10,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
220,11,1,,4,1,7500,,4,,,4,,,1,3500,,4,,,4,,,4,,
220,12,1,,1,1,8925,,4,,,4,,,4,,,1,2100,,4,,,4,,
221,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,3,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
221,14,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
222,1,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
222,2,1,,1,1,500,,2,,1500,4,,,1,200,,4,,,4,,,4,,
222,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
222,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
222,5,1,,7,1,4200,,4,,,4,,,1,350,,4,,,4,,,4,,
222,6,1,,2,1,250,,4,,,4,,,1,200,,1,200,,1,300,,4,,
222,7,1,,7,1,300,,4,,,4,,,1,500,,1,150,,4,,,4,,
222,8,1,,6,4,,,2,,3500,2,,5000,4,,,4,,,4,,,4,,
222,9,1,,2,4,,,2,,1000,4,,,4,,,4,,,4,,,4,,
222,10,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
222,11,1,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
222,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,5,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,14,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
223,15,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
224,1,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
224,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
224,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
224,4,1,,6,4,,,4,,,4,,,4,,,4,,,1,1700,,4,,
224,5,1,,2,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
224,6,1,,2,1,500,,4,,,4,,,1,200,,4,,,1,650,,4,,
224,7,1,,1,4,,,4,,,1,2000,,1,1000,,4,,,4,,,2,,1000
224,8,1,,1,4,,,2,,3000,1,2000,,4,,,4,,,4,,,4,,
224,9,1,,2,4,,,4,,,1,2000,,4,,,4,,,4,,,4,,
224,10,1,,3,1,1000,,2,,6000,2,,4000,4,,,4,,,2,,1000,1,1500,
224,11,1,,1,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
224,12,1,,7,1,700,,4,,,4,,,1,100,,1,200,,1,300,,4,,
225,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,2,2,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,6,2,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,8,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
225,14,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
226,1,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
226,3,1,,1,4,,,4,,,4,,,4,,,1,200,,4,,,4,,
226,4,1,,1,4,,,2,,7000,4,,,4,,,4,,,4,,,4,,
226,5,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
226,6,1,,11,4,,,4,,,4,,,1,500,,1,200,,1,350,,4,,
226,7,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
226,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,1,1400,
226,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
226,10,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
226,12,1,,19,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
226,13,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
226,14,1,,3,1,2500,,4,,,4,,,1,2000,,4,,,4,,,4,,
227,1,2,,1,4,,,4,,,4,,,1,4000,,4,,,4,,,4,,
227,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
227,4,2,,1,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
227,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
227,6,2,,2,4,,,4,,,4,,,1,4500,,4,,,4,,,4,,
227,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
227,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
227,12,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
227,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
227,14,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
227,15,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
227,16,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,1,1,,1,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
228,2,1,,5,4,,,4,,,4,,,1,500,,4,,,1,500,,4,,
228,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,7,1,,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,9,1,,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,10,1,,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
228,13,1,,4,4,,,2,,3000,1,5000,,4,,,4,,,4,,,4,,
229,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,2,2,,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,3,2,,2,4,,,2,,7000,2,,7000,4,,,4,,,4,,,4,,
229,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,5,2,,1,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
229,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,8,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
229,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,1,1,,2,4,,,2,,5000,1,1400,,4,,,4,,,4,,,4,,
230,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,4,1,,1,1,2100,,3,1500,2000,1,3500,,4,,,4,,,4,,,4,,
230,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,8,1,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
230,14,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,5,2,,4,1,7000,,1,14000,,1,17500,,4,,,1,6500,,4,,,4,,
231,6,2,,3,1,8400,,1,40675,,1,42000,,1,2000,,1,1500,,1,7000,,4,,
231,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
231,12,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,1,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
232,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,4,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
233,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,4,2,,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,6,2,,10,1,2000,,1,14000,,1,4000,,4,,,4,,,4,,,4,,
234,7,2,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,9,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,14,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,15,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
234,16,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
235,1,1,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
235,2,1,,4,4,,,2,,3000,4,,,4,,,4,,,4,,,4,,
235,3,1,,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
235,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
235,5,1,,2,1,600,,4,,,4,,,2,,750,4,,,4,,,4,,
235,6,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
235,7,1,,1,2,,2800,4,,,4,,,4,,,4,,,4,,,4,,
235,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
235,9,1,,1,1,1400,,4,,,4,,,1,1400,,4,,,4,,,4,,
235,10,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
235,11,1,,3,4,,,2,,5000,2,,3000,4,,,4,,,4,,,4,,
235,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
236,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
237,1,1,,1,4,,,4,,,1,400,,4,,,4,,,4,,,4,,
237,2,1,,1,1,300,,4,,,4,,,1,100,,4,,,4,,,4,,
237,3,1,,2,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
237,4,1,,1,4,,,4,,,1,400,,4,,,4,,,4,,,4,,
237,5,1,,2,1,1000,,4,,,4,,,1,1000,,4,,,4,,,4,,
237,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
237,7,1,,2,1,150,,4,,,4,,,4,,,4,,,4,,,4,,
237,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
237,9,1,,1,1,1700,,4,,,4,,,1,600,,1,300,,1,300,,4,,
237,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
237,12,1,,1,4,,,4,,,2,,1000,1,500,,4,,,4,,,4,,
237,13,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,2,2,,1,4,,,2,,7000,2,,3000,4,,,4,,,4,,,4,,
238,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,7,2,,1,1,7000,,1,10000,,1,5000,,4,,,1,800,,4,,,4,,
238,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,9,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
238,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
239,1,1,,1,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
239,2,1,,2,1,1500,,2,,5000,2,,2000,4,,,4,,,4,,,4,,
239,3,1,,1,4,,,2,,17500,2,,5000,4,,,4,,,4,,,4,,
239,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
239,5,1,,1,1,750,,4,,,4,,,4,,,2,,500,4,,,4,,
239,6,1,,3,4,,,4,,,4,,,1,600,,4,,,4,,,4,,
239,7,1,,1,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
239,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
239,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
239,10,1,,1,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
239,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
239,12,1,,1,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
240,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
240,12,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
241,1,1,,1,4,,,1,3500,,1,15400,,1,1400,,1,200,,1,400,,4,,
241,4,1,,1,1,7000,,4,,,4,,,1,1200,,1,1400,,4,,,4,,
241,5,1,,1,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
241,6,1,,1,4,,,4,,,4,,,4,,,4,,,1,4000,,4,,
241,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
241,10,1,,1,1,6900,,4,,,4,,,1,1500,,4,,,4,,,4,,
241,11,1,,1,4,,,4,,,4,,,4,,,1,800,,4,,,4,,
241,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
241,13,1,,1,1,14000,,4,,,4,,,4,,,4,,,4,,,4,,
241,14,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
241,15,1,,1,1,14000,,4,,,4,,,4,,,1,2200,,4,,,4,,
241,16,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
242,1,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
242,2,1,,1,4,,,4,,,4,,,2,,1000,4,,,4,,,4,,
242,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
242,4,1,,9,1,7000,,4,,,4,,,4,,,4,,,4,,,4,,
242,5,1,,5,4,,,4,,,4,,,4,,,1,1400,,4,,,4,,
242,6,1,,1,4,,,4,,,4,,,4,,,1,1000,,4,,,4,,
242,7,1,,10,1,2000,,4,,,4,,,4,,,4,,,4,,,4,,
242,9,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
242,10,1,,1,4,,,4,,,4,,,4,,,1,1400,,4,,,4,,
242,11,1,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
242,12,1,,7,4,,,4,,,4,,,4,,,1,800,,4,,,4,,
242,13,1,,1,4,,,4,,,4,,,4,,,1,1400,,4,,,4,,
243,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,3,2,,1,4,,,4,,,4,,,1,250,,4,,,4,,,4,,
243,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,5,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,12,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
243,14,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
244,1,1,,1,1,10000,,4,,,4,,,4,,,4,,,4,,,4,,
244,2,1,,3,4,,,4,,,2,,2100,4,,,1,200,,4,,,4,,
244,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
244,4,1,,1,4,,,4,,,4,,,4,,,1,2000,,4,,,4,,
244,5,1,,1,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
244,6,1,,1,4,,,4,,,1,7500,,4,,,1,1000,,4,,,4,,
244,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
244,8,1,,2,1,2800,,4,,,1,6000,,1,14000,,1,7000,,1,3500,,4,,
244,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
244,10,1,,2,4,,,4,,,4,,,4,,,1,1400,,4,,,4,,
244,11,1,,2,1,1000,,1,7000,,1,5000,,4,,,4,,,4,,,4,,
244,12,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,7,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,8,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,9,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
245,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,3,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,5,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
246,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
247,1,1,,1,1,300,,4,,,4,,,1,250,,1,600,,4,,,4,,
247,2,1,,1,1,1750,,4,,,4,,,2,,2000,2,,1500,4,,,4,,
247,3,1,,1,1,500,,4,,,4,,,1,750,,1,1500,,4,,,4,,
247,4,1,,29,2,,2500,4,,,4,,,1,1500,,1,750,,4,,,4,,
247,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
247,6,1,,2,1,2100,,4,,,4,,,4,,,4,,,4,,,4,,
247,7,1,,2,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
