"grappe","menage","vague","s16dq01","s16dq02a","s16dq02b","s16dq02b_autre","s16dq02c","s16dq03a","s16dq03b","s16dq03b_autre","s16dq03c","s16dq04","s16dq05a","s16dq05b","s16dq05b_autre","s16dq05c","s16dq05d","s16dq06","s16dq07","s16dq08","s16dq08_autre","s16dq09","s16dq10","s16dq11","s16dq11_autre","s16dq12","s16dq13a","s16dq13b","s16dq13b_autre","s16dq13c","s16dq14","s16dq14_autre","s16dq15","s16dq16","s16dq16_autre","s16dq17a","s16dq17b","s16dq17b_autre","s16dq17c","s16dq18","s16dq19","s16dq20__1","s16dq20__2","s16dq20__3","s16dq20__4","s16dq20__5","s16dq20__6","s16dq20__7","s16dq20__8","s16dq20__9","s16dq20_autre"
480,12,2,8,3,3,,1,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
480,12,2,2,10,3,,1,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
480,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1,1,1,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,1,1,8,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,1,1,26,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,3,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,1,3,2,,1,1,,2,1,,,,,,,2,,,,,,,,,,
481,3,1,8,0,,,,0,,,,2,,,,,,,,,,2,,,,1,5,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
481,4,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,1,1,19,,1,1,,2,1,,,,,,,2,,,,,,,,,,
481,5,1,1,2,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,6,1,8,2,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,6,1,4,5,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,8,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,9,1,8,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,9,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
481,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,3,2,2,5,1,,2,1,9,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
482,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,6,2,3,20,4,,1,4,4,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
482,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,10,2,3,46,4,,4,4,4,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
482,11,2,3,25,3,,3,5,3,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
482,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,1,2,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,1,1,10,1,7,,2,0,,,,1,10,1,,10,2,7500,3,2,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,1,1,4,6,1,,2,0,,,,2,,,,,,,,,,2,,,,1,14,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,2,1,8,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,2,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,2,1,10,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,3,1,4,15,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,3,1,2,15,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,4,1,4,8,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,4,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,4,1,10,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,5,1,10,2,2,,4,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,5,1,8,4,1,,2,0,,,,2,,,,,,,,,,2,,,,1,10,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,5,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,1,8,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,6,1,2,15,3,,2,0,,,,2,,,,,,,,,,2,,,,1,5,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,7,1,2,20,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,7,1,10,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,8,1,2,24,8,,2,0,,,,2,,,,,,,,,,2,,,,1,2,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,8,1,8,5,7,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,9,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,1,13,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,9,1,8,0,,,,0,,,,2,,,,,,,,,,2,,,,1,10,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,10,1,2,4,8,,2,1,8,,2,2,,,,,,,,,,2,,,,1,2,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,10,1,1,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,11,1,8,3,5,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,11,1,1,3,3,,2,0,,,,2,,,,,,,,,,2,,,,1,1,3,,2,4,,2,3,,,,,,,2,,,,,,,,,,
483,12,1,2,3,3,,2,12,1,,2,2,,,,,,,,,,2,,,,1,8,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
483,12,1,8,3,10,,4,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
483,12,1,10,30,1,,4,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
484,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,3,2,3,9,3,,3,5,3,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
484,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,5,2,3,45,4,,1,2,4,,1,2,,,,,,,,,,2,,,,1,3,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
484,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,9,2,3,35,2,,3,2,3,,2,2,,,,,,,,,,2,,,,1,3,2,,2,1,,2,1,,,,,,,2,,,,,,,,,,
484,9,2,2,3,2,,3,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
484,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,11,2,10,115,1,,3,2,9,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
484,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1,1,4,1,8,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,1,1,1,2,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,1,1,10,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,2,1,1,1,7,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,3,1,1,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,3,1,10,1,1,,3,0,,,,2,,,,,,,,,,2,,,,1,2,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
485,4,1,1,2,3,,1,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,4,1,8,10,1,,3,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,6,1,4,0,,,,0,,,,2,,,,,,,,,,2,,,,1,3,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
485,6,1,1,2,1,,2,7,8,,2,2,,,,,,,,,,2,,,,1,2,19,,1,1,,2,1,,,,,,,2,,,,,,,,,,
485,6,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,1,3,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
485,7,1,1,4,1,,2,0,,,,2,,,,,,,,,,2,,,,1,1,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
485,7,1,10,10,1,,3,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,9,1,1,3,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,9,1,8,3,7,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
485,10,1,1,12,3,,2,0,,,,2,,,,,,,,,,2,,,,1,3,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
485,11,1,1,0,,,,0,,,,2,,,,,,,,,,2,,,,1,12,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
485,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,3,2,15,10,3,,5,3,3,,3,1,10,3,,500,3,160000,1,2,,2,,7,"pas de stock",2,,,,,,,,,,,,,,,2,,,,,,,,,,
486,4,2,4,3,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
486,5,2,33,5,3,,5,1,3,,3,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
486,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,7,2,4,7,3,,1,2,3,,1,2,,,,,,,,,,2,,,,1,3,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
486,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,12,2,4,20,3,,1,2,3,,1,1,1,3,,50,2,18500,2,1,,1,10000,1,,1,2,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
486,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2,1,3,15,3,,2,15,3,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
487,2,1,1,2,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
487,3,1,1,12,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
487,3,1,3,5,3,,2,5,3,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
487,4,1,2,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
487,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,7,1,3,40,3,,2,0,,,,2,,,,,,,,,,2,,,,1,40,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
487,8,1,3,4,3,,2,0,,,,1,2,3,,100,2,30000,1,1,,2,,6,,1,3,3,,2,1,,2,1,,,,,,,1,0,0,0,0,0,0,1,0,0,
487,9,1,3,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
487,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,12,1,3,0,,,,0,,,,2,,,,,,,,,,2,,,,1,1,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
487,13,1,3,0,,,,4,1,,2,2,,,,,,,,,,2,,,,1,46,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
488,1,2,1,20,10,,4,10,10,,2,1,320,3,,0,1,300000,1,1,,2,,5,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,2,2,8,1,3,,1,10,1,,1,1,2,3,,0,1,75000,1,1,,2,,7,"dans  les bidons",2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,2,2,1,15,10,,2,5,10,,2,1,5,3,,0,1,200000,1,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,3,2,1,3,3,,3,6,10,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,5,2,4,3,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,5,2,1,5,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,8,2,8,3,19,"bidon d huile 20 litres",3,1,19,"77 933 71 10",2,2,,,,,,,,,,2,,,,1,4,19,,2,1,,2,3,,,,,,,2,,,,,,,,,,
488,9,2,8,3,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,9,2,1,3,18,,4,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,9,2,4,1,8,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,10,2,1,4,4,,2,1,3,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
488,11,2,1,10,3,,1,0,,,,2,,,,,,,,,,2,,,,1,15,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
488,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,3,1,1,50,1,,1,4,10,,1,2,,,,,,,,,,2,,,,1,25,10,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,4,1,10,20,1,,2,1,3,,1,2,,,,,,,,,,2,,,,1,180,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
489,4,1,4,50,1,,2,1,3,,1,2,,,,,,,,,,2,,,,1,150,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
489,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,7,1,10,100,1,,4,100,1,,1,1,500,1,,500,1,112500,1,1,,2,,3,,1,750,1,,1,1,,1,,,200,1,,1,300,2,,,,,,,,,,
489,7,1,26,2,19,"2 charrettes",5,1,19,"1 charrette",3,1,8,19,"8 charrette vendues",8,3,300000,1,2,,2,,7,"neant",2,,,,,,,,,,,,,,,2,,,,,,,,,,
489,7,1,1,100,1,,2,40,1,,1,2,,,,,,,,,,2,,,,1,1310,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,7,1,4,1,1,,1,40,1,,1,2,,,,,,,,,,2,,,,1,300,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,8,1,10,1,4,,4,0,,,,2,,,,,,,,,,2,,,,1,2,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,8,1,8,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
489,8,1,4,100,1,,2,0,,,,2,,,,,,,,,,2,,,,1,150,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
489,8,1,1,100,1,,2,20,18,,1,2,,,,,,,,,,2,,,,1,400,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
489,9,1,1,1,18,,1,1,18,,1,2,,,,,,,,,,2,,,,1,1,18,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,9,1,10,50,1,,2,1,4,,1,2,,,,,,,,,,2,,,,1,250,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,11,1,4,50,1,,2,30,1,,2,2,,,,,,,,,,2,,,,1,100,1,,2,1,,2,5,,,,,,,1,0,1,0,0,0,0,0,0,0,
489,11,1,26,1,19,"CHARETTE",5,1,19,"CHARETTE",3,1,3,19,"CHARETTE",120,3,75000,1,2,,2,,7,"PAS DE STOCKAGE",2,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,
489,11,1,10,4,4,,4,2,4,,1,2,,,,,,,,,,2,,,,1,16,4,,1,1,,1,,,10,4,,1,500000,1,0,1,0,0,0,0,0,0,0,
489,11,1,1,75,1,,2,50,1,,2,2,,,,,,,,,,2,,,,1,225,1,,2,1,,1,,,100,1,,2,30000,2,,,,,,,,,,
489,13,1,1,70,1,,1,50,1,,1,2,,,,,,,,,,2,,,,1,80,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,13,1,10,10,1,,4,50,1,,1,2,,,,,,,,,,2,,,,1,140,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,14,1,1,100,1,,1,100,1,,1,2,,,,,,,,,,2,,,,1,200,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
489,14,1,10,150,1,,4,100,1,,1,2,,,,,,,,,,2,,,,1,400,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
490,1,2,1,90,1,,2,10,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,1,2,8,40,1,,2,10,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,5,2,1,1,19,"grenier",1,1,3,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,5,2,13,15,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,5,2,2,4,3,,1,1,3,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,5,2,8,0,,,,0,,,,2,,,,,,,,,,2,,,,1,2,1,,2,4,,2,3,,,,,,,2,,,,,,,,,,
490,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,7,2,8,20,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,7,2,26,1,19,"charetté",5,20,16,,3,2,,,,,,,,,,1,14000,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,7,2,1,10,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,7,2,4,70,1,,2,5,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,11,2,4,5,1,,4,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,11,2,1,10,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
490,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4,2,1,100,1,,2,0,,,,2,,,,,,,,,,2,,,,1,100,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
492,4,2,10,70,1,,4,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
492,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,6,2,4,10,1,,1,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
492,6,2,10,120,1,,1,0,,,,2,,,,,,,,,,1,35000,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
492,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,9,2,10,0,,,,2,10,,1,1,5,4,,500,1,125000,1,2,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
492,9,2,1,2,4,,2,3,3,,2,1,1,3,,50,2,12500,1,2,,2,,1,,1,2,3,,2,3,,,,,,,,,,2,,,,,,,,,,
492,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,12,2,10,3000,1,,4,100,1,,1,1,3000,1,,3000,1,750000,2,1,,2,,3,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
492,12,2,1,7,4,,2,300,1,,2,2,,,,,,,,,,2,,,,1,300,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
492,13,2,12,10,1,,5,0,,,,1,4,10,,20,3,15000,2,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
492,13,2,10,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
492,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
