"grappe","menage","vague","s18q14","s18q14_autre","s18q15","s18q15_unite","s18q15_uniteautre","s18q16a","s18q16a_uml","s18q16a_umlautre","s18q16b","s18q16b_uml","s18q16b_umlautre","s18q16c","s18q16c_uml","s18q16c_umlautre","s18q16d","s18q16d_uml","s18q16d_umlautre","s18q17","s18q17_autre","s18q18","s18q18_autre","s18q19","s18q19a__0","s18q19a__1"
348,8,1,,,,,,,,,,,,,,,,,,,,,,,,
348,9,1,,,,,,,,,,,,,,,,,,,,,,,,
348,10,1,,,,,,,,,,,,,,,,,,,,,,,,
348,11,1,,,,,,,,,,,,,,,,,,,,,,,,
348,12,1,,,,,,,,,,,,,,,,,,,,,,,,
349,1,2,,,,,,,,,,,,,,,,,,,,,,,,
349,2,2,,,,,,,,,,,,,,,,,,,,,,,,
349,3,2,,,,,,,,,,,,,,,,,,,,,,,,
349,5,2,,,,,,,,,,,,,,,,,,,,,,,,
349,6,2,,,,,,,,,,,,,,,,,,,,,,,,
349,7,2,,,,,,,,,,,,,,,,,,,,,,,,
349,8,2,,,,,,,,,,,,,,,,,,,,,,,,
349,9,2,,,,,,,,,,,,,,,,,,,,,,,,
349,10,2,,,,,,,,,,,,,,,,,,,,,,,,
349,11,2,,,,,,,,,,,,,,,,,,,,,,,,
349,12,2,,,,,,,,,,,,,,,,,,,,,,,,
349,13,2,,,,,,,,,,,,,,,,,,,,,,,,
350,1,1,,,,,,,,,,,,,,,,,,,,,,,,
350,2,1,,,,,,,,,,,,,,,,,,,,,,,,
350,3,1,,,,,,,,,,,,,,,,,,,,,,,,
350,4,1,,,,,,,,,,,,,,,,,,,,,,,,
350,5,1,,,,,,,,,,,,,,,,,,,,,,,,
350,6,1,,,,,,,,,,,,,,,,,,,,,,,,
350,7,1,,,,,,,,,,,,,,,,,,,,,,,,
350,8,1,,,,,,,,,,,,,,,,,,,,,,,,
350,9,1,,,,,,,,,,,,,,,,,,,,,,,,
350,10,1,,,,,,,,,,,,,,,,,,,,,,,,
350,11,1,,,,,,,,,,,,,,,,,,,,,,,,
350,12,1,,,,,,,,,,,,,,,,,,,,,,,,
351,1,2,,,,,,,,,,,,,,,,,,,,,,,,
351,2,2,,,,,,,,,,,,,,,,,,,,,,,,
351,3,2,,,,,,,,,,,,,,,,,,,,,,,,
351,4,2,,,,,,,,,,,,,,,,,,,,,,,,
351,5,2,,,,,,,,,,,,,,,,,,,,,,,,
351,6,2,,,,,,,,,,,,,,,,,,,,,,,,
351,7,2,,,,,,,,,,,,,,,,,,,,,,,,
351,8,2,,,,,,,,,,,,,,,,,,,,,,,,
351,9,2,,,,,,,,,,,,,,,,,,,,,,,,
351,10,2,,,,,,,,,,,,,,,,,,,,,,,,
351,11,2,,,,,,,,,,,,,,,,,,,,,,,,
351,13,2,,,,,,,,,,,,,,,,,,,,,,,,
352,1,2,,,,,,,,,,,,,,,,,,,,,,,,
352,2,2,,,,,,,,,,,,,,,,,,,,,,,,
352,3,2,,,,,,,,,,,,,,,,,,,,,,,,
352,4,2,,,,,,,,,,,,,,,,,,,,,,,,
352,5,2,,,,,,,,,,,,,,,,,,,,,,,,
352,6,2,,,,,,,,,,,,,,,,,,,,,,,,
352,7,2,,,,,,,,,,,,,,,,,,,,,,,,
352,8,2,,,,,,,,,,,,,,,,,,,,,,,,
352,9,2,,,,,,,,,,,,,,,,,,,,,,,,
352,10,2,,,,,,,,,,,,,,,,,,,,,,,,
352,11,2,,,,,,,,,,,,,,,,,,,,,,,,
352,12,2,,,,,,,,,,,,,,,,,,,,,,,,
353,1,1,,,,,,,,,,,,,,,,,,,,,,,,
353,2,1,,,,,,,,,,,,,,,,,,,,,,,,
353,3,1,,,,,,,,,,,,,,,,,,,,,,,,
353,4,1,,,,,,,,,,,,,,,,,,,,,,,,
353,5,1,,,,,,,,,,,,,,,,,,,,,,,,
353,6,1,,,,,,,,,,,,,,,,,,,,,,,,
353,7,1,,,,,,,,,,,,,,,,,,,,,,,,
353,8,1,,,,,,,,,,,,,,,,,,,,,,,,
353,9,1,,,,,,,,,,,,,,,,,,,,,,,,
353,10,1,,,,,,,,,,,,,,,,,,,,,,,,
353,11,1,,,,,,,,,,,,,,,,,,,,,,,,
353,12,1,,,,,,,,,,,,,,,,,,,,,,,,
354,2,2,,,,,,,,,,,,,,,,,,,,,,,,
354,3,2,,,,,,,,,,,,,,,,,,,,,,,,
354,6,2,,,,,,,,,,,,,,,,,,,,,,,,
354,7,2,,,,,,,,,,,,,,,,,,,,,,,,
354,8,2,,,,,,,,,,,,,,,,,,,,,,,,
354,9,2,,,,,,,,,,,,,,,,,,,,,,,,
354,10,2,,,,,,,,,,,,,,,,,,,,,,,,
354,11,2,,,,,,,,,,,,,,,,,,,,,,,,
354,12,2,,,,,,,,,,,,,,,,,,,,,,,,
354,13,2,,,,,,,,,,,,,,,,,,,,,,,,
354,14,2,,,,,,,,,,,,,,,,,,,,,,,,
354,15,2,,,,,,,,,,,,,,,,,,,,,,,,
355,1,1,,,,,,,,,,,,,,,,,,,,,,,,
355,2,1,,,,,,,,,,,,,,,,,,,,,,,,
355,3,1,,,,,,,,,,,,,,,,,,,,,,,,
355,4,1,,,,,,,,,,,,,,,,,,,,,,,,
355,5,1,,,,,,,,,,,,,,,,,,,,,,,,
355,6,1,,,,,,,,,,,,,,,,,,,,,,,,
355,7,1,,,,,,,,,,,,,,,,,,,,,,,,
355,8,1,,,,,,,,,,,,,,,,,,,,,,,,
355,9,1,,,,,,,,,,,,,,,,,,,,,,,,
355,11,1,,,,,,,,,,,,,,,,,,,,,,,,
355,12,1,,,,,,,,,,,,,,,,,,,,,,,,
355,13,1,,,,,,,,,,,,,,,,,,,,,,,,
356,1,2,,,,,,,,,,,,,,,,,,,,,,,,
356,3,2,,,,,,,,,,,,,,,,,,,,,,,,
356,4,2,,,,,,,,,,,,,,,,,,,,,,,,
356,5,2,,,,,,,,,,,,,,,,,,,,,,,,
356,6,2,,,,,,,,,,,,,,,,,,,,,,,,
356,7,2,,,,,,,,,,,,,,,,,,,,,,,,
356,8,2,,,,,,,,,,,,,,,,,,,,,,,,
356,9,2,,,,,,,,,,,,,,,,,,,,,,,,
356,10,2,,,,,,,,,,,,,,,,,,,,,,,,
356,11,2,,,,,,,,,,,,,,,,,,,,,,,,
356,12,2,,,,,,,,,,,,,,,,,,,,,,,,
356,13,2,,,,,,,,,,,,,,,,,,,,,,,,
357,1,1,,,,,,,,,,,,,,,,,,,,,,,,
357,2,1,,,,,,,,,,,,,,,,,,,,,,,,
357,3,1,,,,,,,,,,,,,,,,,,,,,,,,
357,4,1,,,,,,,,,,,,,,,,,,,,,,,,
357,5,1,,,,,,,,,,,,,,,,,,,,,,,,
357,6,1,,,,,,,,,,,,,,,,,,,,,,,,
357,7,1,,,,,,,,,,,,,,,,,,,,,,,,
357,8,1,,,,,,,,,,,,,,,,,,,,,,,,
357,9,1,,,,,,,,,,,,,,,,,,,,,,,,
357,10,1,,,,,,,,,,,,,,,,,,,,,,,,
357,11,1,,,,,,,,,,,,,,,,,,,,,,,,
357,12,1,,,,,,,,,,,,,,,,,,,,,,,,
358,1,1,,,,,,,,,,,,,,,,,,,,,,,,
358,2,1,,,,,,,,,,,,,,,,,,,,,,,,
358,3,1,,,,,,,,,,,,,,,,,,,,,,,,
358,4,1,,,,,,,,,,,,,,,,,,,,,,,,
358,5,1,,,,,,,,,,,,,,,,,,,,,,,,
358,6,1,,,,,,,,,,,,,,,,,,,,,,,,
358,7,1,,,,,,,,,,,,,,,,,,,,,,,,
358,8,1,,,,,,,,,,,,,,,,,,,,,,,,
358,9,1,,,,,,,,,,,,,,,,,,,,,,,,
358,10,1,,,,,,,,,,,,,,,,,,,,,,,,
358,11,1,,,,,,,,,,,,,,,,,,,,,,,,
358,12,1,,,,,,,,,,,,,,,,,,,,,,,,
359,1,2,,,,,,,,,,,,,,,,,,,,,,,,
359,2,2,,,,,,,,,,,,,,,,,,,,,,,,
359,3,2,,,,,,,,,,,,,,,,,,,,,,,,
359,4,2,,,,,,,,,,,,,,,,,,,,,,,,
359,5,2,,,,,,,,,,,,,,,,,,,,,,,,
359,6,2,,,,,,,,,,,,,,,,,,,,,,,,
359,7,2,,,,,,,,,,,,,,,,,,,,,,,,
359,8,2,,,,,,,,,,,,,,,,,,,,,,,,
359,9,2,,,,,,,,,,,,,,,,,,,,,,,,
359,11,2,,,,,,,,,,,,,,,,,,,,,,,,
359,12,2,,,,,,,,,,,,,,,,,,,,,,,,
359,13,2,,,,,,,,,,,,,,,,,,,,,,,,
360,1,1,,,,,,,,,,,,,,,,,,,,,,,,
360,2,1,,,,,,,,,,,,,,,,,,,,,,,,
360,3,1,,,,,,,,,,,,,,,,,,,,,,,,
360,4,1,,,,,,,,,,,,,,,,,,,,,,,,
360,5,1,,,,,,,,,,,,,,,,,,,,,,,,
360,6,1,,,,,,,,,,,,,,,,,,,,,,,,
360,7,1,,,,,,,,,,,,,,,,,,,,,,,,
360,9,1,,,,,,,,,,,,,,,,,,,,,,,,
360,10,1,,,,,,,,,,,,,,,,,,,,,,,,
360,11,1,,,,,,,,,,,,,,,,,,,,,,,,
360,12,1,,,,,,,,,,,,,,,,,,,,,,,,
360,13,1,,,,,,,,,,,,,,,,,,,,,,,,
361,1,2,,,,,,,,,,,,,,,,,,,,,,,,
361,2,2,,,,,,,,,,,,,,,,,,,,,,,,
361,3,2,,,,,,,,,,,,,,,,,,,,,,,,
361,4,2,,,,,,,,,,,,,,,,,,,,,,,,
361,5,2,,,,,,,,,,,,,,,,,,,,,,,,
361,6,2,,,,,,,,,,,,,,,,,,,,,,,,
361,7,2,,,,,,,,,,,,,,,,,,,,,,,,
361,8,2,,,,,,,,,,,,,,,,,,,,,,,,
361,9,2,,,,,,,,,,,,,,,,,,,,,,,,
361,10,2,,,,,,,,,,,,,,,,,,,,,,,,
361,12,2,,,,,,,,,,,,,,,,,,,,,,,,
361,13,2,,,,,,,,,,,,,,,,,,,,,,,,
362,1,1,,,,,,,,,,,,,,,,,,,,,,,,
362,2,1,,,,,,,,,,,,,,,,,,,,,,,,
362,3,1,,,,,,,,,,,,,,,,,,,,,,,,
362,5,1,,,,,,,,,,,,,,,,,,,,,,,,
362,6,1,,,,,,,,,,,,,,,,,,,,,,,,
362,7,1,,,,,,,,,,,,,,,,,,,,,,,,
362,8,1,,,,,,,,,,,,,,,,,,,,,,,,
362,9,1,,,,,,,,,,,,,,,,,,,,,,,,
362,10,1,,,,,,,,,,,,,,,,,,,,,,,,
362,11,1,,,,,,,,,,,,,,,,,,,,,,,,
362,12,1,,,,,,,,,,,,,,,,,,,,,,,,
362,13,1,,,,,,,,,,,,,,,,,,,,,,,,
363,1,2,,,,,,,,,,,,,,,,,,,,,,,,
363,2,2,,,,,,,,,,,,,,,,,,,,,,,,
363,3,2,,,,,,,,,,,,,,,,,,,,,,,,
363,4,2,,,,,,,,,,,,,,,,,,,,,,,,
363,5,2,,,,,,,,,,,,,,,,,,,,,,,,
363,6,2,,,,,,,,,,,,,,,,,,,,,,,,
363,7,2,,,,,,,,,,,,,,,,,,,,,,,,
363,8,2,,,,,,,,,,,,,,,,,,,,,,,,
363,9,2,,,,,,,,,,,,,,,,,,,,,,,,
363,10,2,,,,,,,,,,,,,,,,,,,,,,,,
363,11,2,,,,,,,,,,,,,,,,,,,,,,,,
363,12,2,,,,,,,,,,,,,,,,,,,,,,,,
364,1,1,,,,,,,,,,,,,,,,,,,,,,,,
364,2,1,,,,,,,,,,,,,,,,,,,,,,,,
364,3,1,,,,,,,,,,,,,,,,,,,,,,,,
364,4,1,,,,,,,,,,,,,,,,,,,,,,,,
364,5,1,,,,,,,,,,,,,,,,,,,,,,,,
364,6,1,,,,,,,,,,,,,,,,,,,,,,,,
364,7,1,,,,,,,,,,,,,,,,,,,,,,,,
364,8,1,,,,,,,,,,,,,,,,,,,,,,,,
364,9,1,,,,,,,,,,,,,,,,,,,,,,,,
364,10,1,,,,,,,,,,,,,,,,,,,,,,,,
364,11,1,,,,,,,,,,,,,,,,,,,,,,,,
364,12,1,,,,,,,,,,,,,,,,,,,,,,,,
365,1,2,,,,,,,,,,,,,,,,,,,,,,,,
365,2,2,,,,,,,,,,,,,,,,,,,,,,,,
365,3,2,,,,,,,,,,,,,,,,,,,,,,,,
365,4,2,,,,,,,,,,,,,,,,,,,,,,,,
365,5,2,,,,,,,,,,,,,,,,,,,,,,,,
365,6,2,,,,,,,,,,,,,,,,,,,,,,,,
365,7,2,,,,,,,,,,,,,,,,,,,,,,,,
365,8,2,,,,,,,,,,,,,,,,,,,,,,,,
365,9,2,,,,,,,,,,,,,,,,,,,,,,,,
365,10,2,,,,,,,,,,,,,,,,,,,,,,,,
365,11,2,,,,,,,,,,,,,,,,,,,,,,,,
365,12,2,,,,,,,,,,,,,,,,,,,,,,,,
366,1,1,,,,,,,,,,,,,,,,,,,,,,,,
366,2,1,,,,,,,,,,,,,,,,,,,,,,,,
366,3,1,,,,,,,,,,,,,,,,,,,,,,,,
366,4,1,,,,,,,,,,,,,,,,,,,,,,,,
366,5,1,,,,,,,,,,,,,,,,,,,,,,,,
366,6,1,,,,,,,,,,,,,,,,,,,,,,,,
366,7,1,,,,,,,,,,,,,,,,,,,,,,,,
366,8,1,,,,,,,,,,,,,,,,,,,,,,,,
366,9,1,,,,,,,,,,,,,,,,,,,,,,,,
366,10,1,,,,,,,,,,,,,,,,,,,,,,,,
366,11,1,,,,,,,,,,,,,,,,,,,,,,,,
366,12,1,,,,,,,,,,,,,,,,,,,,,,,,
367,1,2,,,,,,,,,,,,,,,,,,,,,,,,
367,2,2,,,,,,,,,,,,,,,,,,,,,,,,
367,3,2,,,,,,,,,,,,,,,,,,,,,,,,
367,4,2,,,,,,,,,,,,,,,,,,,,,,,,
367,5,2,,,,,,,,,,,,,,,,,,,,,,,,
367,6,2,,,,,,,,,,,,,,,,,,,,,,,,
367,7,2,,,,,,,,,,,,,,,,,,,,,,,,
367,8,2,,,,,,,,,,,,,,,,,,,,,,,,
367,9,2,,,,,,,,,,,,,,,,,,,,,,,,
367,10,2,,,,,,,,,,,,,,,,,,,,,,,,
367,11,2,,,,,,,,,,,,,,,,,,,,,,,,
367,12,2,,,,,,,,,,,,,,,,,,,,,,,,
368,1,1,,,,,,,,,,,,,,,,,,,,,,,,
368,3,1,,,,,,,,,,,,,,,,,,,,,,,,
368,4,1,,,,,,,,,,,,,,,,,,,,,,,,
368,5,1,,,,,,,,,,,,,,,,,,,,,,,,
368,6,1,,,,,,,,,,,,,,,,,,,,,,,,
368,7,1,,,,,,,,,,,,,,,,,,,,,,,,
368,8,1,,,,,,,,,,,,,,,,,,,,,,,,
368,9,1,,,,,,,,,,,,,,,,,,,,,,,,
368,10,1,,,,,,,,,,,,,,,,,,,,,,,,
368,11,1,,,,,,,,,,,,,,,,,,,,,,,,
368,13,1,,,,,,,,,,,,,,,,,,,,,,,,
368,14,1,,,,,,,,,,,,,,,,,,,,,,,,
369,1,2,,,,,,,,,,,,,,,,,,,,,,,,
369,2,2,,,,,,,,,,,,,,,,,,,,,,,,
369,3,2,,,,,,,,,,,,,,,,,,,,,,,,
369,4,2,,,,,,,,,,,,,,,,,,,,,,,,
369,5,2,,,,,,,,,,,,,,,,,,,,,,,,
369,6,2,,,,,,,,,,,,,,,,,,,,,,,,
369,7,2,,,,,,,,,,,,,,,,,,,,,,,,
369,8,2,,,,,,,,,,,,,,,,,,,,,,,,
369,9,2,,,,,,,,,,,,,,,,,,,,,,,,
369,10,2,,,,,,,,,,,,,,,,,,,,,,,,
369,11,2,,,,,,,,,,,,,,,,,,,,,,,,
369,12,2,,,,,,,,,,,,,,,,,,,,,,,,
370,1,1,,,,,,,,,,,,,,,,,,,,,,,,
370,2,1,,,,,,,,,,,,,,,,,,,,,,,,
370,3,1,,,,,,,,,,,,,,,,,,,,,,,,
370,4,1,,,,,,,,,,,,,,,,,,,,,,,,
370,5,1,,,,,,,,,,,,,,,,,,,,,,,,
370,7,1,,,,,,,,,,,,,,,,,,,,,,,,
370,8,1,,,,,,,,,,,,,,,,,,,,,,,,
370,9,1,,,,,,,,,,,,,,,,,,,,,,,,
370,10,1,,,,,,,,,,,,,,,,,,,,,,,,
370,11,1,,,,,,,,,,,,,,,,,,,,,,,,
370,12,1,,,,,,,,,,,,,,,,,,,,,,,,
370,13,1,,,,,,,,,,,,,,,,,,,,,,,,
371,1,2,,,,,,,,,,,,,,,,,,,,,,,,
371,2,2,,,,,,,,,,,,,,,,,,,,,,,,
371,3,2,,,,,,,,,,,,,,,,,,,,,,,,
371,4,2,,,,,,,,,,,,,,,,,,,,,,,,
371,5,2,,,,,,,,,,,,,,,,,,,,,,,,
371,6,2,,,,,,,,,,,,,,,,,,,,,,,,
371,7,2,,,,,,,,,,,,,,,,,,,,,,,,
371,8,2,,,,,,,,,,,,,,,,,,,,,,,,
371,9,2,,,,,,,,,,,,,,,,,,,,,,,,
371,12,2,,,,,,,,,,,,,,,,,,,,,,,,
371,13,2,,,,,,,,,,,,,,,,,,,,,,,,
371,14,2,,,,,,,,,,,,,,,,,,,,,,,,
372,1,1,,,,,,,,,,,,,,,,,,,,,,,,
372,2,1,,,,,,,,,,,,,,,,,,,,,,,,
372,4,1,,,,,,,,,,,,,,,,,,,,,,,,
372,5,1,,,,,,,,,,,,,,,,,,,,,,,,
372,6,1,,,,,,,,,,,,,,,,,,,,,,,,
372,7,1,,,,,,,,,,,,,,,,,,,,,,,,
372,8,1,,,,,,,,,,,,,,,,,,,,,,,,
372,9,1,,,,,,,,,,,,,,,,,,,,,,,,
372,12,1,,,,,,,,,,,,,,,,,,,,,,,,
372,13,1,,,,,,,,,,,,,,,,,,,,,,,,
372,14,1,,,,,,,,,,,,,,,,,,,,,,,,
372,15,1,,,,,,,,,,,,,,,,,,,,,,,,
373,1,2,,,,,,,,,,,,,,,,,,,,,,,,
373,2,2,,,,,,,,,,,,,,,,,,,,,,,,
373,3,2,,,,,,,,,,,,,,,,,,,,,,,,
373,4,2,,,,,,,,,,,,,,,,,,,,,,,,
373,5,2,,,,,,,,,,,,,,,,,,,,,,,,
373,6,2,,,,,,,,,,,,,,,,,,,,,,,,
373,7,2,,,,,,,,,,,,,,,,,,,,,,,,
373,8,2,,,,,,,,,,,,,,,,,,,,,,,,
373,9,2,,,,,,,,,,,,,,,,,,,,,,,,
373,10,2,,,,,,,,,,,,,,,,,,,,,,,,
373,11,2,,,,,,,,,,,,,,,,,,,,,,,,
373,12,2,,,,,,,,,,,,,,,,,,,,,,,,
374,1,1,,,,,,,,,,,,,,,,,,,,,,,,
374,2,1,,,,,,,,,,,,,,,,,,,,,,,,
374,4,1,,,,,,,,,,,,,,,,,,,,,,,,
374,6,1,,,,,,,,,,,,,,,,,,,,,,,,
374,7,1,,,,,,,,,,,,,,,,,,,,,,,,
374,8,1,,,,,,,,,,,,,,,,,,,,,,,,
374,9,1,,,,,,,,,,,,,,,,,,,,,,,,
374,10,1,,,,,,,,,,,,,,,,,,,,,,,,
374,11,1,,,,,,,,,,,,,,,,,,,,,,,,
374,12,1,,,,,,,,,,,,,,,,,,,,,,,,
374,13,1,,,,,,,,,,,,,,,,,,,,,,,,
374,14,1,,,,,,,,,,,,,,,,,,,,,,,,
375,1,2,,,,,,,,,,,,,,,,,,,,,,,,
375,2,2,,,,,,,,,,,,,,,,,,,,,,,,
375,3,2,,,,,,,,,,,,,,,,,,,,,,,,
375,4,2,,,,,,,,,,,,,,,,,,,,,,,,
375,5,2,,,,,,,,,,,,,,,,,,,,,,,,
375,6,2,,,,,,,,,,,,,,,,,,,,,,,,
375,7,2,,,,,,,,,,,,,,,,,,,,,,,,
375,8,2,,,,,,,,,,,,,,,,,,,,,,,,
375,9,2,,,,,,,,,,,,,,,,,,,,,,,,
375,10,2,,,,,,,,,,,,,,,,,,,,,,,,
375,11,2,,,,,,,,,,,,,,,,,,,,,,,,
375,12,2,,,,,,,,,,,,,,,,,,,,,,,,
376,1,2,,,,,,,,,,,,,,,,,,,,,,,,
376,2,2,,,,,,,,,,,,,,,,,,,,,,,,
376,3,2,,,,,,,,,,,,,,,,,,,,,,,,
376,4,2,,,,,,,,,,,,,,,,,,,,,,,,
376,5,2,,,,,,,,,,,,,,,,,,,,,,,,
376,6,2,,,,,,,,,,,,,,,,,,,,,,,,
376,7,2,,,,,,,,,,,,,,,,,,,,,,,,
376,8,2,,,,,,,,,,,,,,,,,,,,,,,,
376,9,2,,,,,,,,,,,,,,,,,,,,,,,,
376,11,2,,,,,,,,,,,,,,,,,,,,,,,,
376,12,2,,,,,,,,,,,,,,,,,,,,,,,,
376,13,2,,,,,,,,,,,,,,,,,,,,,,,,
377,1,1,,,,,,,,,,,,,,,,,,,,,,,,
377,2,1,,,,,,,,,,,,,,,,,,,,,,,,
377,3,1,,,,,,,,,,,,,,,,,,,,,,,,
377,4,1,,,,,,,,,,,,,,,,,,,,,,,,
377,5,1,,,,,,,,,,,,,,,,,,,,,,,,
377,6,1,,,,,,,,,,,,,,,,,,,,,,,,
377,7,1,,,,,,,,,,,,,,,,,,,,,,,,
377,8,1,,,,,,,,,,,,,,,,,,,,,,,,
377,9,1,,,,,,,,,,,,,,,,,,,,,,,,
377,10,1,,,,,,,,,,,,,,,,,,,,,,,,
377,12,1,,,,,,,,,,,,,,,,,,,,,,,,
377,13,1,,,,,,,,,,,,,,,,,,,,,,,,
378,1,2,,,,,,,,,,,,,,,,,,,,,,,,
378,2,2,,,,,,,,,,,,,,,,,,,,,,,,
378,3,2,,,,,,,,,,,,,,,,,,,,,,,,
378,4,2,,,,,,,,,,,,,,,,,,,,,,,,
378,5,2,,,,,,,,,,,,,,,,,,,,,,,,
378,6,2,,,,,,,,,,,,,,,,,,,,,,,,
378,7,2,,,,,,,,,,,,,,,,,,,,,,,,
378,8,2,,,,,,,,,,,,,,,,,,,,,,,,
378,9,2,,,,,,,,,,,,,,,,,,,,,,,,
378,10,2,,,,,,,,,,,,,,,,,,,,,,,,
378,11,2,,,,,,,,,,,,,,,,,,,,,,,,
378,12,2,,,,,,,,,,,,,,,,,,,,,,,,
379,1,1,,,,,,,,,,,,,,,,,,,,,,,,
379,2,1,,,,,,,,,,,,,,,,,,,,,,,,
379,3,1,,,,,,,,,,,,,,,,,,,,,,,,
379,4,1,,,,,,,,,,,,,,,,,,,,,,,,
379,5,1,,,,,,,,,,,,,,,,,,,,,,,,
379,6,1,,,,,,,,,,,,,,,,,,,,,,,,
379,7,1,,,,,,,,,,,,,,,,,,,,,,,,
379,8,1,,,,,,,,,,,,,,,,,,,,,,,,
379,9,1,,,,,,,,,,,,,,,,,,,,,,,,
379,10,1,,,,,,,,,,,,,,,,,,,,,,,,
379,11,1,,,,,,,,,,,,,,,,,,,,,,,,
379,12,1,,,,,,,,,,,,,,,,,,,,,,,,
380,1,2,,,,,,,,,,,,,,,,,,,,,,,,
380,2,2,,,,,,,,,,,,,,,,,,,,,,,,
380,3,2,,,,,,,,,,,,,,,,,,,,,,,,
380,4,2,,,,,,,,,,,,,,,,,,,,,,,,
380,5,2,,,,,,,,,,,,,,,,,,,,,,,,
380,6,2,,,,,,,,,,,,,,,,,,,,,,,,
380,7,2,,,,,,,,,,,,,,,,,,,,,,,,
380,8,2,,,,,,,,,,,,,,,,,,,,,,,,
380,9,2,,,,,,,,,,,,,,,,,,,,,,,,
380,10,2,,,,,,,,,,,,,,,,,,,,,,,,
380,11,2,,,,,,,,,,,,,,,,,,,,,,,,
380,12,2,,,,,,,,,,,,,,,,,,,,,,,,
381,1,1,,,,,,,,,,,,,,,,,,,,,,,,
381,2,1,,,,,,,,,,,,,,,,,,,,,,,,
381,3,1,,,,,,,,,,,,,,,,,,,,,,,,
381,4,1,,,,,,,,,,,,,,,,,,,,,,,,
381,5,1,,,,,,,,,,,,,,,,,,,,,,,,
381,6,1,,,,,,,,,,,,,,,,,,,,,,,,
381,7,1,,,,,,,,,,,,,,,,,,,,,,,,
381,8,1,,,,,,,,,,,,,,,,,,,,,,,,
381,9,1,,,,,,,,,,,,,,,,,,,,,,,,
381,10,1,,,,,,,,,,,,,,,,,,,,,,,,
381,11,1,,,,,,,,,,,,,,,,,,,,,,,,
381,12,1,,,,,,,,,,,,,,,,,,,,,,,,
382,1,2,,,,,,,,,,,,,,,,,,,,,,,,
382,2,2,,,,,,,,,,,,,,,,,,,,,,,,
382,3,2,,,,,,,,,,,,,,,,,,,,,,,,
382,4,2,,,,,,,,,,,,,,,,,,,,,,,,
382,5,2,,,,,,,,,,,,,,,,,,,,,,,,
382,6,2,,,,,,,,,,,,,,,,,,,,,,,,
382,7,2,,,,,,,,,,,,,,,,,,,,,,,,
382,8,2,,,,,,,,,,,,,,,,,,,,,,,,
382,9,2,,,,,,,,,,,,,,,,,,,,,,,,
382,10,2,,,,,,,,,,,,,,,,,,,,,,,,
382,11,2,,,,,,,,,,,,,,,,,,,,,,,,
382,12,2,,,,,,,,,,,,,,,,,,,,,,,,
383,1,1,,,,,,,,,,,,,,,,,,,,,,,,
383,2,1,,,,,,,,,,,,,,,,,,,,,,,,
383,5,1,,,,,,,,,,,,,,,,,,,,,,,,
383,6,1,,,,,,,,,,,,,,,,,,,,,,,,
383,7,1,,,,,,,,,,,,,,,,,,,,,,,,
383,8,1,,,,,,,,,,,,,,,,,,,,,,,,
383,10,1,,,,,,,,,,,,,,,,,,,,,,,,
383,11,1,,,,,,,,,,,,,,,,,,,,,,,,
383,12,1,,,,,,,,,,,,,,,,,,,,,,,,
383,13,1,,,,,,,,,,,,,,,,,,,,,,,,
383,14,1,,,,,,,,,,,,,,,,,,,,,,,,
383,15,1,,,,,,,,,,,,,,,,,,,,,,,,
384,1,2,,,,,,,,,,,,,,,,,,,,,,,,
384,2,2,,,,,,,,,,,,,,,,,,,,,,,,
384,3,2,,,,,,,,,,,,,,,,,,,,,,,,
384,4,2,,,,,,,,,,,,,,,,,,,,,,,,
384,5,2,,,,,,,,,,,,,,,,,,,,,,,,
384,6,2,,,,,,,,,,,,,,,,,,,,,,,,
384,7,2,,,,,,,,,,,,,,,,,,,,,,,,
384,8,2,,,,,,,,,,,,,,,,,,,,,,,,
384,9,2,,,,,,,,,,,,,,,,,,,,,,,,
384,10,2,,,,,,,,,,,,,,,,,,,,,,,,
384,12,2,,,,,,,,,,,,,,,,,,,,,,,,
384,13,2,,,,,,,,,,,,,,,,,,,,,,,,
385,1,1,,,,,,,,,,,,,,,,,,,,,,,,
385,2,1,,,,,,,,,,,,,,,,,,,,,,,,
385,3,1,,,,,,,,,,,,,,,,,,,,,,,,
385,4,1,,,,,,,,,,,,,,,,,,,,,,,,
385,5,1,,,,,,,,,,,,,,,,,,,,,,,,
385,6,1,,,,,,,,,,,,,,,,,,,,,,,,
385,7,1,,,,,,,,,,,,,,,,,,,,,,,,
385,8,1,,,,,,,,,,,,,,,,,,,,,,,,
385,9,1,,,,,,,,,,,,,,,,,,,,,,,,
385,11,1,,,,,,,,,,,,,,,,,,,,,,,,
385,13,1,,,,,,,,,,,,,,,,,,,,,,,,
385,14,1,,,,,,,,,,,,,,,,,,,,,,,,
386,2,2,,,,,,,,,,,,,,,,,,,,,,,,
386,3,2,,,,,,,,,,,,,,,,,,,,,,,,
386,4,2,,,,,,,,,,,,,,,,,,,,,,,,
386,5,2,,,,,,,,,,,,,,,,,,,,,,,,
386,8,2,,,,,,,,,,,,,,,,,,,,,,,,
386,9,2,,,,,,,,,,,,,,,,,,,,,,,,
386,10,2,,,,,,,,,,,,,,,,,,,,,,,,
386,11,2,,,,,,,,,,,,,,,,,,,,,,,,
386,12,2,,,,,,,,,,,,,,,,,,,,,,,,
386,13,2,,,,,,,,,,,,,,,,,,,,,,,,
386,14,2,,,,,,,,,,,,,,,,,,,,,,,,
