"grappe","menage","vague","s20bq02","s20bq02a","s20bq02b"
352,10,2,1,1,2
352,10,2,9,1,2
352,10,2,3,1,3
352,10,2,6,1,1
352,10,2,7,1,1
352,10,2,5,1,4
352,11,2,1,1,1
352,11,2,4,1,1
352,11,2,5,1,3
352,11,2,7,1,1
352,11,2,6,1,1
352,11,2,8,1,1
352,11,2,2,1,1
352,11,2,3,1,3
352,11,2,9,1,2
352,12,2,2,1,3
352,12,2,1,1,2
352,12,2,5,1,2
352,12,2,7,1,2
352,12,2,4,1,3
352,12,2,3,1,2
352,12,2,9,1,2
352,12,2,6,1,3
352,12,2,8,1,3
353,1,1,6,1,1
353,1,1,8,1,1
353,1,1,3,1,1
353,1,1,4,1,1
353,1,1,2,1,1
353,1,1,9,1,1
353,1,1,7,1,1
353,1,1,5,1,1
353,1,1,1,2,1
353,2,1,7,1,1
353,2,1,9,1,1
353,2,1,1,1,2
353,2,1,6,1,1
353,2,1,4,1,1
353,2,1,8,1,1
353,2,1,5,1,2
353,2,1,3,1,1
353,2,1,2,1,1
353,3,1,6,1,1
353,3,1,3,1,1
353,3,1,9,1,1
353,3,1,7,1,1
353,3,1,1,1,1
353,3,1,5,1,1
353,3,1,8,1,1
353,3,1,4,1,1
353,3,1,2,1,1
353,4,1,4,1,2
353,4,1,5,1,3
353,4,1,7,1,2
353,4,1,6,1,2
353,4,1,2,1,3
353,4,1,3,1,3
353,4,1,1,1,2
353,4,1,9,1,2
353,4,1,8,1,2
353,5,1,8,1,1
353,5,1,3,1,1
353,5,1,7,1,1
353,5,1,4,1,1
353,5,1,9,1,1
353,5,1,5,1,1
353,5,1,6,1,1
353,5,1,1,1,1
353,5,1,2,1,1
353,6,1,4,1,1
353,6,1,6,1,1
353,6,1,1,1,1
353,6,1,5,1,1
353,6,1,8,1,1
353,6,1,2,1,1
353,6,1,9,1,1
353,6,1,7,1,1
353,6,1,3,1,1
353,7,1,3,1,1
353,7,1,9,1,1
353,7,1,1,1,1
353,7,1,7,1,1
353,7,1,6,1,1
353,7,1,5,1,1
353,7,1,8,1,1
353,7,1,2,1,1
353,7,1,4,1,1
353,8,1,6,1,1
353,8,1,4,1,1
353,8,1,7,1,1
353,8,1,8,1,1
353,8,1,9,1,1
353,8,1,5,1,1
353,8,1,3,1,1
353,8,1,1,1,1
353,8,1,2,1,1
353,9,1,9,1,1
353,9,1,7,1,1
353,9,1,3,1,1
353,9,1,2,1,1
353,9,1,6,1,1
353,9,1,5,1,1
353,9,1,1,1,2
353,9,1,8,1,1
353,9,1,4,1,1
353,10,1,7,1,2
353,10,1,6,1,2
353,10,1,3,1,3
353,10,1,4,1,2
353,10,1,8,1,2
353,10,1,5,1,3
353,10,1,9,1,2
353,10,1,1,1,3
353,10,1,2,1,3
353,11,1,4,1,2
353,11,1,9,1,2
353,11,1,7,1,2
353,11,1,2,1,3
353,11,1,3,1,3
353,11,1,6,1,2
353,11,1,1,1,3
353,11,1,5,1,3
353,11,1,8,1,1
353,12,1,9,1,2
353,12,1,1,1,3
353,12,1,3,1,3
353,12,1,6,1,2
353,12,1,7,1,2
353,12,1,4,1,2
353,12,1,2,1,2
353,12,1,5,1,3
353,12,1,8,1,2
354,2,2,1,1,2
354,2,2,6,1,2
354,2,2,3,1,4
354,2,2,4,1,3
354,2,2,8,1,2
354,2,2,5,1,3
354,2,2,2,1,3
354,2,2,9,1,2
354,2,2,7,1,2
354,3,2,1,1,3
354,3,2,4,1,1
354,3,2,2,1,2
354,3,2,6,1,1
354,3,2,7,1,1
354,3,2,9,1,1
354,3,2,8,1,1
354,3,2,5,1,1
354,3,2,3,1,4
354,6,2,5,1,3
354,6,2,8,1,2
354,6,2,6,1,1
354,6,2,1,1,1
354,6,2,4,1,1
354,6,2,3,1,3
354,6,2,9,1,2
354,6,2,2,1,1
354,6,2,7,1,2
354,7,2,5,1,1
354,7,2,6,1,1
354,7,2,1,1,1
354,7,2,8,1,1
354,7,2,7,1,1
354,7,2,4,1,1
354,7,2,3,1,1
354,7,2,2,1,1
354,7,2,9,1,1
354,8,2,7,1,1
354,8,2,2,1,2
354,8,2,5,1,3
354,8,2,6,1,1
354,8,2,1,1,1
354,8,2,8,1,1
354,8,2,3,1,3
354,8,2,4,1,1
354,8,2,9,1,1
354,9,2,7,1,2
354,9,2,1,1,2
354,9,2,4,1,3
354,9,2,8,1,3
354,9,2,9,1,2
354,9,2,5,1,2
354,9,2,6,1,3
354,9,2,2,1,2
354,9,2,3,1,3
354,10,2,9,1,2
354,10,2,2,1,1
354,10,2,7,1,1
354,10,2,4,1,3
354,10,2,1,1,2
354,10,2,6,1,1
354,10,2,8,1,1
354,10,2,5,1,3
354,10,2,3,1,3
354,11,2,5,1,2
354,11,2,8,2,3
354,11,2,3,1,2
354,11,2,7,1,3
354,11,2,1,1,2
354,11,2,6,1,2
354,11,2,4,1,2
354,11,2,2,1,2
354,11,2,9,1,2
354,12,2,4,1,1
354,12,2,6,1,1
354,12,2,2,1,3
354,12,2,5,1,1
354,12,2,9,1,1
354,12,2,1,1,4
354,12,2,3,1,3
354,12,2,7,1,1
354,12,2,8,1,1
354,13,2,1,1,2
354,13,2,6,1,3
354,13,2,7,1,2
354,13,2,4,1,2
354,13,2,9,1,2
354,13,2,5,1,2
354,13,2,2,1,3
354,13,2,3,1,3
354,13,2,8,1,2
354,14,2,1,1,3
354,14,2,9,1,3
354,14,2,5,2,2
354,14,2,7,1,1
354,14,2,4,1,1
354,14,2,6,1,1
354,14,2,8,1,1
354,14,2,3,1,3
354,14,2,2,1,2
354,15,2,7,1,1
354,15,2,6,1,1
354,15,2,9,1,1
354,15,2,8,1,1
354,15,2,1,1,3
354,15,2,3,1,3
354,15,2,2,1,3
354,15,2,4,1,1
354,15,2,5,1,3
355,1,1,1,1,4
355,1,1,6,1,4
355,1,1,9,1,4
355,1,1,3,1,4
355,1,1,4,1,4
355,1,1,7,1,1
355,1,1,8,1,2
355,1,1,2,1,4
355,1,1,5,1,3
355,2,1,9,1,2
355,2,1,5,1,2
355,2,1,4,1,1
355,2,1,1,1,2
355,2,1,7,1,2
355,2,1,2,1,1
355,2,1,3,2,3
355,2,1,6,1,1
355,2,1,8,1,1
355,3,1,8,1,1
355,3,1,1,2,3
355,3,1,5,1,2
355,3,1,7,2,2
355,3,1,3,2,3
355,3,1,9,1,1
355,3,1,2,2,2
355,3,1,4,1,1
355,3,1,6,1,1
355,4,1,2,1,1
355,4,1,6,1,1
355,4,1,8,2,1
355,4,1,5,1,1
355,4,1,3,1,1
355,4,1,4,1,1
355,4,1,1,1,1
355,4,1,7,1,1
355,4,1,9,1,1
355,5,1,2,1,3
355,5,1,3,1,4
355,5,1,8,1,3
355,5,1,6,1,4
355,5,1,7,1,2
355,5,1,4,1,4
355,5,1,5,1,4
355,5,1,9,1,3
355,5,1,1,1,4
355,6,1,8,1,1
355,6,1,3,1,3
355,6,1,6,1,1
355,6,1,2,1,2
355,6,1,1,1,2
355,6,1,9,1,2
355,6,1,7,1,1
355,6,1,5,1,3
355,6,1,4,1,2
355,7,1,8,1,2
355,7,1,6,1,1
355,7,1,7,1,1
355,7,1,4,1,1
355,7,1,1,1,3
355,7,1,9,1,3
355,7,1,2,1,3
355,7,1,5,1,1
355,7,1,3,1,3
355,8,1,5,1,4
355,8,1,7,1,3
355,8,1,1,1,3
355,8,1,2,1,4
355,8,1,3,1,4
355,8,1,4,1,3
355,8,1,6,1,2
355,8,1,8,1,1
355,8,1,9,2,1
355,9,1,7,1,4
355,9,1,1,1,4
355,9,1,3,1,4
355,9,1,9,1,4
355,9,1,8,1,4
355,9,1,4,1,4
355,9,1,5,1,4
355,9,1,6,1,4
355,9,1,2,1,4
355,11,1,9,2,1
355,11,1,7,1,1
355,11,1,3,2,3
355,11,1,4,2,3
355,11,1,2,1,1
355,11,1,5,1,2
355,11,1,8,1,1
355,11,1,6,1,1
355,11,1,1,1,1
355,12,1,8,1,4
355,12,1,4,1,4
355,12,1,2,1,4
355,12,1,9,1,4
355,12,1,6,1,4
355,12,1,1,1,4
355,12,1,5,1,4
355,12,1,7,1,4
355,12,1,3,1,4
355,13,1,1,1,2
355,13,1,5,1,1
355,13,1,8,1,1
355,13,1,2,1,1
355,13,1,4,1,2
355,13,1,9,2,1
355,13,1,6,1,1
355,13,1,7,1,1
355,13,1,3,1,3
356,1,2,2,1,2
356,1,2,3,1,2
356,1,2,6,1,3
356,1,2,7,1,2
356,1,2,8,1,2
356,1,2,5,1,2
356,1,2,9,1,3
356,1,2,4,1,2
356,1,2,1,1,2
356,3,2,6,1,1
356,3,2,4,1,1
356,3,2,1,1,3
356,3,2,5,1,3
356,3,2,3,1,3
356,3,2,9,1,3
356,3,2,2,1,2
356,3,2,8,1,2
356,3,2,7,1,1
356,4,2,5,1,1
356,4,2,1,1,1
356,4,2,2,1,1
356,4,2,9,1,1
356,4,2,8,1,1
356,4,2,4,1,1
356,4,2,6,1,1
356,4,2,3,1,4
356,4,2,7,1,1
356,5,2,8,1,3
356,5,2,9,1,2
356,5,2,2,1,2
356,5,2,3,1,3
356,5,2,5,1,2
356,5,2,1,1,2
356,5,2,7,1,2
356,5,2,6,1,2
356,5,2,4,1,2
356,6,2,7,1,2
356,6,2,4,1,2
356,6,2,5,1,3
356,6,2,9,1,2
356,6,2,2,1,2
356,6,2,6,1,3
356,6,2,8,1,2
356,6,2,3,1,2
356,6,2,1,1,2
356,7,2,7,1,1
356,7,2,9,1,1
356,7,2,3,1,4
356,7,2,5,1,1
356,7,2,1,1,4
356,7,2,4,1,1
356,7,2,8,1,1
356,7,2,2,1,4
356,7,2,6,1,1
356,8,2,2,1,1
356,8,2,7,1,1
356,8,2,1,1,4
356,8,2,9,1,1
356,8,2,4,1,1
356,8,2,8,1,1
356,8,2,6,1,1
356,8,2,5,1,2
356,8,2,3,1,4
356,9,2,6,1,1
356,9,2,5,1,3
356,9,2,1,1,1
356,9,2,7,1,1
356,9,2,9,1,2
356,9,2,8,1,2
356,9,2,4,1,2
356,9,2,2,1,1
356,9,2,3,1,3
356,10,2,4,1,1
356,10,2,1,1,2
356,10,2,5,1,3
356,10,2,2,1,3
356,10,2,8,1,2
356,10,2,3,1,3
356,10,2,6,1,1
356,10,2,7,1,1
356,10,2,9,1,2
356,11,2,6,1,2
356,11,2,2,1,2
356,11,2,5,1,2
356,11,2,4,1,2
356,11,2,7,1,2
356,11,2,1,1,2
356,11,2,3,1,2
356,11,2,9,1,2
356,11,2,8,1,2
356,12,2,1,1,1
356,12,2,8,1,1
356,12,2,2,1,1
356,12,2,5,1,1
356,12,2,9,1,1
356,12,2,4,1,1
356,12,2,3,1,4
356,12,2,6,1,1
356,12,2,7,1,1
356,13,2,6,1,1
356,13,2,4,1,1
356,13,2,3,1,3
356,13,2,1,1,2
356,13,2,9,1,2
356,13,2,8,1,1
356,13,2,2,1,2
356,13,2,7,1,1
356,13,2,5,1,2
357,1,1,9,1,2
357,1,1,1,1,1
357,1,1,7,1,1
357,1,1,5,1,2
357,1,1,2,1,1
357,1,1,6,1,1
357,1,1,3,1,2
357,1,1,8,1,1
357,1,1,4,1,1
357,2,1,3,1,4
357,2,1,4,1,4
357,2,1,9,1,4
357,2,1,1,1,4
357,2,1,2,1,4
357,2,1,5,1,4
357,2,1,6,1,4
357,2,1,7,1,2
357,2,1,8,1,4
357,3,1,8,1,1
357,3,1,6,1,1
357,3,1,3,1,1
357,3,1,4,1,1
357,3,1,5,1,1
357,3,1,9,1,1
357,3,1,2,1,1
357,3,1,1,1,1
357,3,1,7,1,1
357,4,1,3,1,4
357,4,1,9,1,2
357,4,1,7,1,2
357,4,1,4,1,4
357,4,1,1,1,4
357,4,1,2,1,4
357,4,1,5,1,4
357,4,1,6,1,2
357,4,1,8,1,2
357,5,1,6,1,4
357,5,1,5,1,4
357,5,1,4,1,4
357,5,1,1,1,4
357,5,1,9,1,3
357,5,1,7,1,1
357,5,1,3,1,4
357,5,1,8,1,3
357,5,1,2,1,4
357,6,1,3,1,3
357,6,1,1,1,2
357,6,1,4,1,2
357,6,1,9,1,2
357,6,1,5,1,2
357,6,1,6,1,1
357,6,1,8,1,1
357,6,1,2,1,2
357,6,1,7,1,1
357,7,1,7,1,1
357,7,1,5,1,1
357,7,1,2,1,1
357,7,1,8,1,1
357,7,1,6,1,1
357,7,1,4,1,1
357,7,1,9,1,2
357,7,1,1,1,1
357,7,1,3,1,2
357,8,1,3,1,3
357,8,1,2,1,3
357,8,1,6,1,1
357,8,1,1,1,3
357,8,1,8,1,1
357,8,1,4,1,1
357,8,1,9,1,1
357,8,1,7,1,2
357,8,1,5,1,2
357,9,1,4,1,4
357,9,1,3,1,4
357,9,1,2,1,4
357,9,1,1,1,4
357,9,1,5,1,4
357,9,1,6,1,2
357,9,1,8,1,2
357,9,1,9,1,4
357,9,1,7,1,1
357,10,1,8,1,1
357,10,1,3,1,2
357,10,1,1,1,1
357,10,1,7,1,1
357,10,1,9,1,2
357,10,1,4,1,1
357,10,1,5,1,2
357,10,1,6,1,1
357,10,1,2,1,1
357,11,1,2,1,3
357,11,1,8,1,1
357,11,1,4,1,3
357,11,1,7,1,3
357,11,1,3,1,3
357,11,1,1,1,3
357,11,1,6,1,3
357,11,1,9,1,2
357,11,1,5,1,3
357,12,1,2,1,2
357,12,1,5,1,3
357,12,1,4,1,2
357,12,1,6,1,1
357,12,1,8,1,1
357,12,1,7,1,1
357,12,1,1,1,2
357,12,1,9,1,3
357,12,1,3,1,3
358,1,1,2,1,3
358,1,1,7,1,2
358,1,1,1,1,3
358,1,1,6,1,2
358,1,1,4,1,2
358,1,1,5,1,2
358,1,1,3,1,3
358,1,1,9,1,3
358,1,1,8,1,2
358,2,1,5,1,3
358,2,1,8,1,2
358,2,1,6,1,2
358,2,1,4,1,3
358,2,1,9,1,2
358,2,1,3,1,3
358,2,1,7,1,2
358,2,1,1,1,3
358,2,1,2,1,3
358,3,1,1,1,3
358,3,1,5,1,2
358,3,1,9,1,2
358,3,1,7,1,2
358,3,1,4,1,2
358,3,1,8,1,2
358,3,1,6,1,2
358,3,1,3,1,3
358,3,1,2,1,3
358,4,1,7,1,1
358,4,1,8,1,1
358,4,1,5,1,1
358,4,1,3,1,1
358,4,1,2,1,1
358,4,1,4,1,1
358,4,1,9,1,1
358,4,1,6,1,1
358,4,1,1,1,1
358,5,1,2,1,1
358,5,1,5,1,1
358,5,1,1,1,1
358,5,1,3,1,1
358,5,1,6,1,1
358,5,1,8,1,1
358,5,1,7,1,1
358,5,1,4,1,1
358,5,1,9,1,1
358,6,1,3,1,1
358,6,1,1,2,1
358,6,1,2,1,1
358,6,1,4,1,1
358,6,1,9,1,1
358,6,1,7,1,1
358,6,1,5,1,1
358,6,1,6,1,1
358,6,1,8,1,1
358,7,1,5,1,1
358,7,1,9,1,1
358,7,1,3,1,1
358,7,1,6,1,1
358,7,1,7,1,1
358,7,1,4,1,1
358,7,1,1,1,1
358,7,1,2,1,1
358,7,1,8,1,1
358,8,1,3,1,3
358,8,1,1,2,3
358,8,1,5,1,4
358,8,1,9,1,3
358,8,1,7,1,3
358,8,1,6,1,2
358,8,1,4,1,4
358,8,1,8,1,2
358,8,1,2,1,3
358,9,1,3,1,1
358,9,1,1,1,1
358,9,1,7,1,1
358,9,1,4,1,1
358,9,1,2,1,1
358,9,1,6,1,1
358,9,1,8,1,1
358,9,1,9,1,1
358,9,1,5,1,2
358,10,1,1,1,1
358,10,1,6,1,1
358,10,1,2,1,1
358,10,1,7,1,1
358,10,1,8,1,1
358,10,1,5,1,1
358,10,1,9,1,1
358,10,1,4,1,1
358,10,1,3,1,1
358,11,1,8,1,1
358,11,1,5,1,1
358,11,1,1,1,1
358,11,1,7,1,1
358,11,1,2,1,1
358,11,1,3,1,1
358,11,1,9,1,1
358,11,1,6,1,1
358,11,1,4,1,1
358,12,1,4,1,1
358,12,1,9,1,1
358,12,1,2,1,1
358,12,1,3,1,1
358,12,1,5,1,2
358,12,1,6,1,1
358,12,1,1,1,1
358,12,1,8,1,1
358,12,1,7,1,1
359,1,2,8,1,2
359,1,2,7,1,2
359,1,2,1,1,2
359,1,2,4,1,2
359,1,2,6,1,3
359,1,2,5,1,2
359,1,2,3,1,2
359,1,2,9,1,2
359,1,2,2,1,2
359,2,2,9,1,3
359,2,2,6,1,3
359,2,2,3,1,3
359,2,2,2,1,2
359,2,2,1,1,2
359,2,2,8,1,3
359,2,2,5,1,2
359,2,2,7,1,2
359,2,2,4,1,2
359,3,2,8,1,1
359,3,2,4,1,1
359,3,2,3,1,1
359,3,2,6,1,1
359,3,2,5,1,2
359,3,2,9,1,1
359,3,2,7,1,1
359,3,2,2,1,1
359,3,2,1,1,1
359,4,2,2,1,2
359,4,2,6,1,1
359,4,2,5,1,4
359,4,2,4,1,1
359,4,2,3,1,2
359,4,2,1,1,1
359,4,2,9,1,2
359,4,2,8,1,2
359,4,2,7,1,1
359,5,2,5,1,2
359,5,2,9,1,2
359,5,2,4,1,2
359,5,2,3,1,3
359,5,2,7,1,3
359,5,2,6,1,2
359,5,2,8,1,2
359,5,2,2,1,2
359,5,2,1,1,2
359,6,2,2,1,2
359,6,2,4,1,1
359,6,2,9,1,2
359,6,2,8,1,2
359,6,2,6,1,1
359,6,2,3,1,3
359,6,2,1,1,2
359,6,2,5,1,3
359,6,2,7,1,1
359,7,2,6,1,1
359,7,2,1,1,2
359,7,2,3,1,2
359,7,2,4,1,2
359,7,2,8,1,1
359,7,2,9,1,2
359,7,2,5,1,3
359,7,2,2,1,2
359,7,2,7,1,1
359,8,2,1,2,2
359,8,2,3,1,3
359,8,2,9,1,2
359,8,2,2,1,2
359,8,2,7,1,1
359,8,2,4,1,1
359,8,2,6,1,1
359,8,2,5,1,2
359,8,2,8,1,1
359,9,2,5,1,2
359,9,2,8,1,2
359,9,2,2,1,2
359,9,2,3,1,3
359,9,2,4,1,2
359,9,2,9,1,2
359,9,2,6,1,3
359,9,2,1,1,3
359,9,2,7,1,2
359,11,2,7,1,1
359,11,2,6,1,2
359,11,2,5,1,3
359,11,2,8,1,1
359,11,2,1,1,4
359,11,2,9,1,2
359,11,2,4,1,1
359,11,2,3,1,1
359,11,2,2,1,4
359,12,2,1,1,1
359,12,2,6,1,4
359,12,2,2,1,4
359,12,2,8,1,1
359,12,2,7,1,2
359,12,2,9,1,4
359,12,2,5,1,4
359,12,2,4,1,1
359,12,2,3,1,4
359,13,2,6,1,1
359,13,2,2,1,1
359,13,2,3,1,1
359,13,2,8,1,1
359,13,2,1,1,1
359,13,2,5,1,4
359,13,2,7,1,1
359,13,2,9,1,4
359,13,2,4,1,1
360,1,1,8,1,1
360,1,1,6,1,1
360,1,1,7,1,1
360,1,1,5,1,1
360,1,1,4,1,1
360,1,1,3,1,1
360,1,1,9,1,1
360,1,1,1,1,1
360,1,1,2,1,1
360,2,1,7,1,2
360,2,1,8,1,2
360,2,1,3,1,3
360,2,1,2,1,3
360,2,1,9,1,3
360,2,1,1,1,3
360,2,1,4,1,2
360,2,1,6,1,2
360,2,1,5,1,3
360,3,1,1,2,2
360,3,1,4,1,1
360,3,1,2,2,2
360,3,1,6,1,1
360,3,1,9,1,1
360,3,1,3,2,2
360,3,1,7,1,1
360,3,1,8,1,1
360,3,1,5,2,2
360,4,1,1,1,1
360,4,1,2,1,1
360,4,1,6,1,1
360,4,1,8,1,1
360,4,1,3,1,1
360,4,1,7,1,1
360,4,1,9,1,1
360,4,1,4,1,1
360,4,1,5,1,1
360,5,1,6,1,2
360,5,1,9,1,2
360,5,1,3,1,3
360,5,1,2,1,2
360,5,1,5,1,3
360,5,1,1,1,2
360,5,1,8,1,2
360,5,1,7,1,2
360,5,1,4,1,2
360,6,1,3,1,1
360,6,1,5,1,1
360,6,1,9,1,1
360,6,1,8,1,2
360,6,1,2,1,1
360,6,1,1,2,2
360,6,1,7,1,1
360,6,1,4,1,1
360,6,1,6,1,1
360,7,1,1,1,2
360,7,1,4,1,2
360,7,1,8,1,2
360,7,1,5,1,2
360,7,1,7,1,2
360,7,1,6,1,2
360,7,1,9,1,3
360,7,1,2,1,3
360,7,1,3,1,3
360,9,1,5,2,2
360,9,1,6,1,1
360,9,1,9,1,1
360,9,1,3,2,2
360,9,1,7,1,1
360,9,1,2,2,3
360,9,1,1,1,1
360,9,1,8,1,1
360,9,1,4,2,2
360,10,1,5,1,1
360,10,1,8,1,1
360,10,1,7,1,1
360,10,1,2,1,1
360,10,1,3,1,1
360,10,1,6,1,1
360,10,1,9,1,1
360,10,1,1,1,1
360,10,1,4,1,1
360,11,1,1,1,1
360,11,1,2,1,3
360,11,1,4,1,1
360,11,1,9,1,1
360,11,1,6,1,1
360,11,1,8,1,1
360,11,1,7,1,1
360,11,1,5,1,3
360,11,1,3,1,2
360,12,1,9,1,1
360,12,1,2,1,2
360,12,1,6,1,1
360,12,1,7,1,1
360,12,1,3,1,1
360,12,1,8,1,1
360,12,1,4,1,1
360,12,1,1,1,2
360,12,1,5,1,1
360,13,1,3,1,3
360,13,1,6,1,2
360,13,1,7,1,2
360,13,1,9,1,3
360,13,1,2,1,2
360,13,1,1,1,2
360,13,1,4,1,2
360,13,1,5,1,2
360,13,1,8,1,2
361,1,2,6,1,2
361,1,2,2,1,2
361,1,2,5,1,3
361,1,2,4,1,2
361,1,2,9,1,2
361,1,2,3,1,3
361,1,2,8,1,2
361,1,2,1,1,2
361,1,2,7,1,2
361,2,2,3,1,1
361,2,2,9,1,1
361,2,2,8,1,1
361,2,2,6,1,1
361,2,2,2,1,2
361,2,2,4,1,1
361,2,2,1,1,4
361,2,2,7,1,1
361,2,2,5,1,1
361,3,2,6,1,1
361,3,2,4,1,1
361,3,2,7,1,1
361,3,2,2,1,2
361,3,2,3,1,3
361,3,2,9,1,2
361,3,2,1,1,1
361,3,2,8,1,2
361,3,2,5,1,2
361,4,2,4,1,1
361,4,2,9,1,2
361,4,2,5,1,1
361,4,2,6,1,1
361,4,2,2,1,1
361,4,2,7,1,1
361,4,2,3,1,4
361,4,2,8,1,1
361,4,2,1,1,1
361,5,2,5,1,1
361,5,2,7,1,1
361,5,2,3,1,4
361,5,2,9,1,1
361,5,2,2,1,1
361,5,2,4,1,1
361,5,2,8,1,1
361,5,2,6,1,1
361,5,2,1,1,1
361,6,2,3,1,2
361,6,2,8,1,2
361,6,2,2,1,3
361,6,2,5,1,2
361,6,2,9,1,2
361,6,2,7,1,2
361,6,2,6,1,2
361,6,2,1,1,2
361,6,2,4,1,2
361,7,2,2,1,1
361,7,2,4,1,1
361,7,2,6,1,3
361,7,2,3,1,2
361,7,2,1,1,1
361,7,2,8,1,1
361,7,2,9,1,1
361,7,2,5,1,4
361,7,2,7,1,1
361,8,2,3,1,3
361,8,2,1,1,2
361,8,2,4,1,1
361,8,2,2,1,1
361,8,2,5,1,2
361,8,2,8,1,2
361,8,2,7,1,1
361,8,2,6,1,1
361,8,2,9,1,1
361,9,2,2,1,1
361,9,2,1,1,1
361,9,2,6,1,1
361,9,2,5,1,1
361,9,2,8,1,1
361,9,2,3,1,4
361,9,2,7,1,1
361,9,2,4,1,1
361,9,2,9,1,3
361,10,2,8,1,1
361,10,2,7,1,1
361,10,2,9,1,2
361,10,2,3,1,3
361,10,2,4,1,2
361,10,2,5,1,3
361,10,2,2,1,2
361,10,2,6,1,2
361,10,2,1,1,2
361,12,2,7,1,2
361,12,2,5,1,3
361,12,2,9,1,2
361,12,2,6,1,3
361,12,2,3,1,2
361,12,2,4,1,2
361,12,2,8,1,2
361,12,2,1,1,2
361,12,2,2,1,2
361,13,2,8,1,3
361,13,2,4,1,2
361,13,2,5,1,2
361,13,2,1,1,2
361,13,2,6,1,2
361,13,2,2,1,2
361,13,2,3,1,2
361,13,2,7,1,2
361,13,2,9,1,2
362,1,1,4,1,4
362,1,1,2,1,2
362,1,1,1,1,4
362,1,1,9,1,4
362,1,1,5,1,4
362,1,1,7,1,1
362,1,1,8,1,2
362,1,1,6,1,2
362,1,1,3,1,4
362,2,1,9,1,2
362,2,1,7,1,1
362,2,1,6,1,1
362,2,1,2,1,1
362,2,1,5,1,3
362,2,1,4,1,2
362,2,1,8,1,1
362,2,1,1,1,2
362,2,1,3,1,3
362,3,1,8,1,4
362,3,1,6,1,4
362,3,1,4,1,4
362,3,1,3,1,4
362,3,1,7,1,4
362,3,1,1,2,4
362,3,1,9,1,4
362,3,1,5,1,4
362,3,1,2,1,4
362,5,1,4,1,2
362,5,1,6,1,1
362,5,1,2,1,4
362,5,1,7,1,1
362,5,1,9,1,1
362,5,1,3,2,4
362,5,1,5,2,3
362,5,1,1,2,3
362,5,1,8,1,1
362,6,1,1,1,4
362,6,1,3,1,4
362,6,1,2,1,4
362,6,1,8,1,4
362,6,1,5,1,4
362,6,1,4,1,4
362,6,1,9,1,4
362,6,1,6,2,4
362,6,1,7,1,4
362,7,1,1,1,2
362,7,1,7,1,1
362,7,1,5,1,2
362,7,1,9,1,2
362,7,1,6,1,1
362,7,1,8,1,1
362,7,1,4,1,2
362,7,1,3,1,3
362,7,1,2,1,2
362,8,1,2,1,1
362,8,1,6,2,1
362,8,1,5,1,1
362,8,1,4,1,1
362,8,1,9,1,1
362,8,1,7,1,1
362,8,1,1,1,1
362,8,1,8,1,1
362,8,1,3,1,2
362,9,1,7,1,1
362,9,1,2,1,2
362,9,1,1,2,3
362,9,1,5,1,3
362,9,1,6,1,1
362,9,1,9,1,3
362,9,1,3,1,3
362,9,1,8,1,1
362,9,1,4,1,2
362,10,1,9,2,1
362,10,1,6,1,1
362,10,1,5,1,1
362,10,1,8,1,1
362,10,1,4,1,1
362,10,1,7,1,1
362,10,1,3,2,4
362,10,1,2,2,1
362,10,1,1,2,1
362,11,1,9,1,2
362,11,1,4,1,1
362,11,1,8,1,1
362,11,1,3,1,3
362,11,1,1,1,2
362,11,1,2,1,2
362,11,1,6,1,1
362,11,1,7,1,1
362,11,1,5,1,3
362,12,1,5,1,4
362,12,1,9,1,4
362,12,1,8,1,2
362,12,1,3,1,4
362,12,1,2,1,4
362,12,1,6,1,2
362,12,1,1,1,4
362,12,1,4,1,4
362,12,1,7,1,1
362,13,1,8,1,1
362,13,1,7,1,1
362,13,1,9,1,2
362,13,1,4,1,1
362,13,1,3,1,2
362,13,1,1,1,1
362,13,1,5,1,1
362,13,1,6,1,1
362,13,1,2,1,1
363,1,2,7,1,3
363,1,2,9,1,2
363,1,2,4,1,2
363,1,2,6,1,2
363,1,2,3,1,3
363,1,2,5,1,3
363,1,2,1,1,2
363,1,2,2,1,2
363,1,2,8,2,2
363,2,2,4,1,3
363,2,2,2,1,2
363,2,2,3,1,2
363,2,2,5,1,2
363,2,2,8,1,2
363,2,2,1,1,2
363,2,2,7,1,2
363,2,2,9,1,2
363,2,2,6,1,2
363,3,2,2,1,2
363,3,2,1,1,1
363,3,2,5,1,4
363,3,2,8,1,1
363,3,2,3,1,4
363,3,2,9,1,1
363,3,2,6,1,1
363,3,2,7,1,1
363,3,2,4,1,1
363,4,2,5,1,3
363,4,2,1,1,2
363,4,2,6,2,1
363,4,2,8,1,1
363,4,2,7,1,1
363,4,2,9,1,3
363,4,2,2,1,1
363,4,2,3,1,3
363,4,2,4,1,1
363,5,2,3,1,2
363,5,2,2,1,2
363,5,2,5,1,2
363,5,2,8,1,2
363,5,2,6,1,3
363,5,2,7,1,2
363,5,2,9,1,2
363,5,2,4,1,2
363,5,2,1,1,2
363,6,2,4,1,1
363,6,2,8,1,2
363,6,2,5,1,2
363,6,2,9,1,1
363,6,2,2,1,2
363,6,2,1,1,3
363,6,2,3,1,2
363,6,2,6,1,1
363,6,2,7,1,1
363,7,2,4,1,1
363,7,2,5,1,2
363,7,2,9,1,4
363,7,2,6,1,1
363,7,2,8,1,1
363,7,2,7,1,1
