"grappe","menage","vague","s20cq01","s20cq02","s20cq03","s20cq04","s20cq04_autre","s20cq05","s20cq06","s20cq06_autre","s20cq07a","s20cq07b","s20cq07c","s20cq07d"
500,1,2,2,2,,,,,,,1,1,4,4
500,2,2,2,2,,,,,,,2,2,2,2
500,3,2,1,2,,,,,,,2,2,1,2
500,4,2,1,2,,,,,,,2,2,2,2
500,5,2,1,2,,,,,,,1,1,1,1
500,6,2,3,2,,,,,,,3,3,3,3
500,7,2,2,2,,,,,,,2,2,3,3
500,8,2,1,2,,,,,,,1,1,4,4
500,9,2,3,2,,,,,,,3,3,3,3
500,10,2,4,2,,,,,,,3,3,3,3
500,11,2,3,2,,,,,,,3,3,3,3
500,12,2,1,2,,,,,,,1,1,1,1
501,1,1,2,2,,,,,,,2,2,3,3
501,2,1,2,2,,,,,,,2,2,3,3
501,3,1,1,2,,,,,,,4,4,4,4
501,4,1,3,2,,,,,,,2,4,3,2
501,5,1,3,2,,,,,,,2,3,4,3
501,6,1,2,2,,,,,,,3,3,3,3
501,7,1,2,2,,,,,,,1,1,1,1
501,9,1,4,2,,,,,,,3,4,2,2
501,10,1,5,2,,,,,,,1,1,1,1
501,11,1,4,2,,,,,,,4,4,4,4
501,12,1,2,2,,,,,,,1,1,1,3
501,13,1,1,2,,,,,,,5,5,5,5
502,1,2,3,2,,,,,,,1,1,1,5
502,2,2,3,2,,,,,,,2,3,3,2
502,3,2,3,2,,,,,,,3,2,3,3
502,4,2,1,2,,,,,,,1,1,1,1
502,5,2,4,2,,,,,,,4,4,4,3
502,6,2,2,2,,,,,,,2,3,3,2
502,7,2,2,2,,,,,,,3,3,2,2
502,8,2,4,2,,,,,,,3,3,3,3
502,9,2,2,2,,,,,,,1,1,1,4
502,10,2,3,2,,,,,,,3,3,4,3
502,11,2,1,2,,,,,,,1,1,4,4
502,12,2,4,2,,,,,,,4,4,2,2
503,1,1,1,2,,,,,,,1,1,1,1
503,2,1,3,2,,,,,,,4,4,2,3
503,3,1,3,2,,,,,,,1,1,3,4
503,4,1,3,2,,,,,,,4,4,2,3
503,5,1,1,2,,,,,,,2,1,5,3
503,6,1,3,2,,,,,,,3,4,4,4
503,7,1,2,2,,,,,,,3,3,1,2
503,8,1,3,2,,,,,,,4,4,2,2
503,9,1,4,2,,,,,,,4,4,2,3
503,10,1,3,2,,,,,,,2,2,4,3
503,11,1,3,2,,,,,,,3,4,5,5
503,12,1,3,2,,,,,,,4,3,1,1
504,1,2,4,2,,,,,,,2,2,2,3
504,2,2,4,2,,,,,,,3,3,3,2
504,3,2,4,2,,,,,,,4,4,2,3
504,4,2,4,2,,,,,,,2,2,2,2
504,5,2,2,2,,,,,,,2,2,2,2
504,6,2,4,2,,,,,,,3,3,3,3
504,7,2,4,2,,,,,,,3,3,3,3
504,8,2,4,2,,,,,,,4,4,2,2
504,9,2,2,2,,,,,,,1,1,1,1
504,10,2,1,2,,,,,,,2,2,2,2
504,11,2,2,2,,,,,,,2,2,2,2
504,12,2,4,2,,,,,,,2,2,2,1
505,1,1,1,2,,,,,,,3,1,1,1
505,2,1,2,2,,,,,,,2,2,2,2
505,3,1,2,2,,,,,,,1,1,1,1
505,4,1,3,2,,,,,,,2,1,2,1
505,5,1,3,2,,,,,,,1,2,4,4
505,6,1,2,2,,,,,,,3,2,3,1
505,7,1,3,2,,,,,,,3,3,4,3
505,8,1,3,2,,,,,,,3,3,1,1
505,9,1,4,2,,,,,,,3,3,3,3
505,10,1,3,2,,,,,,,2,1,3,1
505,11,1,3,2,,,,,,,2,1,2,1
505,12,1,2,2,,,,,,,1,1,1,1
506,1,2,4,2,,,,,,,3,3,3,3
506,2,2,2,2,,,,,,,2,2,2,2
506,3,2,4,2,,,,,,,2,2,2,2
506,4,2,2,2,,,,,,,2,2,2,2
506,5,2,3,2,,,,,,,3,3,3,1
506,6,2,1,2,,,,,,,1,1,1,1
506,7,2,4,2,,,,,,,3,3,3,3
506,8,2,3,2,,,,,,,3,3,3,2
506,9,2,4,2,,,,,,,2,2,2,3
506,10,2,2,2,,,,,,,2,2,2,2
506,11,2,4,2,,,,,,,2,2,3,1
506,12,2,4,2,,,,,,,3,3,4,2
507,1,1,1,2,,,,,,,1,1,1,1
507,2,1,1,2,,,,,,,1,1,1,1
507,3,1,2,2,,,,,,,4,3,4,3
507,4,1,3,2,,,,,,,2,2,2,1
507,5,1,1,2,,,,,,,2,2,2,2
507,6,1,2,2,,,,,,,2,2,3,1
507,7,1,2,2,,,,,,,2,2,2,2
507,8,1,3,2,,,,,,,1,1,1,1
507,9,1,3,2,,,,,,,2,2,1,1
507,10,1,2,2,,,,,,,2,3,2,1
507,11,1,1,2,,,,,,,2,1,1,3
507,12,1,2,2,,,,,,,3,3,4,3
508,1,1,4,2,,,,,,,3,2,2,3
508,2,1,4,2,,,,,,,3,3,4,3
508,3,1,4,1,1,3,,2,1,,3,3,3,3
508,4,1,2,2,,,,,,,4,2,3,3
508,5,1,2,2,,,,,,,1,1,1,1
508,6,1,2,2,,,,,,,2,3,3,4
508,7,1,1,2,,,,,,,1,1,1,1
508,8,1,2,2,,,,,,,2,2,3,3
508,9,1,1,2,,,,,,,2,3,1,1
508,10,1,2,2,,,,,,,2,2,3,3
508,11,1,4,2,,,,,,,3,3,3,2
508,12,1,1,2,,,,,,,3,3,3,1
509,1,2,4,2,,,,,,,3,3,3,3
509,2,2,4,2,,,,,,,1,1,1,1
509,3,2,2,2,,,,,,,2,3,3,2
509,4,2,4,2,,,,,,,4,4,4,4
509,5,2,2,2,,,,,,,3,3,3,3
509,6,2,2,2,,,,,,,3,3,3,3
509,7,2,1,2,,,,,,,2,2,3,3
509,9,2,2,2,,,,,,,1,1,1,1
509,10,2,2,2,,,,,,,2,2,2,2
509,11,2,3,2,,,,,,,1,1,3,1
509,12,2,2,2,,,,,,,2,2,3,2
509,13,2,1,2,,,,,,,1,1,1,1
510,1,1,2,2,,,,,,,3,3,3,3
510,2,1,3,2,,,,,,,3,2,3,3
510,3,1,3,2,,,,,,,3,2,3,3
510,4,1,2,2,,,,,,,3,3,3,3
510,5,1,2,2,,,,,,,3,3,3,3
510,6,1,1,2,,,,,,,3,3,3,3
510,7,1,3,2,,,,,,,4,4,3,3
510,8,1,1,2,,,,,,,3,3,3,3
510,10,1,2,2,,,,,,,2,3,4,4
510,11,1,3,2,,,,,,,2,2,5,5
510,13,1,3,2,,,,,,,3,3,3,1
510,14,1,4,2,,,,,,,5,5,5,5
511,1,2,4,2,,,,,,,5,5,5,5
511,2,2,2,2,,,,,,,2,2,3,2
511,3,2,2,2,,,,,,,2,2,2,2
511,4,2,2,2,,,,,,,3,2,3,2
511,5,2,2,2,,,,,,,1,1,1,1
511,6,2,3,2,,,,,,,4,4,4,4
511,7,2,3,2,,,,,,,4,4,4,4
511,8,2,4,2,,,,,,,4,4,4,4
511,9,2,2,2,,,,,,,2,2,2,2
511,10,2,4,2,,,,,,,1,1,1,1
511,11,2,1,2,,,,,,,1,1,1,5
511,12,2,4,2,,,,,,,4,4,4,4
512,1,1,1,2,,,,,,,3,3,3,3
512,2,1,3,2,,,,,,,4,2,4,1
512,3,1,4,2,,,,,,,2,2,4,1
512,4,1,1,2,,,,,,,3,3,3,3
512,5,1,1,2,,,,,,,1,1,1,3
512,6,1,3,2,,,,,,,3,2,3,3
512,7,1,1,2,,,,,,,1,1,1,1
512,8,1,3,2,,,,,,,3,2,3,3
512,9,1,3,2,,,,,,,3,3,3,1
512,10,1,3,2,,,,,,,3,2,3,3
512,11,1,2,2,,,,,,,1,1,1,1
512,12,1,2,2,,,,,,,3,3,3,3
513,1,2,2,2,,,,,,,2,2,2,2
513,2,2,2,2,,,,,,,2,3,3,3
513,3,2,2,2,,,,,,,1,1,3,1
513,4,2,4,2,,,,,,,2,2,2,2
513,5,2,2,2,,,,,,,2,2,3,3
513,6,2,2,2,,,,,,,3,3,3,3
513,7,2,2,2,,,,,,,2,2,2,2
513,8,2,2,2,,,,,,,2,2,2,2
513,9,2,3,2,,,,,,,2,2,3,2
513,11,2,2,2,,,,,,,3,2,2,3
513,12,2,3,2,,,,,,,3,3,3,1
513,13,2,3,2,,,,,,,3,3,3,1
514,1,1,1,2,,,,,,,1,1,1,1
514,2,1,3,2,,,,,,,1,1,1,1
514,3,1,1,2,,,,,,,2,2,2,2
514,4,1,2,2,,,,,,,3,3,3,3
514,5,1,2,2,,,,,,,3,3,4,3
514,6,1,3,2,,,,,,,3,3,3,3
514,7,1,2,2,,,,,,,3,3,3,3
514,8,1,1,2,,,,,,,1,1,1,1
514,9,1,3,2,,,,,,,3,3,3,1
514,11,1,2,2,,,,,,,3,3,3,3
514,12,1,2,2,,,,,,,3,3,3,3
514,13,1,1,2,,,,,,,1,1,1,1
515,1,2,1,2,,,,,,,2,2,2,2
515,2,2,3,2,,,,,,,3,3,3,2
515,3,2,2,2,,,,,,,2,2,2,2
515,4,2,2,2,,,,,,,3,3,2,3
515,5,2,3,2,,,,,,,3,3,3,3
515,6,2,2,2,,,,,,,2,2,2,2
515,7,2,3,2,,,,,,,4,3,3,3
515,8,2,3,2,,,,,,,2,2,2,2
515,9,2,2,2,,,,,,,1,2,3,3
515,10,2,3,2,,,,,,,3,3,3,2
515,11,2,3,2,,,,,,,3,3,3,1
515,12,2,3,2,,,,,,,3,4,3,3
516,1,1,2,2,,,,,,,2,2,2,2
516,2,1,2,2,,,,,,,2,1,1,1
516,4,1,1,2,,,,,,,1,1,1,1
516,5,1,2,2,,,,,,,2,1,1,1
516,6,1,2,2,,,,,,,3,3,3,3
516,7,1,2,2,,,,,,,3,3,3,3
516,8,1,2,2,,,,,,,3,3,3,3
516,9,1,2,2,,,,,,,1,1,1,1
516,10,1,1,2,,,,,,,1,1,1,1
516,11,1,1,2,,,,,,,3,1,1,1
516,12,1,2,2,,,,,,,1,1,1,1
516,13,1,1,2,,,,,,,2,2,1,1
517,1,2,4,2,,,,,,,3,3,3,3
517,2,2,2,2,,,,,,,2,2,2,2
517,3,2,3,2,,,,,,,3,3,3,2
517,4,2,4,2,,,,,,,3,3,3,3
517,5,2,2,2,,,,,,,3,3,3,2
517,6,2,4,2,,,,,,,3,3,3,3
517,7,2,2,2,,,,,,,3,3,3,2
517,8,2,4,2,,,,,,,3,4,3,3
517,9,2,2,2,,,,,,,3,3,3,3
517,10,2,2,2,,,,,,,2,2,2,2
517,11,2,2,2,,,,,,,2,2,2,2
517,12,2,3,2,,,,,,,3,3,3,2
518,1,1,1,2,,,,,,,1,1,1,1
518,2,1,1,2,,,,,,,1,1,2,1
518,3,1,3,2,,,,,,,3,2,1,1
518,4,1,2,2,,,,,,,3,3,3,3
518,5,1,2,2,,,,,,,2,2,2,2
518,6,1,2,2,,,,,,,3,3,3,3
518,7,1,3,2,,,,,,,2,2,2,2
518,8,1,1,2,,,,,,,1,1,1,1
518,9,1,3,2,,,,,,,2,1,3,1
518,10,1,3,2,,,,,,,1,1,1,1
518,11,1,1,2,,,,,,,2,1,1,1
518,12,1,2,2,,,,,,,3,3,4,3
519,1,2,1,2,,,,,,,1,1,2,2
519,2,2,4,2,,,,,,,3,4,3,3
519,3,2,1,2,,,,,,,2,2,2,2
519,4,2,2,2,,,,,,,3,3,3,1
519,5,2,1,2,,,,,,,2,2,2,2
519,6,2,4,2,,,,,,,3,4,3,3
519,7,2,4,2,,,,,,,4,4,4,1
519,8,2,3,2,,,,,,,2,2,2,2
519,9,2,2,2,,,,,,,2,2,2,2
519,10,2,4,2,,,,,,,3,3,3,3
519,11,2,3,2,,,,,,,3,3,3,2
519,12,2,4,2,,,,,,,3,4,3,3
520,1,1,1,2,,,,,,,1,1,1,1
520,2,1,2,2,,,,,,,1,1,1,1
520,3,1,3,2,,,,,,,2,2,2,2
520,4,1,2,2,,,,,,,3,3,3,3
520,5,1,2,2,,,,,,,3,3,3,3
520,6,1,2,2,,,,,,,3,3,3,3
520,7,1,1,2,,,,,,,1,2,1,2
520,8,1,1,2,,,,,,,2,1,1,1
520,9,1,1,2,,,,,,,2,3,1,1
520,10,1,3,2,,,,,,,1,1,1,1
520,11,1,3,2,,,,,,,1,1,1,1
520,12,1,4,2,,,,,,,1,1,1,1
521,1,2,4,2,,,,,,,3,2,2,2
521,2,2,3,2,,,,,,,2,2,3,1
521,3,2,3,2,,,,,,,1,1,1,1
521,4,2,3,2,,,,,,,3,2,2,1
521,5,2,2,2,,,,,,,5,5,4,4
521,6,2,2,2,,,,,,,3,3,4,2
521,7,2,2,2,,,,,,,2,2,2,2
521,8,2,2,1,1,3,,1,,,3,3,4,3
521,9,2,3,2,,,,,,,3,2,3,2
521,10,2,3,2,,,,,,,4,4,4,4
521,11,2,3,2,,,,,,,2,1,3,1
521,12,2,3,2,,,,,,,2,1,2,3
522,1,1,2,2,,,,,,,3,3,3,3
522,2,1,3,2,,,,,,,3,2,1,1
522,3,1,4,2,,,,,,,1,1,1,1
522,4,1,2,2,,,,,,,3,3,3,3
522,5,1,3,2,,,,,,,1,1,1,1
522,6,1,1,2,,,,,,,1,1,1,1
522,7,1,3,2,,,,,,,3,3,3,1
522,8,1,1,2,,,,,,,1,1,1,1
522,9,1,2,2,,,,,,,3,3,3,3
522,10,1,2,2,,,,,,,3,3,3,3
522,11,1,1,2,,,,,,,1,1,2,2
522,12,1,1,2,,,,,,,1,1,1,1
523,1,2,2,2,,,,,,,2,1,2,2
523,2,2,2,2,,,,,,,3,3,3,3
523,3,2,2,2,,,,,,,3,3,3,3
523,4,2,2,2,,,,,,,3,1,3,2
523,5,2,2,2,,,,,,,3,3,3,3
523,6,2,3,2,,,,,,,2,2,3,2
523,7,2,2,2,,,,,,,2,1,2,2
523,8,2,3,2,,,,,,,3,1,2,2
523,11,2,2,2,,,,,,,3,3,3,3
523,12,2,3,2,,,,,,,3,1,1,1
523,13,2,3,2,,,,,,,3,3,3,3
523,14,2,3,2,,,,,,,2,2,1,1
524,1,2,2,2,,,,,,,3,3,3,3
524,2,2,1,2,,,,,,,1,1,3,2
524,3,2,3,2,,,,,,,2,2,2,1
524,4,2,2,2,,,,,,,2,1,1,1
524,5,2,3,2,,,,,,,2,2,1,1
524,6,2,3,2,,,,,,,3,2,1,1
524,7,2,1,2,,,,,,,3,2,1,1
524,8,2,2,2,,,,,,,3,2,3,2
524,9,2,3,2,,,,,,,3,3,3,2
524,10,2,2,2,,,,,,,1,1,2,1
524,11,2,3,2,,,,,,,2,1,3,1
524,12,2,1,2,,,,,,,2,1,1,1
525,1,1,2,2,,,,,,,3,3,3,3
525,2,1,2,2,,,,,,,3,3,3,3
525,3,1,2,2,,,,,,,2,2,2,2
525,4,1,2,2,,,,,,,4,3,2,2
525,5,1,2,2,,,,,,,3,3,3,3
525,6,1,2,2,,,,,,,1,2,1,1
525,8,1,2,2,,,,,,,2,2,2,2
525,9,1,2,2,,,,,,,1,1,1,1
525,10,1,2,2,,,,,,,2,1,1,1
525,11,1,2,2,,,,,,,2,2,4,3
525,12,1,3,2,,,,,,,2,1,1,1
525,13,1,2,2,,,,,,,3,3,3,3
526,1,2,3,2,,,,,,,3,2,2,1
526,2,2,3,2,,,,,,,3,1,2,2
526,3,2,3,2,,,,,,,2,2,2,2
526,4,2,3,2,,,,,,,3,3,4,3
526,5,2,2,2,,,,,,,3,1,3,3
526,6,2,3,2,,,,,,,1,2,1,1
526,7,2,2,2,,,,,,,3,3,3,3
526,8,2,3,2,,,,,,,3,3,2,1
526,9,2,3,2,,,,,,,4,4,4,4
526,10,2,3,2,,,,,,,3,3,2,3
526,11,2,2,2,,,,,,,3,3,3,3
526,12,2,3,2,,,,,,,2,1,1,1
527,1,1,1,2,,,,,,,2,2,4,1
527,2,1,2,2,,,,,,,3,5,5,5
527,3,1,2,2,,,,,,,3,3,3,3
527,4,1,1,2,,,,,,,4,4,3,1
527,5,1,2,2,,,,,,,3,3,3,3
527,6,1,2,2,,,,,,,3,3,5,5
527,7,1,1,2,,,,,,,1,1,4,4
527,8,1,5,2,,,,,,,2,2,3,1
527,10,1,2,2,,,,,,,1,1,3,3
527,12,1,2,2,,,,,,,3,3,3,3
527,13,1,1,2,,,,,,,1,1,3,1
527,14,1,1,2,,,,,,,1,1,2,1
528,1,2,3,2,,,,,,,4,4,4,4
528,2,2,2,2,,,,,,,3,2,5,2
528,3,2,2,2,,,,,,,2,2,2,2
528,4,2,2,2,,,,,,,3,2,3,3
528,5,2,2,2,,,,,,,3,2,3,3
528,6,2,2,2,,,,,,,3,3,3,3
528,7,2,2,2,,,,,,,1,1,2,2
528,8,2,2,2,,,,,,,2,2,4,4
528,9,2,3,2,,,,,,,3,3,4,1
528,10,2,1,2,,,,,,,3,1,3,3
528,12,2,2,2,,,,,,,3,3,4,1
528,13,2,3,2,,,,,,,4,4,4,3
529,2,1,2,2,,,,,,,4,3,4,3
529,3,1,1,2,,,,,,,4,4,4,2
529,4,1,1,2,,,,,,,3,2,4,1
529,6,1,1,2,,,,,,,2,2,4,2
529,7,1,1,2,,,,,,,2,2,4,4
529,8,1,2,2,,,,,,,3,3,3,3
529,10,1,2,2,,,,,,,2,2,3,1
529,11,1,1,2,,,,,,,2,2,4,4
529,12,1,2,2,,,,,,,2,2,2,2
529,13,1,1,2,,,,,,,1,1,1,1
529,14,1,2,2,,,,,,,3,3,3,3
529,15,1,1,2,,,,,,,1,1,4,1
530,1,2,1,2,,,,,,,2,1,3,3
530,2,2,1,2,,,,,,,2,2,2,2
530,3,2,2,2,,,,,,,3,3,5,1
530,4,2,2,2,,,,,,,2,2,2,2
530,5,2,3,2,,,,,,,4,4,5,1
530,6,2,3,2,,,,,,,3,2,3,3
530,8,2,4,2,,,,,,,4,4,4,1
530,9,2,4,2,,,,,,,4,4,4,4
530,10,2,4,2,,,,,,,4,4,4,2
530,11,2,2,2,,,,,,,3,2,2,2
530,12,2,3,2,,,,,,,3,3,4,1
531,1,1,2,2,,,,,,,2,2,3,3
531,2,1,1,2,,,,,,,4,4,4,3
531,3,1,2,2,,,,,,,2,2,3,3
531,4,1,3,2,,,,,,,3,3,2,2
531,6,1,2,2,,,,,,,2,2,5,1
531,7,1,3,2,,,,,,,3,3,3,3
531,9,1,1,2,,,,,,,3,3,4,4
531,11,1,2,2,,,,,,,3,1,4,3
531,12,1,1,2,,,,,,,3,2,4,5
531,13,1,2,2,,,,,,,2,2,3,3
531,14,1,2,2,,,,,,,2,2,2,2
531,15,1,1,2,,,,,,,3,2,4,1
532,1,2,4,2,,,,,,,4,4,4,4
532,3,2,4,2,,,,,,,4,4,4,4
532,4,2,2,2,,,,,,,3,3,3,3
532,5,2,3,2,,,,,,,3,3,4,1
532,6,2,2,2,,,,,,,3,1,4,3
532,7,2,4,2,,,,,,,5,5,5,5
532,8,2,4,2,,,,,,,4,4,4,4
532,9,2,2,2,,,,,,,3,3,4,1
532,10,2,2,2,,,,,,,3,3,3,3
532,11,2,3,2,,,,,,,3,3,5,1
532,12,2,2,2,,,,,,,3,3,4,1
532,13,2,2,2,,,,,,,3,2,4,3
533,1,1,2,2,,,,,,,3,3,2,1
533,5,1,2,2,,,,,,,2,1,5,5
533,6,1,1,2,,,,,,,2,2,5,5
533,7,1,4,2,,,,,,,1,1,4,4
533,8,1,1,2,,,,,,,1,1,5,5
533,9,1,4,2,,,,,,,3,3,1,2
533,10,1,2,2,,,,,,,3,3,4,3
533,11,1,3,2,,,,,,,5,3,4,3
533,13,1,2,2,,,,,,,3,3,4,1
533,14,1,3,2,,,,,,,1,1,1,1
533,15,1,1,2,,,,,,,3,3,4,3
534,2,2,2,2,,,,,,,3,3,3,3
534,4,2,3,2,,,,,,,4,3,5,1
534,5,2,3,2,,,,,,,3,3,4,1
534,6,2,3,2,,,,,,,3,3,3,3
534,7,2,2,2,,,,,,,3,1,2,2
534,8,2,2,2,,,,,,,3,3,3,3
534,10,2,4,2,,,,,,,4,4,4,4
534,11,2,2,2,,,,,,,2,3,5,1
534,12,2,3,2,,,,,,,4,4,5,1
534,13,2,4,2,,,,,,,4,4,4,3
534,14,2,4,2,,,,,,,5,5,5,1
535,1,1,4,1,2,3,,1,,,4,4,4,3
535,2,1,3,2,,,,,,,3,2,4,3
535,3,1,2,2,,,,,,,1,2,4,2
535,5,1,1,2,,,,,,,3,1,3,3
535,6,1,4,2,,,,,,,2,2,4,3
535,7,1,3,2,,,,,,,4,3,4,4
535,8,1,3,2,,,,,,,3,3,3,3
535,9,1,2,2,,,,,,,3,3,4,1
535,11,1,1,2,,,,,,,2,2,2,1
535,12,1,1,2,,,,,,,2,1,1,1
535,13,1,2,2,,,,,,,2,2,3,3
535,14,1,3,2,,,,,,,4,4,5,1
536,1,2,1,2,,,,,,,2,2,2,2
536,2,2,4,2,,,,,,,4,4,4,3
536,3,2,4,2,,,,,,,3,2,4,3
536,4,2,4,2,,,,,,,4,3,5,1
536,5,2,4,2,,,,,,,4,4,4,4
536,6,2,3,2,,,,,,,3,3,4,1
536,8,2,4,2,,,,,,,3,3,4,1
536,9,2,4,2,,,,,,,4,4,4,4
536,10,2,4,2,,,,,,,3,3,5,1
536,11,2,4,2,,,,,,,5,5,5,4
536,13,2,3,2,,,,,,,3,3,4,3
536,14,2,3,2,,,,,,,3,2,3,3
537,1,1,4,2,,,,,,,5,5,5,5
537,2,1,2,2,,,,,,,1,1,2,1
537,3,1,4,2,,,,,,,4,4,4,4
537,4,1,4,2,,,,,,,4,4,4,4
537,5,1,4,2,,,,,,,3,3,5,4
537,7,1,2,2,,,,,,,3,3,3,3
537,8,1,2,2,,,,,,,2,1,1,1
537,9,1,2,2,,,,,,,2,2,3,1
537,11,1,2,2,,,,,,,1,1,2,1
537,12,1,2,2,,,,,,,2,2,2,1
537,13,1,2,2,,,,,,,2,2,2,2
537,14,1,2,2,,,,,,,2,2,3,3
538,1,2,1,2,,,,,,,1,1,5,1
538,2,2,1,2,,,,,,,3,2,4,3
538,5,2,2,2,,,,,,,2,2,2,2
538,6,2,2,2,,,,,,,3,3,3,3
538,7,2,3,2,,,,,,,3,3,3,3
538,10,2,3,2,,,,,,,3,3,3,3
538,11,2,2,2,,,,,,,3,3,3,3
538,12,2,4,1,4,3,,1,,,4,4,3,3
538,13,2,2,2,,,,,,,3,3,3,4
538,14,2,3,2,,,,,,,4,3,3,3
538,15,2,2,2,,,,,,,3,2,3,3
538,16,2,3,2,,,,,,,3,3,3,3
539,1,1,3,1,1,3,,2,1,,2,2,2,1
539,2,1,3,2,,,,,,,2,2,4,4
539,3,1,2,2,,,,,,,3,2,2,2
539,7,1,3,1,2,1,,2,1,,3,2,2,3
539,8,1,3,2,,,,,,,3,3,3,3
539,10,1,2,2,,,,,,,4,4,4,4
539,11,1,1,2,,,,,,,1,1,4,3
539,12,1,3,2,,,,,,,4,4,4,4
539,13,1,2,2,,,,,,,3,3,3,3
539,14,1,2,2,,,,,,,2,2,3,2
539,15,1,1,2,,,,,,,4,4,4,4
540,1,2,2,2,,,,,,,3,3,2,2
540,3,2,1,2,,,,,,,1,1,4,1
540,4,2,2,2,,,,,,,2,2,3,3
540,5,2,1,2,,,,,,,2,2,2,2
540,6,2,1,2,,,,,,,2,2,2,2
540,9,2,2,2,,,,,,,2,2,2,2
540,10,2,2,2,,,,,,,3,3,3,3
540,11,2,1,2,,,,,,,4,4,4,2
540,12,2,2,2,,,,,,,3,3,2,2
540,13,2,2,2,,,,,,,3,2,2,2
540,14,2,1,2,,,,,,,3,3,3,3
540,15,2,2,2,,,,,,,3,3,3,3
541,1,1,1,2,,,,,,,3,3,2,3
541,2,1,3,2,,,,,,,2,2,4,2
541,4,1,2,2,,,,,,,2,2,2,2
541,5,1,2,2,,,,,,,3,3,3,3
541,7,1,2,2,,,,,,,3,3,3,3
541,8,1,3,2,,,,,,,2,2,2,2
541,9,1,2,2,,,,,,,2,2,2,2
541,10,1,1,2,,,,,,,1,1,2,1
541,12,1,2,2,,,,,,,3,3,3,3
541,13,1,1,2,,,,,,,3,2,4,2
541,14,1,2,2,,,,,,,2,2,2,2
541,15,1,3,2,,,,,,,4,4,4,4
542,1,2,4,2,,,,,,,1,1,2,2
542,2,2,2,2,,,,,,,2,2,2,3
542,3,2,4,2,,,,,,,2,2,2,2
542,4,2,2,2,,,,,,,3,3,3,3
542,6,2,3,2,,,,,,,4,4,4,4
542,7,2,4,2,,,,,,,4,4,4,4
542,8,2,1,2,,,,,,,1,1,1,1
542,9,2,1,2,,,,,,,1,1,1,1
542,10,2,2,2,,,,,,,3,3,3,3
542,11,2,3,2,,,,,,,1,1,1,1
542,12,2,1,2,,,,,,,1,1,5,5
542,13,2,2,2,,,,,,,3,3,3,3
543,1,1,4,1,1,3,,2,4,,5,5,2,1
543,3,1,3,2,,,,,,,3,3,2,2
543,4,1,3,2,,,,,,,3,3,3,3
543,5,1,4,2,,,,,,,2,1,3,2
543,6,1,4,2,,,,,,,3,1,2,1
543,8,1,1,2,,,,,,,1,1,1,1
543,10,1,3,2,,,,,,,4,3,4,4
543,11,1,4,2,,,,,,,2,2,3,1
543,13,1,3,2,,,,,,,3,3,3,3
543,14,1,3,2,,,,,,,3,3,3,3
543,15,1,1,2,,,,,,,3,3,3,3
543,16,1,3,2,,,,,,,3,3,3,3
544,1,2,2,2,,,,,,,3,3,3,3
544,2,2,2,2,,,,,,,3,3,3,3
544,3,2,2,2,,,,,,,3,3,3,3
544,4,2,2,2,,,,,,,4,4,5,4
544,5,2,2,2,,,,,,,3,3,3,3
544,6,2,3,2,,,,,,,4,4,2,2
544,7,2,3,2,,,,,,,2,2,4,1
544,8,2,2,2,,,,,,,3,3,3,3
544,9,2,2,2,,,,,,,3,3,3,3
544,10,2,2,2,,,,,,,3,3,3,3
544,11,2,1,2,,,,,,,3,3,3,2
544,13,2,2,2,,,,,,,3,3,3,3
545,1,1,2,2,,,,,,,2,1,2,2
545,3,1,3,2,,,,,,,3,3,4,2
545,6,1,4,2,,,,,,,4,4,4,4
545,7,1,3,2,,,,,,,4,4,4,4
545,9,1,4,2,,,,,,,4,4,4,4
545,10,1,2,2,,,,,,,2,2,2,2
545,11,1,2,2,,,,,,,2,2,2,2
545,13,1,3,2,,,,,,,4,2,1,1
545,14,1,3,2,,,,,,,3,3,4,1
545,15,1,1,2,,,,,,,3,3,3,3
545,16,1,4,2,,,,,,,5,5,5,4
545,17,1,2,2,,,,,,,2,2,2,2
546,1,1,4,2,,,,,,,4,4,4,4
546,2,1,1,2,,,,,,,3,3,3,3
546,3,1,1,2,,,,,,,1,1,1,1
546,4,1,3,2,,,,,,,3,3,3,3
546,5,1,2,2,,,,,,,3,3,3,3
546,6,1,2,2,,,,,,,1,1,2,1
546,7,1,3,2,,,,,,,4,2,5,1
546,8,1,2,1,1,1,,1,,,2,2,3,3
546,9,1,1,2,,,,,,,1,1,1,1
546,10,1,3,2,,,,,,,4,3,4,3
546,11,1,4,2,,,,,,,3,3,2,1
546,12,1,4,2,,,,,,,4,3,4,4
547,1,2,2,2,,,,,,,3,3,3,3
547,2,2,2,2,,,,,,,3,3,3,3
547,3,2,2,2,,,,,,,3,3,3,3
547,4,2,1,2,,,,,,,2,2,2,2
547,5,2,3,2,,,,,,,3,3,3,3
547,6,2,2,2,,,,,,,3,3,2,1
547,7,2,2,2,,,,,,,2,2,2,2
547,8,2,3,2,,,,,,,3,3,3,3
547,9,2,2,2,,,,,,,2,2,2,1
547,10,2,1,2,,,,,,,4,4,4,2
547,11,2,1,2,,,,,,,3,3,4,2
547,12,2,2,2,,,,,,,3,3,3,3
548,2,1,4,2,,,,,,,4,1,4,3
548,3,1,3,2,,,,,,,3,3,2,2
548,4,1,3,2,,,,,,,3,3,3,3
548,5,1,4,2,,,,,,,4,3,5,4
548,6,1,2,2,,,,,,,1,1,1,1
548,7,1,3,2,,,,,,,3,3,3,3
