"vague","grappe","menage","poids","poids_nonlisse"
1,45,8,800.150014019165,832.01502562101
2,76,5,2388.7405313497,1498.81977259807
1,21,6,780.38200022292,820.770855991662
1,47,12,564.270539827493,541.936040879159
2,2,7,290.067804639795,258.686220607833
1,7,14,577.610751720741,581.030663342687
2,52,6,620.051946181368,399.362948901253
2,52,12,620.051946181368,399.362948901253
2,82,9,616.52606974832,501.409216713735
1,25,2,422.670056411105,374.0349098894
2,22,11,545.776484290401,380.008028661683
1,45,3,837.544265731116,911.599071549976
1,49,7,505.481258936516,447.912644127533
2,56,10,691.319041065934,548.167876241122
2,50,11,549.724929282965,407.328252753058
2,6,11,285.789382446009,164.618691192308
1,21,17,791.582652285176,844.500625637679
2,82,13,1028.75161395973,1396.08056418334
2,64,8,692.090905997041,456.850994890087
2,30,15,580.636616926659,651.526959921458
1,9,13,492.307954964071,561.206535958406
1,21,10,780.38200022292,820.770855991662
1,37,13,1222.03664854813,1787.39906184853
1,7,3,655.161779542118,747.524830031527
2,24,8,514.097389733761,498.948257982891
2,22,7,545.776484290401,380.008028661683
1,39,7,767.286925435251,565.543681005237
2,20,11,467.976029938577,352.644343736285
2,4,4,235.235960805284,208.558934845872
2,30,14,580.636616926659,651.526959921458
2,10,12,272.011531822784,233.018448059653
2,22,10,545.776484290401,380.008028661683
1,59,1,694.93855255794,737.061026883875
2,44,12,636.879158122434,416.52097342332
1,23,1,660.947900492806,628.941013807325
1,83,10,476.960314146968,299.925799415648
2,8,12,218.893871938547,195.503035412983
1,35,16,858.203172367302,1035.26913668578
1,19,8,508.177946019141,471.167305045688
1,51,4,565.73971107612,466.393613252379
1,25,3,422.670056411105,374.0349098894
2,8,9,218.893871938547,195.503035412983
2,18,11,413.520104024509,251.432424564377
1,85,12,562.542531716358,440.206574217853
2,16,7,737.976641423095,782.707793576136
2,48,3,532.389191765166,342.473967650775
2,48,8,532.389191765166,342.473967650775
2,44,9,636.879158122434,416.52097342332
1,63,9,658.675089967271,479.783455850892
2,78,2,563.723860737104,394.456065669608
1,33,1,776.348578582848,1060.43775142395
1,47,8,690.486242614477,811.490315125141
2,76,4,2388.7405313497,1498.81977259807
2,2,12,290.067804639795,258.686220607833
1,23,14,821.947014312894,972.66459112063
1,59,10,694.93855255794,737.061026883875
1,47,4,690.486242614477,811.490315125141
1,9,8,430.026704820158,428.193298539693
2,28,5,2100.27326301224,4874.55084037311
2,14,5,754.994970680231,800.757658836802
1,41,5,604.855917855704,542.324447445692
1,43,11,730.728564281636,454.141290742008
2,16,11,737.976641423095,782.707793576136
2,16,8,737.976641423095,782.707793576136
1,51,8,565.73971107612,466.393613252379
1,5,2,380.292260704683,344.274789627287
1,61,5,760.779972503376,568.045420891359
2,6,7,285.789382446009,164.618691192308
1,5,11,380.292260704683,344.274789627287
1,29,19,330.497697714928,294.038212324874
2,10,4,272.011531822784,233.018448059653
2,14,12,754.994970680231,800.757658836802
1,59,5,694.93855255794,737.061026883875
1,11,10,202.043681217835,176.332154668347
2,2,14,386.207311277568,458.58011835025
2,26,13,489.9970982735,547.465167811985
2,2,15,386.207311277568,458.58011835025
1,17,14,557.550723345535,721.655787403059
2,64,2,692.090905997041,456.850994890087
2,12,9,718.681186698612,814.398265774549
1,77,13,1563.88414684314,2373.03284762927
1,45,1,800.150014019165,832.01502562101
2,6,2,285.789382446009,164.618691192308
1,49,1,505.481258936516,447.912644127533
1,35,5,657.966870501397,608.528733617387
1,9,6,430.026704820158,428.193298539693
1,3,16,429.925525048257,433.547984644581
2,12,15,635.475641165145,636.739956831452
1,13,15,915.082035924911,1230.93008907335
1,61,8,760.779972503376,568.045420891359
1,61,11,760.779972503376,568.045420891359
2,58,1,746.749325318474,491.622940930649
2,78,6,563.723860737104,394.456065669608
2,18,3,1236.15333433681,2246.84294291571
2,82,5,616.52606974832,501.409216713735
2,42,10,846.789737381576,542.330890122913
2,84,16,1134.74883532558,1564.32684610901
2,20,9,467.976029938577,352.644343736285
2,46,6,630.954488935745,400.81544755299
1,21,2,791.582652285176,844.500625637679
1,21,13,791.582652285176,844.500625637679
1,11,8,202.043681217835,176.332154668347
1,11,6,202.043681217835,176.332154668347
2,58,5,746.749325318474,491.622940930649
1,65,13,2702.44892818107,4827.88787667921
2,58,6,746.749325318474,491.622940930649
2,10,15,453.352553037973,647.273466832369
2,42,11,846.789737381576,542.330890122913
1,79,11,678.257391348652,560.027530630762
2,50,1,1132.27646402525,1728.05925410388
2,10,5,272.011531822784,233.018448059653
1,77,14,1563.88414684314,2373.03284762927
2,10,3,272.011531822784,233.018448059653
2,18,2,413.520104024509,251.432424564377
2,46,3,630.954488935745,400.81544755299
1,27,12,356.408566904299,339.282059994165
1,83,11,476.960314146968,299.925799415648
2,8,2,218.893871938547,195.503035412983
2,84,4,641.581945059661,500.071696706979
1,9,11,430.026704820158,428.193298539693
1,33,2,454.661442400642,363.703856893339
1,5,4,380.292260704683,344.274789627287
1,27,14,356.408566904299,339.282059994165
2,2,3,386.207311277568,458.58011835025
1,55,5,533.999802689224,417.139890056908
2,56,11,691.319041065934,548.167876241122
1,23,4,660.947900492806,628.941013807325
2,8,14,316.679995678361,409.192399701592
1,49,9,505.481258936516,447.912644127533
1,49,8,505.481258936516,447.912644127533
2,8,5,218.893871938547,195.503035412983
2,42,8,846.789737381576,542.330890122913
2,14,7,754.994970680231,800.757658836802
2,42,7,846.789737381576,542.330890122913
1,7,13,577.610751720741,581.030663342687
1,61,1,760.779972503376,568.045420891359
1,7,1,655.161779542118,747.524830031527
1,9,10,430.026704820158,428.193298539693
1,41,12,604.855917855704,542.324447445692
2,6,12,285.789382446009,164.618691192308
2,26,17,489.9970982735,547.465167811985
1,41,4,604.855917855704,542.324447445692
2,6,8,285.789382446009,164.618691192308
2,82,3,616.52606974832,501.409216713735
1,53,13,506.691547548064,597.49105402348
2,30,1,580.636616926659,651.526959921458
2,30,3,512.804375092986,508.191028738738
2,30,4,512.804375092986,508.191028738738
2,30,7,512.804375092986,508.191028738738
1,13,7,564.665108765212,468.700303147162
2,30,12,512.804375092986,508.191028738738
1,29,11,504.84357226243,686.089162091372
1,63,11,658.675089967271,479.783455850892
1,21,14,791.582652285176,844.500625637679
2,30,16,580.636616926659,651.526959921458
1,65,3,1025.92609563825,695.783841050828
1,35,6,858.203172367302,1035.26913668578
2,36,9,556.763404506368,469.682228866737
2,62,13,763.591595504243,854.893809471231
1,55,2,1163.43783989709,1980.0944148271
2,12,8,635.475641165145,636.739956831452
2,2,6,290.067804639795,258.686220607833
1,21,18,791.582652285176,844.500625637679
2,36,4,556.763404506368,469.682228866737
2,54,7,503.024376330459,342.943090901913
1,41,11,604.855917855704,542.324447445692
1,57,14,753.776123296575,1089.42699049925
1,65,12,1025.92609563825,695.783841050828
2,36,2,556.763404506368,469.682228866737
2,18,6,413.520104024509,251.432424564377
1,19,10,508.177946019141,471.167305045688
1,27,3,460.121481355334,565.470099990274
1,35,12,657.966870501397,608.528733617387
1,43,4,730.728564281636,454.141290742008
1,27,4,460.121481355334,565.470099990274
1,85,15,1075.99205499013,1610.51185689458
2,18,8,413.520104024509,251.432424564377
1,37,8,686.973003492382,564.849054177241
2,2,13,386.207311277568,458.58011835025
2,22,14,1391.46247172841,2470.05218630094
2,84,14,1134.74883532558,1564.32684610901
2,16,9,737.976641423095,782.707793576136
2,42,5,846.789737381576,542.330890122913
1,57,7,438.084526333817,367.984227901968
1,33,10,454.661442400642,363.703856893339
2,34,6,557.447019354399,425.452988805108
1,41,2,604.855917855704,542.324447445692
1,43,8,730.728564281636,454.141290742008
1,77,9,777.435165142899,586.439152000338
2,48,6,532.389191765166,342.473967650775
2,16,10,737.976641423095,782.707793576136
2,50,4,549.724929282965,407.328252753058
1,33,13,776.348578582848,1060.43775142395
1,25,10,422.670056411105,374.0349098894
2,26,14,489.9970982735,547.465167811985
1,65,10,1025.92609563825,695.783841050828
2,34,14,1256.50155325718,2161.57566892918
2,2,8,290.067804639795,258.686220607833
2,4,7,361.522144477306,492.596341350251
1,29,18,330.497697714928,294.038212324874
1,33,11,454.661442400642,363.703856893339
1,11,7,202.043681217835,176.332154668347
2,16,4,737.976641423095,782.707793576136
1,3,7,480.070134453419,540.580143353712
2,86,15,1412.98673705889,1818.93958265578
2,24,2,514.097389733761,498.948257982891
1,79,14,1107.58968205027,1493.4067483487
1,11,12,202.043681217835,176.332154668347
2,38,4,396.903051293497,347.252580804673
2,60,11,745.503355737991,488.74254993178
2,46,2,630.954488935745,400.81544755299
1,15,2,452.348748955094,373.015412565068
1,11,15,318.995789546729,439.552617434141
1,55,6,1163.43783989709,1980.0944148271
2,80,13,1169.65589351273,1550.83445319026
1,25,15,620.833156132704,806.972955194454
2,54,6,503.024376330459,342.943090901913
1,25,11,422.670056411105,374.0349098894
1,25,14,620.833156132704,806.972955194454
1,33,3,776.348578582848,1060.43775142395
1,43,5,730.728564281636,454.141290742008
2,60,2,745.503355737991,488.74254993178
2,40,11,1809.36463454352,3105.06560261717
1,3,15,429.925525048257,433.547984644581
1,27,8,356.408566904299,339.282059994165
1,27,13,356.408566904299,339.282059994165
2,28,1,591.870413558406,387.111665484176
2,10,6,272.011531822784,233.018448059653
1,55,11,533.999802689224,417.139890056908
1,17,1,383.732725099135,341.836951927765
2,36,13,833.878775315793,1053.58263611698
1,29,5,504.84357226243,686.089162091372
2,44,13,2260.17662809243,5245.74965079514
1,31,4,695.477220918297,642.566023437224
1,79,5,678.257391348652,560.027530630762
2,82,10,616.52606974832,501.409216713735
1,3,9,480.070134453419,540.580143353712
2,6,6,787.866956093108,1251.10205306154
1,37,7,686.973003492382,564.849054177241
2,54,4,503.024376330459,342.943090901913
1,29,13,330.497697714928,294.038212324874
1,41,10,604.855917855704,542.324447445692
2,22,13,1391.46247172841,2470.05218630094
1,37,11,686.973003492382,564.849054177241
1,23,13,821.947014312894,972.66459112063
1,37,4,686.973003492382,564.849054177241
1,15,7,452.348748955094,373.015412565068
2,28,2,591.870413558406,387.111665484176
2,6,10,285.789382446009,164.618691192308
1,65,9,1025.92609563825,695.783841050828
1,57,6,438.084526333817,367.984227901968
2,54,1,503.024376330459,342.943090901913
2,20,13,1074.08982695098,1857.68002503936
1,11,4,202.043681217835,176.332154668347
2,80,2,620.593233802782,436.579446906502
2,52,1,620.051946181368,399.362948901253
2,32,3,512.54865631494,368.291907410747
1,53,14,506.691547548064,597.49105402348
2,8,16,316.679995678361,409.192399701592
1,79,10,678.257391348652,560.027530630762
2,38,7,593.777475952788,777.184347515221
2,32,8,512.54865631494,368.291907410747
2,78,11,563.723860737104,394.456065669608
2,16,3,737.976641423095,782.707793576136
2,62,11,678.101103442712,674.184548932597
2,16,2,737.976641423095,782.707793576136
2,6,3,285.789382446009,164.618691192308
1,9,7,430.026704820158,428.193298539693
2,78,4,563.723860737104,394.456065669608
2,16,6,737.976641423095,782.707793576136
2,64,6,692.090905997041,456.850994890087
1,57,1,438.084526333817,367.984227901968
1,79,12,678.257391348652,560.027530630762
2,4,3,235.235960805284,208.558934845872
1,83,6,476.960314146968,299.925799415648
2,2,4,290.067804639795,258.686220607833
1,5,5,380.292260704683,344.274789627287
2,64,1,692.090905997041,456.850994890087
1,77,1,777.435165142899,586.439152000338
1,17,12,557.550723345535,721.655787403059
2,76,11,2388.7405313497,1498.81977259807
1,9,9,492.307954964071,561.206535958406
1,49,4,505.481258936516,447.912644127533
2,46,7,630.954488935745,400.81544755299
2,16,1,737.976641423095,782.707793576136
1,45,6,837.544265731116,911.599071549976
1,7,17,577.610751720741,581.030663342687
2,38,12,396.903051293497,347.252580804673
1,79,6,678.257391348652,560.027530630762
2,58,4,746.749325318474,491.622940930649
2,30,13,580.636616926659,651.526959921458
2,62,14,763.591595504243,854.893809471231
1,57,13,753.776123296575,1089.42699049925
1,81,13,1801.8633046515,2213.52295692745
2,58,12,746.749325318474,491.622940930649
1,21,11,780.38200022292,820.770855991662
2,62,16,763.591595504243,854.893809471231
1,81,8,1179.59642650411,948.652695826048
1,49,15,740.861750033443,962.182717014701
1,11,14,318.995789546729,439.552617434141
1,25,6,422.670056411105,374.0349098894
1,3,17,429.925525048257,433.547984644581
1,39,13,1815.73226696166,3167.04461362933
2,44,5,636.879158122434,416.52097342332
2,42,9,846.789737381576,542.330890122913
1,3,3,480.070134453419,540.580143353712
2,22,6,545.776484290401,380.008028661683
2,20,8,467.976029938577,352.644343736285
1,83,1,476.960314146968,299.925799415648
2,24,13,617.435939600429,719.695063029867
1,23,3,660.947900492806,628.941013807325
1,79,15,1107.58968205027,1493.4067483487
2,32,9,512.54865631494,368.291907410747
2,32,5,512.54865631494,368.291907410747
1,65,5,1025.92609563825,695.783841050828
2,80,16,1169.65589351273,1550.83445319026
1,63,13,2030.83244225702,4560.90445685416
2,22,9,545.776484290401,380.008028661683
2,44,11,636.879158122434,416.52097342332
2,46,10,630.954488935745,400.81544755299
1,45,12,800.150014019165,832.01502562101
1,43,7,730.728564281636,454.141290742008
1,51,10,977.920293464877,1393.56163959747
2,34,13,1256.50155325718,2161.57566892918
2,20,12,467.976029938577,352.644343736285
2,56,4,691.319041065934,548.167876241122
2,32,12,512.54865631494,368.291907410747
2,18,4,1236.15333433681,2246.84294291571
1,55,7,533.999802689224,417.139890056908
1,15,8,452.348748955094,373.015412565068
2,36,14,833.878775315793,1053.58263611698
2,50,8,549.724929282965,407.328252753058
1,27,10,356.408566904299,339.282059994165
2,6,4,285.789382446009,164.618691192308
1,65,14,2702.44892818107,4827.88787667921
1,85,6,562.542531716358,440.206574217853
1,49,14,740.861750033443,962.182717014701
1,37,5,686.973003492382,564.849054177241
2,8,10,218.893871938547,195.503035412983
1,19,15,639.443226016745,746.014899655672
1,37,14,1222.03664854813,1787.39906184853
1,31,5,879.716831546368,1028.10563749956
2,52,13,1736.82669141735,3133.46313753291
1,3,2,480.070134453419,540.580143353712
1,77,6,777.435165142899,586.439152000338
1,9,5,430.026704820158,428.193298539693
1,5,6,380.292260704683,344.274789627287
2,32,7,512.54865631494,368.291907410747
1,7,15,577.610751720741,581.030663342687
2,22,1,545.776484290401,380.008028661683
2,52,5,620.051946181368,399.362948901253
2,20,10,467.976029938577,352.644343736285
1,17,4,383.732725099135,341.836951927765
1,31,11,695.477220918297,642.566023437224
2,4,9,235.235960805284,208.558934845872
2,8,15,316.679995678361,409.192399701592
1,65,1,1025.92609563825,695.783841050828
2,4,11,361.522144477306,492.596341350251
2,84,6,641.581945059661,500.071696706979
1,55,3,533.999802689224,417.139890056908
1,59,4,694.93855255794,737.061026883875
2,86,3,878.211185944226,702.651588052161
1,47,13,690.486242614477,811.490315125141
1,53,2,410.847657495515,392.830968960243
1,59,3,694.93855255794,737.061026883875
2,60,6,745.503355737991,488.74254993178
2,50,12,549.724929282965,407.328252753058
2,64,10,692.090905997041,456.850994890087
2,58,9,746.749325318474,491.622940930649
2,2,5,386.207311277568,458.58011835025
2,64,4,692.090905997041,456.850994890087
2,28,11,591.870413558406,387.111665484176
2,60,12,745.503355737991,488.74254993178
1,15,5,452.348748955094,373.015412565068
1,77,12,777.435165142899,586.439152000338
2,86,9,1412.98673705889,1818.93958265578
2,4,12,235.235960805284,208.558934845872
2,26,2,437.296036587197,436.034204452023
1,13,13,915.082035924911,1230.93008907335
1,35,15,858.203172367302,1035.26913668578
2,60,13,2637.89440893598,6119.21566581254
2,50,2,549.724929282965,407.328252753058
2,46,5,630.954488935745,400.81544755299
1,17,5,383.732725099135,341.836951927765
2,40,4,809.172463784676,621.013120523435
2,54,8,503.024376330459,342.943090901913
2,36,1,556.763404506368,469.682228866737
2,84,9,641.581945059661,500.071696706979
1,53,15,506.691547548064,597.49105402348
2,22,2,545.776484290401,380.008028661683
2,32,11,512.54865631494,368.291907410747
1,9,15,492.307954964071,561.206535958406
2,40,8,809.172463784676,621.013120523435
