"grappe","menage","vague","s14aq00","s14aq01","s14aq02","s14aq02a","s14aq02b","s14aq03","s14aq04","s14aq05","s14aq06","s14aq07","s14aq08","s14aq09"
44,11,2,1,2,2,,,,,,,,,
44,11,2,1,9,2,,,,,,,,,
44,12,2,3,7,2,,,,,,,,,
44,12,2,3,2,1,2,2,1,4,,,,1,2
44,12,2,3,6,1,3,2,1,2,,,,1,2
44,12,2,3,2,1,2,1,1,1,,,,1,2
44,12,2,3,6,1,3,3,1,5,,,,1,2
44,12,2,3,5,2,,,,,,,,,
44,12,2,3,9,2,,,,,,,,,
44,12,2,3,8,2,,,,,,,,,
44,12,2,3,3,2,,,,,,,,,
44,12,2,3,1,2,,,,,,,,,
44,12,2,3,6,1,3,1,1,1,,,,1,2
44,12,2,3,4,2,,,,,,,,,
44,13,2,2,4,2,,,,,,,,,
44,13,2,2,9,2,,,,,,,,,
44,13,2,2,8,2,,,,,,,,,
44,13,2,2,6,2,,,,,,,,,
44,13,2,2,7,2,,,,,,,,,
44,13,2,2,2,2,,,,,,,,,
44,13,2,2,1,2,,,,,,,,,
44,13,2,2,5,2,,,,,,,,,
44,13,2,2,3,2,,,,,,,,,
45,1,1,4,6,2,,,,,,,,,
45,1,1,4,7,2,,,,,,,,,
45,1,1,4,4,2,,,,,,,,,
45,1,1,4,5,2,,,,,,,,,
45,1,1,4,2,2,,,,,,,,,
45,1,1,4,8,2,,,,,,,,,
45,1,1,4,9,2,,,,,,,,,
45,1,1,4,1,2,,,,,,,,,
45,1,1,4,3,2,,,,,,,,,
45,2,1,1,8,2,,,,,,,,,
45,2,1,1,2,2,,,,,,,,,
45,2,1,1,3,2,,,,,,,,,
45,2,1,1,4,2,,,,,,,,,
45,2,1,1,1,2,,,,,,,,,
45,2,1,1,6,2,,,,,,,,,
45,2,1,1,7,2,,,,,,,,,
45,2,1,1,5,2,,,,,,,,,
45,2,1,1,9,2,,,,,,,,,
45,3,1,1,5,2,,,,,,,,,
45,3,1,1,6,2,,,,,,,,,
45,3,1,1,3,2,,,,,,,,,
45,3,1,1,9,2,,,,,,,,,
45,3,1,1,7,2,,,,,,,,,
45,3,1,1,1,2,,,,,,,,,
45,3,1,1,8,2,,,,,,,,,
45,3,1,1,4,2,,,,,,,,,
45,3,1,1,2,2,,,,,,,,,
45,5,1,14,2,2,,,,,,,,,
45,5,1,14,8,2,,,,,,,,,
45,5,1,14,1,2,,,,,,,,,
45,5,1,14,9,2,,,,,,,,,
45,5,1,14,5,2,,,,,,,,,
45,5,1,14,7,2,,,,,,,,,
45,5,1,14,3,2,,,,,,,,,
45,5,1,14,6,2,,,,,,,,,
45,5,1,14,4,2,,,,,,,,,
45,6,1,2,9,2,,,,,,,,,
45,6,1,2,2,2,,,,,,,,,
45,6,1,2,6,2,,,,,,,,,
45,6,1,2,3,2,,,,,,,,,
45,6,1,2,1,2,,,,,,,,,
45,6,1,2,5,2,,,,,,,,,
45,6,1,2,4,2,,,,,,,,,
45,6,1,2,8,2,,,,,,,,,
45,6,1,2,7,2,,,,,,,,,
45,8,1,4,8,2,,,,,,,,,
45,8,1,4,7,1,1,1,1,4,,,,1,1
45,8,1,4,5,2,,,,,,,,,
45,8,1,4,4,2,,,,,,,,,
45,8,1,4,6,1,1,1,1,4,,,,1,6
45,8,1,4,3,2,,,,,,,,,
45,8,1,4,2,1,1,1,1,4,,,,1,6
45,8,1,4,9,2,,,,,,,,,
45,8,1,4,1,2,,,,,,,,,
45,9,1,1,2,1,2,2,1,8,,,,1,4
45,9,1,1,8,2,,,,,,,,,
45,9,1,1,1,2,,,,,,,,,
45,9,1,1,3,2,,,,,,,,,
45,9,1,1,5,2,,,,,,,,,
45,9,1,1,7,2,,,,,,,,,
45,9,1,1,6,2,,,,,,,,,
45,9,1,1,9,2,,,,,,,,,
45,9,1,1,4,2,,,,,,,,,
45,9,1,1,2,1,2,1,1,1,,,,1,4
45,10,1,1,2,2,,,,,,,,,
45,10,1,1,4,2,,,,,,,,,
45,10,1,1,5,2,,,,,,,,,
45,10,1,1,3,2,,,,,,,,,
45,10,1,1,6,2,,,,,,,,,
45,10,1,1,7,2,,,,,,,,,
45,10,1,1,8,2,,,,,,,,,
45,10,1,1,1,2,,,,,,,,,
45,10,1,1,9,2,,,,,,,,,
45,12,1,2,7,2,,,,,,,,,
45,12,1,2,1,2,,,,,,,,,
45,12,1,2,5,2,,,,,,,,,
45,12,1,2,3,2,,,,,,,,,
45,12,1,2,9,2,,,,,,,,,
45,12,1,2,4,2,,,,,,,,,
45,12,1,2,2,1,1,1,1,2,,,,1,12
45,12,1,2,6,2,,,,,,,,,
45,12,1,2,8,2,,,,,,,,,
45,13,1,3,5,2,,,,,,,,,
45,13,1,3,4,2,,,,,,,,,
45,13,1,3,2,1,1,1,1,4,,,,1,2
45,13,1,3,8,2,,,,,,,,,
45,13,1,3,7,2,,,,,,,,,
45,13,1,3,1,2,,,,,,,,,
45,13,1,3,3,2,,,,,,,,,
45,13,1,3,6,2,,,,,,,,,
45,13,1,3,9,2,,,,,,,,,
45,14,1,1,8,2,,,,,,,,,
45,14,1,1,2,2,,,,,,,,,
45,14,1,1,1,2,,,,,,,,,
45,14,1,1,6,2,,,,,,,,,
45,14,1,1,9,2,,,,,,,,,
45,14,1,1,5,2,,,,,,,,,
45,14,1,1,3,2,,,,,,,,,
45,14,1,1,4,2,,,,,,,,,
45,14,1,1,7,2,,,,,,,,,
45,15,1,7,7,2,,,,,,,,,
45,15,1,7,3,2,,,,,,,,,
45,15,1,7,2,1,2,2,1,1,,,,1,3
45,15,1,7,6,2,,,,,,,,,
45,15,1,7,5,2,,,,,,,,,
45,15,1,7,2,1,2,1,1,2,,,,1,3
45,15,1,7,9,2,,,,,,,,,
45,15,1,7,8,2,,,,,,,,,
45,15,1,7,4,2,,,,,,,,,
45,15,1,7,1,2,,,,,,,,,
46,1,2,2,7,2,,,,,,,,,
46,1,2,2,9,2,,,,,,,,,
46,1,2,2,5,2,,,,,,,,,
46,1,2,2,3,2,,,,,,,,,
46,1,2,2,2,2,,,,,,,,,
46,1,2,2,8,2,,,,,,,,,
46,1,2,2,4,2,,,,,,,,,
46,1,2,2,6,2,,,,,,,,,
46,1,2,2,1,2,,,,,,,,,
46,2,2,1,1,2,,,,,,,,,
46,2,2,1,7,2,,,,,,,,,
46,2,2,1,8,2,,,,,,,,,
46,2,2,1,9,2,,,,,,,,,
46,2,2,1,2,2,,,,,,,,,
46,2,2,1,6,2,,,,,,,,,
46,2,2,1,3,2,,,,,,,,,
46,2,2,1,4,2,,,,,,,,,
46,2,2,1,5,2,,,,,,,,,
46,3,2,1,1,2,,,,,,,,,
46,3,2,1,5,2,,,,,,,,,
46,3,2,1,2,2,,,,,,,,,
46,3,2,1,3,2,,,,,,,,,
46,3,2,1,7,2,,,,,,,,,
46,3,2,1,4,2,,,,,,,,,
46,3,2,1,8,2,,,,,,,,,
46,3,2,1,6,2,,,,,,,,,
46,3,2,1,9,2,,,,,,,,,
46,4,2,1,6,1,3,1,1,1,,,,1,2
46,4,2,1,6,1,3,2,1,2,,,,1,2
46,4,2,1,6,1,3,3,1,7,,,,1,2
46,4,2,1,7,2,,,,,,,,,
46,4,2,1,5,2,,,,,,,,,
46,4,2,1,4,2,,,,,,,,,
46,4,2,1,3,2,,,,,,,,,
46,4,2,1,1,2,,,,,,,,,
46,4,2,1,8,2,,,,,,,,,
46,4,2,1,9,2,,,,,,,,,
46,4,2,1,2,2,,,,,,,,,
46,5,2,1,8,2,,,,,,,,,
46,5,2,1,1,1,3,1,1,3,,,,1,3
46,5,2,1,4,2,,,,,,,,,
46,5,2,1,5,2,,,,,,,,,
46,5,2,1,9,2,,,,,,,,,
46,5,2,1,2,2,,,,,,,,,
46,5,2,1,1,1,3,2,1,4,,,,1,3
46,5,2,1,3,2,,,,,,,,,
46,5,2,1,1,1,3,3,1,5,,,,1,3
46,5,2,1,6,2,,,,,,,,,
46,5,2,1,7,2,,,,,,,,,
46,6,2,1,6,1,2,2,1,5,,,,1,2
46,6,2,1,7,2,,,,,,,,,
46,6,2,1,4,2,,,,,,,,,
46,6,2,1,9,2,,,,,,,,,
46,6,2,1,6,1,2,1,1,1,,,,1,2
46,6,2,1,8,2,,,,,,,,,
46,6,2,1,2,1,1,1,1,5,,,,1,1
46,6,2,1,1,2,,,,,,,,,
46,6,2,1,5,2,,,,,,,,,
46,6,2,1,3,2,,,,,,,,,
46,7,2,7,9,2,,,,,,,,,
46,7,2,7,4,2,,,,,,,,,
46,7,2,7,2,1,2,2,1,2,,,,1,2
46,7,2,7,2,1,2,1,1,5,,,,1,2
46,7,2,7,5,2,,,,,,,,,
46,7,2,7,3,2,,,,,,,,,
46,7,2,7,8,2,,,,,,,,,
46,7,2,7,7,2,,,,,,,,,
46,7,2,7,6,1,3,3,1,7,,,,1,2
46,7,2,7,6,1,3,1,1,1,,,,1,2
46,7,2,7,1,2,,,,,,,,,
46,7,2,7,6,1,3,2,1,2,,,,1,2
46,8,2,1,2,1,1,1,1,5,,,,1,2
46,8,2,1,9,2,,,,,,,,,
46,8,2,1,8,2,,,,,,,,,
46,8,2,1,4,2,,,,,,,,,
46,8,2,1,6,2,,,,,,,,,
46,8,2,1,3,2,,,,,,,,,
46,8,2,1,5,2,,,,,,,,,
46,8,2,1,1,1,1,1,1,1,,,,1,1
46,8,2,1,7,2,,,,,,,,,
46,9,2,1,7,2,,,,,,,,,
46,9,2,1,8,2,,,,,,,,,
46,9,2,1,3,2,,,,,,,,,
46,9,2,1,4,2,,,,,,,,,
46,9,2,1,6,2,,,,,,,,,
46,9,2,1,9,2,,,,,,,,,
46,9,2,1,5,2,,,,,,,,,
46,9,2,1,2,2,,,,,,,,,
46,9,2,1,1,2,,,,,,,,,
46,10,2,2,1,2,,,,,,,,,
46,10,2,2,9,2,,,,,,,,,
46,10,2,2,2,2,,,,,,,,,
46,10,2,2,4,2,,,,,,,,,
46,10,2,2,3,2,,,,,,,,,
46,10,2,2,7,2,,,,,,,,,
46,10,2,2,6,2,,,,,,,,,
46,10,2,2,8,2,,,,,,,,,
46,10,2,2,5,2,,,,,,,,,
46,11,2,2,8,2,,,,,,,,,
46,11,2,2,7,2,,,,,,,,,
46,11,2,2,4,2,,,,,,,,,
46,11,2,2,3,2,,,,,,,,,
46,11,2,2,6,2,,,,,,,,,
46,11,2,2,1,2,,,,,,,,,
46,11,2,2,5,2,,,,,,,,,
46,11,2,2,9,2,,,,,,,,,
46,11,2,2,2,1,1,1,1,2,,,,1,9
46,13,2,1,3,2,,,,,,,,,
46,13,2,1,8,2,,,,,,,,,
46,13,2,1,2,2,,,,,,,,,
46,13,2,1,4,2,,,,,,,,,
46,13,2,1,7,2,,,,,,,,,
46,13,2,1,6,2,,,,,,,,,
46,13,2,1,5,2,,,,,,,,,
46,13,2,1,1,2,,,,,,,,,
46,13,2,1,9,2,,,,,,,,,
47,1,1,1,4,2,,,,,,,,,
47,1,1,1,6,2,,,,,,,,,
47,1,1,1,3,2,,,,,,,,,
47,1,1,1,1,2,,,,,,,,,
47,1,1,1,9,2,,,,,,,,,
47,1,1,1,8,2,,,,,,,,,
47,1,1,1,2,1,1,1,1,1,,,,1,3
47,1,1,1,7,2,,,,,,,,,
47,1,1,1,5,2,,,,,,,,,
47,2,1,1,7,2,,,,,,,,,
47,2,1,1,3,2,,,,,,,,,
47,2,1,1,1,2,,,,,,,,,
47,2,1,1,6,2,,,,,,,,,
47,2,1,1,8,2,,,,,,,,,
47,2,1,1,5,2,,,,,,,,,
47,2,1,1,2,2,,,,,,,,,
47,2,1,1,4,2,,,,,,,,,
47,2,1,1,9,2,,,,,,,,,
47,3,1,1,9,2,,,,,,,,,
47,3,1,1,8,2,,,,,,,,,
47,3,1,1,2,1,2,2,1,10,,,,1,6
47,3,1,1,3,2,,,,,,,,,
47,3,1,1,1,2,,,,,,,,,
47,3,1,1,6,2,,,,,,,,,
47,3,1,1,2,1,2,1,1,5,,,,1,6
47,3,1,1,5,2,,,,,,,,,
47,3,1,1,7,2,,,,,,,,,
47,3,1,1,4,2,,,,,,,,,
47,4,1,2,5,2,,,,,,,,,
47,4,1,2,7,2,,,,,,,,,
47,4,1,2,3,1,1,1,1,2,,,,1,8
47,4,1,2,6,2,,,,,,,,,
47,4,1,2,1,2,,,,,,,,,
47,4,1,2,8,2,,,,,,,,,
47,4,1,2,9,2,,,,,,,,,
47,4,1,2,2,2,,,,,,,,,
47,4,1,2,4,2,,,,,,,,,
47,5,1,1,2,2,,,,,,,,,
47,5,1,1,8,2,,,,,,,,,
47,5,1,1,5,2,,,,,,,,,
47,5,1,1,9,2,,,,,,,,,
47,5,1,1,4,2,,,,,,,,,
47,5,1,1,6,2,,,,,,,,,
47,5,1,1,1,2,,,,,,,,,
47,5,1,1,3,2,,,,,,,,,
47,5,1,1,7,2,,,,,,,,,
47,6,1,12,7,2,,,,,,,,,
47,6,1,12,3,2,,,,,,,,,
47,6,1,12,8,2,,,,,,,,,
47,6,1,12,4,2,,,,,,,,,
47,6,1,12,6,2,,,,,,,,,
47,6,1,12,9,2,,,,,,,,,
47,6,1,12,2,2,,,,,,,,,
47,6,1,12,5,2,,,,,,,,,
47,6,1,12,1,2,,,,,,,,,
47,7,1,2,4,2,,,,,,,,,
47,7,1,2,5,2,,,,,,,,,
47,7,1,2,7,2,,,,,,,,,
47,7,1,2,9,2,,,,,,,,,
47,7,1,2,6,2,,,,,,,,,
47,7,1,2,2,2,,,,,,,,,
47,7,1,2,3,2,,,,,,,,,
47,7,1,2,1,2,,,,,,,,,
47,7,1,2,8,2,,,,,,,,,
47,8,1,14,7,2,,,,,,,,,
47,8,1,14,3,2,,,,,,,,,
47,8,1,14,5,2,,,,,,,,,
47,8,1,14,6,2,,,,,,,,,
47,8,1,14,9,2,,,,,,,,,
47,8,1,14,1,2,,,,,,,,,
47,8,1,14,2,2,,,,,,,,,
47,8,1,14,8,2,,,,,,,,,
47,8,1,14,4,2,,,,,,,,,
47,9,1,1,8,2,,,,,,,,,
47,9,1,1,2,2,,,,,,,,,
47,9,1,1,7,2,,,,,,,,,
47,9,1,1,9,2,,,,,,,,,
47,9,1,1,5,2,,,,,,,,,
47,9,1,1,3,2,,,,,,,,,
47,9,1,1,1,2,,,,,,,,,
47,9,1,1,4,2,,,,,,,,,
47,9,1,1,6,2,,,,,,,,,
47,12,1,1,7,2,,,,,,,,,
47,12,1,1,4,2,,,,,,,,,
47,12,1,1,3,2,,,,,,,,,
47,12,1,1,5,2,,,,,,,,,
47,12,1,1,1,2,,,,,,,,,
47,12,1,1,2,2,,,,,,,,,
47,12,1,1,9,2,,,,,,,,,
47,12,1,1,6,2,,,,,,,,,
47,12,1,1,8,2,,,,,,,,,
47,13,1,1,6,2,,,,,,,,,
47,13,1,1,4,2,,,,,,,,,
47,13,1,1,7,2,,,,,,,,,
47,13,1,1,8,2,,,,,,,,,
47,13,1,1,3,2,,,,,,,,,
47,13,1,1,1,2,,,,,,,,,
47,13,1,1,2,2,,,,,,,,,
47,13,1,1,9,2,,,,,,,,,
47,13,1,1,5,2,,,,,,,,,
47,14,1,15,2,2,,,,,,,,,
47,14,1,15,8,2,,,,,,,,,
47,14,1,15,7,2,,,,,,,,,
47,14,1,15,3,2,,,,,,,,,
47,14,1,15,1,2,,,,,,,,,
47,14,1,15,5,2,,,,,,,,,
47,14,1,15,9,2,,,,,,,,,
47,14,1,15,6,2,,,,,,,,,
47,14,1,15,4,2,,,,,,,,,
48,1,2,1,6,2,,,,,,,,,
48,1,2,1,2,1,1,1,1,1,,,,1,6
48,1,2,1,1,2,,,,,,,,,
48,1,2,1,3,2,,,,,,,,,
48,1,2,1,8,2,,,,,,,,,
48,1,2,1,5,2,,,,,,,,,
48,1,2,1,4,2,,,,,,,,,
48,1,2,1,9,2,,,,,,,,,
48,1,2,1,7,2,,,,,,,,,
48,2,2,1,9,2,,,,,,,,,
48,2,2,1,4,2,,,,,,,,,
48,2,2,1,5,2,,,,,,,,,
48,2,2,1,2,1,1,1,1,1,,,,1,1
48,2,2,1,3,2,,,,,,,,,
48,2,2,1,8,2,,,,,,,,,
48,2,2,1,7,2,,,,,,,,,
48,2,2,1,1,2,,,,,,,,,
48,2,2,1,6,1,1,1,1,1,,,,1,2
48,3,2,1,6,2,,,,,,,,,
48,3,2,1,4,2,,,,,,,,,
48,3,2,1,7,1,1,1,1,1,,,,1,10
48,3,2,1,1,2,,,,,,,,,
48,3,2,1,8,2,,,,,,,,,
48,3,2,1,9,2,,,,,,,,,
48,3,2,1,5,1,1,1,1,1,,,,1,10
48,3,2,1,2,2,,,,,,,,,
48,3,2,1,3,2,,,,,,,,,
48,4,2,1,8,2,,,,,,,,,
48,4,2,1,5,2,,,,,,,,,
48,4,2,1,7,2,,,,,,,,,
48,4,2,1,2,1,1,1,1,1,,,,1,6
48,4,2,1,3,2,,,,,,,,,
48,4,2,1,9,2,,,,,,,,,
48,4,2,1,4,2,,,,,,,,,
48,4,2,1,6,2,,,,,,,,,
48,4,2,1,1,2,,,,,,,,,
48,5,2,2,3,2,,,,,,,,,
48,5,2,2,8,2,,,,,,,,,
48,5,2,2,7,2,,,,,,,,,
48,5,2,2,1,2,,,,,,,,,
48,5,2,2,4,2,,,,,,,,,
48,5,2,2,6,2,,,,,,,,,
48,5,2,2,5,2,,,,,,,,,
48,5,2,2,9,2,,,,,,,,,
48,5,2,2,2,2,,,,,,,,,
48,6,2,1,2,1,1,1,1,1,,,,1,3
48,6,2,1,7,2,,,,,,,,,
48,6,2,1,9,2,,,,,,,,,
48,6,2,1,8,2,,,,,,,,,
48,6,2,1,6,2,,,,,,,,,
48,6,2,1,3,2,,,,,,,,,
48,6,2,1,4,2,,,,,,,,,
48,6,2,1,1,2,,,,,,,,,
48,6,2,1,5,2,,,,,,,,,
48,8,2,1,8,2,,,,,,,,,
48,8,2,1,9,2,,,,,,,,,
48,8,2,1,6,2,,,,,,,,,
48,8,2,1,1,2,,,,,,,,,
48,8,2,1,4,2,,,,,,,,,
48,8,2,1,5,2,,,,,,,,,
48,8,2,1,7,2,,,,,,,,,
48,8,2,1,2,2,,,,,,,,,
48,8,2,1,3,2,,,,,,,,,
48,10,2,1,6,2,,,,,,,,,
48,10,2,1,8,2,,,,,,,,,
48,10,2,1,3,2,,,,,,,,,
48,10,2,1,1,2,,,,,,,,,
48,10,2,1,4,2,,,,,,,,,
48,10,2,1,7,2,,,,,,,,,
48,10,2,1,5,2,,,,,,,,,
48,10,2,1,9,2,,,,,,,,,
48,10,2,1,2,2,,,,,,,,,
48,11,2,1,5,2,,,,,,,,,
48,11,2,1,1,2,,,,,,,,,
48,11,2,1,9,2,,,,,,,,,
48,11,2,1,4,2,,,,,,,,,
48,11,2,1,7,2,,,,,,,,,
48,11,2,1,8,2,,,,,,,,,
48,11,2,1,6,1,2,1,1,1,,,,1,2
48,11,2,1,6,1,2,2,1,2,,,,1,2
48,11,2,1,2,1,1,1,1,1,,,,2,
48,11,2,1,3,2,,,,,,,,,
48,12,2,1,1,2,,,,,,,,,
48,12,2,1,8,1,3,3,1,5,,,,1,1
48,12,2,1,4,2,,,,,,,,,
48,12,2,1,3,2,,,,,,,,,
48,12,2,1,2,1,3,2,1,23,,,,1,2
48,12,2,1,2,1,3,1,1,4,,,,1,2
48,12,2,1,8,1,3,2,1,10,,,,1,1
48,12,2,1,7,2,,,,,,,,,
48,12,2,1,2,1,3,3,1,30,,,,1,2
48,12,2,1,5,2,,,,,,,,,
48,12,2,1,8,1,3,1,1,1,,,,1,1
48,12,2,1,6,2,,,,,,,,,
48,12,2,1,9,2,,,,,,,,,
48,13,2,1,4,2,,,,,,,,,
48,13,2,1,3,2,,,,,,,,,
48,13,2,1,7,2,,,,,,,,,
48,13,2,1,8,2,,,,,,,,,
48,13,2,1,5,2,,,,,,,,,
48,13,2,1,9,2,,,,,,,,,
48,13,2,1,1,2,,,,,,,,,
48,13,2,1,2,2,,,,,,,,,
48,13,2,1,6,2,,,,,,,,,
48,14,2,1,1,2,,,,,,,,,
48,14,2,1,7,2,,,,,,,,,
48,14,2,1,8,2,,,,,,,,,
48,14,2,1,9,2,,,,,,,,,
48,14,2,1,2,2,,,,,,,,,
48,14,2,1,6,2,,,,,,,,,
48,14,2,1,3,2,,,,,,,,,
48,14,2,1,4,2,,,,,,,,,
48,14,2,1,5,2,,,,,,,,,
49,1,1,1,8,2,,,,,,,,,
49,1,1,1,5,2,,,,,,,,,
49,1,1,1,7,2,,,,,,,,,
49,1,1,1,2,1,1,1,1,1,,,,1,10
49,1,1,1,4,2,,,,,,,,,
49,1,1,1,1,2,,,,,,,,,
49,1,1,1,3,2,,,,,,,,,
49,1,1,1,9,2,,,,,,,,,
49,1,1,1,6,2,,,,,,,,,
49,2,1,1,5,2,,,,,,,,,
49,2,1,1,8,2,,,,,,,,,
49,2,1,1,2,2,,,,,,,,,
49,2,1,1,1,2,,,,,,,,,
49,2,1,1,3,2,,,,,,,,,
49,2,1,1,6,2,,,,,,,,,
49,2,1,1,4,2,,,,,,,,,
49,2,1,1,9,2,,,,,,,,,
49,2,1,1,7,2,,,,,,,,,
49,3,1,1,8,1,2,1,1,1,,,,1,5
49,3,1,1,7,2,,,,,,,,,
49,3,1,1,6,2,,,,,,,,,
49,3,1,1,8,1,2,2,1,2,,,,1,5
49,3,1,1,4,2,,,,,,,,,
49,3,1,1,1,2,,,,,,,,,
49,3,1,1,9,2,,,,,,,,,
49,3,1,1,2,1,1,1,1,2,,,,1,3
49,3,1,1,5,2,,,,,,,,,
49,3,1,1,3,2,,,,,,,,,
49,4,1,1,5,2,,,,,,,,,
49,4,1,1,8,2,,,,,,,,,
49,4,1,1,9,2,,,,,,,,,
49,4,1,1,7,2,,,,,,,,,
49,4,1,1,2,1,1,1,1,1,,,,1,4
49,4,1,1,4,2,,,,,,,,,
49,4,1,1,3,2,,,,,,,,,
49,4,1,1,1,2,,,,,,,,,
49,4,1,1,6,2,,,,,,,,,
49,7,1,2,1,2,,,,,,,,,
49,7,1,2,4,2,,,,,,,,,
49,7,1,2,2,1,1,1,1,2,,,,1,3
49,7,1,2,8,2,,,,,,,,,
49,7,1,2,7,2,,,,,,,,,
49,7,1,2,3,2,,,,,,,,,
49,7,1,2,5,2,,,,,,,,,
49,7,1,2,9,2,,,,,,,,,
49,7,1,2,6,2,,,,,,,,,
49,8,1,1,8,1,1,1,1,1,,,,2,
49,8,1,1,3,2,,,,,,,,,
49,8,1,1,4,2,,,,,,,,,
49,8,1,1,5,2,,,,,,,,,
49,8,1,1,9,2,,,,,,,,,
49,8,1,1,2,1,1,1,1,1,,,,2,
49,8,1,1,1,2,,,,,,,,,
49,8,1,1,7,2,,,,,,,,,
49,8,1,1,6,2,,,,,,,,,
49,9,1,3,6,2,,,,,,,,,
49,9,1,3,9,2,,,,,,,,,
49,9,1,3,5,2,,,,,,,,,
49,9,1,3,3,1,3,2,1,3,,,,1,7
49,9,1,3,4,2,,,,,,,,,
49,9,1,3,2,2,,,,,,,,,
49,9,1,3,8,2,,,,,,,,,
49,9,1,3,7,2,,,,,,,,,
49,9,1,3,3,1,3,3,1,4,,,,1,7
49,9,1,3,3,1,3,1,1,2,,,,1,7
49,9,1,3,1,2,,,,,,,,,
49,11,1,2,4,2,,,,,,,,,
49,11,1,2,6,1,1,1,1,2,,,,2,
49,11,1,2,3,1,1,1,1,2,,,,2,
49,11,1,2,2,1,1,1,1,2,,,,1,12
49,11,1,2,9,2,,,,,,,,,
49,11,1,2,1,2,,,,,,,,,
49,11,1,2,8,2,,,,,,,,,
49,11,1,2,7,2,,,,,,,,,
49,11,1,2,5,2,,,,,,,,,
49,13,1,1,9,2,,,,,,,,,
49,13,1,1,6,1,2,2,1,2,,,,1,3
49,13,1,1,7,2,,,,,,,,,
49,13,1,1,5,2,,,,,,,,,
49,13,1,1,2,1,2,1,1,1,,,,1,3
49,13,1,1,1,2,,,,,,,,,
49,13,1,1,2,1,2,2,1,2,,,,1,3
49,13,1,1,3,2,,,,,,,,,
49,13,1,1,6,1,2,1,1,1,,,,1,3
49,13,1,1,4,2,,,,,,,,,
49,13,1,1,8,2,,,,,,,,,
49,14,1,2,9,2,,,,,,,,,
49,14,1,2,1,2,,,,,,,,,
49,14,1,2,4,2,,,,,,,,,
49,14,1,2,7,2,,,,,,,,,
49,14,1,2,2,1,2,1,1,1,,,,1,3
49,14,1,2,8,1,2,1,1,1,,,,1,3
49,14,1,2,3,2,,,,,,,,,
49,14,1,2,5,2,,,,,,,,,
49,14,1,2,8,1,2,2,1,2,,,,1,3
49,14,1,2,2,1,2,2,1,2,,,,1,3
49,14,1,2,6,2,,,,,,,,,
49,15,1,1,4,2,,,,,,,,,
49,15,1,1,6,2,,,,,,,,,
49,15,1,1,7,2,,,,,,,,,
49,15,1,1,9,2,,,,,,,,,
49,15,1,1,3,1,3,2,1,6,,,,1,9
49,15,1,1,1,2,,,,,,,,,
49,15,1,1,3,1,3,1,1,1,,,,1,9
49,15,1,1,2,2,,,,,,,,,
49,15,1,1,3,1,3,3,1,7,,,,1,9
49,15,1,1,5,2,,,,,,,,,
49,15,1,1,8,2,,,,,,,,,
49,16,1,1,3,2,,,,,,,,,
49,16,1,1,2,1,2,1,1,1,,,,1,12
49,16,1,1,9,2,,,,,,,,,
49,16,1,1,1,2,,,,,,,,,
49,16,1,1,6,2,,,,,,,,,
49,16,1,1,7,2,,,,,,,,,
49,16,1,1,4,2,,,,,,,,,
49,16,1,1,2,1,2,2,1,3,,,,1,12
49,16,1,1,8,2,,,,,,,,,
49,16,1,1,5,2,,,,,,,,,
50,1,2,3,8,2,,,,,,,,,
50,1,2,3,2,1,2,1,1,2,,,,1,3
50,1,2,3,3,2,,,,,,,,,
50,1,2,3,9,2,,,,,,,,,
50,1,2,3,4,2,,,,,,,,,
50,1,2,3,5,2,,,,,,,,,
50,1,2,3,2,1,2,2,1,3,,,,1,3
50,1,2,3,6,1,2,1,1,3,,,,2,
50,1,2,3,6,1,2,2,1,2,,,,2,
50,1,2,3,1,2,,,,,,,,,
50,1,2,3,7,2,,,,,,,,,
50,2,2,1,6,2,,,,,,,,,
50,2,2,1,9,2,,,,,,,,,
50,2,2,1,5,1,1,1,1,1,,,,1,6
50,2,2,1,8,2,,,,,,,,,
50,2,2,1,4,2,,,,,,,,,
50,2,2,1,2,1,1,1,1,1,,,,1,7
50,2,2,1,3,2,,,,,,,,,
50,2,2,1,7,2,,,,,,,,,
50,2,2,1,1,2,,,,,,,,,
50,3,2,1,5,2,,,,,,,,,
50,3,2,1,6,2,,,,,,,,,
50,3,2,1,4,2,,,,,,,,,
50,3,2,1,2,1,1,1,1,1,,,,1,6
50,3,2,1,8,2,,,,,,,,,
50,3,2,1,1,2,,,,,,,,,
50,3,2,1,7,2,,,,,,,,,
50,3,2,1,3,2,,,,,,,,,
50,3,2,1,9,2,,,,,,,,,
50,4,2,2,7,2,,,,,,,,,
50,4,2,2,2,2,,,,,,,,,
50,4,2,2,8,2,,,,,,,,,
50,4,2,2,6,2,,,,,,,,,
50,4,2,2,4,2,,,,,,,,,
50,4,2,2,9,2,,,,,,,,,
50,4,2,2,3,2,,,,,,,,,
50,4,2,2,5,2,,,,,,,,,
50,4,2,2,1,2,,,,,,,,,
50,5,2,1,7,2,,,,,,,,,
50,5,2,1,5,2,,,,,,,,,
50,5,2,1,8,2,,,,,,,,,
50,5,2,1,9,2,,,,,,,,,
50,5,2,1,6,2,,,,,,,,,
50,5,2,1,1,2,,,,,,,,,
50,5,2,1,4,2,,,,,,,,,
50,5,2,1,2,2,,,,,,,,,
50,5,2,1,3,2,,,,,,,,,
50,6,2,1,5,2,,,,,,,,,
50,6,2,1,7,2,,,,,,,,,
